41.95833333	16.42275
29.125	24.496
34.75	24.7025
32.83333333	24.919
33.25	25.942
39.08333333	26.5085
32.04166667	26.875
36.75	27.1065
43.79166667	30.1745
30.16666667	30.26
40.125	31.0715
35.125	31.087
46.33333333	31.3849375
41.08333333	31.4545
41.45833333	31.4915
38.33333333	31.567
27.08333333	31.868
41.91666667	32.0035
43.58333333	32.375
45.45833333	32.521
42.16666667	32.914
38.875	32.9515
33.83333333	33.449
40.125	33.585875
37.33333333	33.7125
28.95833333	34.1445
33.875	34.202
39.83333333	34.5095
42.95833333	34.5319375
34.875	34.671
46	34.8755625
40	36.122
40.95833333	36.13
40.08333333	36.193
39	36.404
37.66666667	36.543
38.875	36.8165
46.75	36.8705
45.04166667	37.1845
39.91666667	37.3805
42.5	37.533
36.66666667	37.55575
39.33333333	37.77175
47.54166667	38.4000625
45.41666667	38.4325
40.625	38.46925
41.29166667	38.5745
46.91666667	38.756
45.79166667	38.7835
43.5	39.1255
51.70833333	39.17975
39.41666667	39.294
40.58333333	39.5515
41.20833333	39.677
42.25	39.6825
50.20833333	39.7171875
39.70833333	39.74325
48.66666667	39.85625
40.45833333	40.0785
40.75	40.2035
49.58333333	40.4164375
52	41.016
44	41.03475
52.375	41.058
52.58333333	41.07825
41.75	41.228875
49.79166667	41.386
46.875	41.5285
45.125	41.54925
50.70833333	41.622
47.66666667	41.6595
46.29166667	41.754
43.58333333	42.13575
41.70833333	42.16475
45.625	42.319
52.91666667	42.3475
48.375	42.4175
46.75	42.52225
46.29166667	42.686
45.41666667	42.905
53.08333333	43.1528125
56.08333333	43.244
51.08333333	43.2855
41.95833333	43.312
56.25	43.3855
53.25	43.516
46.83333333	43.5795
57.375	43.599125
56.33333333	43.761
47.375	43.8875
53.95833333	43.904625
57.29166667	44.3273125
54.875	44.358125
50.33333333	44.3945
45.33333333	44.400375
56.41666667	44.418625
54.5	44.6235
47.83333333	44.785
47	45.0245
54.08333333	45.047
45.04166667	45.37275
50.33333333	45.7255
53.91666667	45.794
53.33333333	45.819
46.54166667	45.93825
63.16666667	45.979
55.54166667	46.151
51.875	46.34125
49.45833333	46.44875
55.375	46.4786875
61.66666667	46.517
55.58333333	46.5945
49.95833333	46.6105
46.125	46.8325
52.375	46.86630469
52.56521739	46.9575
53.25	47.25
48.95833333	47.2955
54.5	47.437
55.91666667	47.542125
51.25	47.71075
55.625	48.49875
52.5	48.5945
55.91666667	48.611
58.95833333	48.922
56.75	49.001125
50.29166667	49.0375
50.91666667	49.06175
51.625	49.40165625
60.875	49.485
50.04166667	49.766
49.33333333	49.7885
50.83333333	49.8525
52	49.97325
64.375	50.03475
54.08333333	50.349
50.70833333	50.5955
57.375	50.852
59.875	50.9195
51.54166667	51.0525
52.2173913	51.094
57	51.163
53.54166667	51.4285
56.08333333	51.689
57.5	51.768
52	51.981
67.41666667	52.0625
60.70833333	52.486
54.70833333	52.488
55.95833333	52.65275
54.125	52.654
57	52.827
55.08333333	53.087
58.41666667	53.357
57.16666667	53.478875
57.04166667	53.826
66.29166667	53.839
60.70833333	54.2369375
54.04166667	54.264125
69.875	54.462
55.45833333	54.7575
57.04166667	54.997
63.58333333	55.44725
60.16666667	55.855
57.54166667	55.959
54.70833333	56.0705
62.25	56.339
53.08333333	56.72034783
55.875	57.3565
60.625	57.49325
57.41666667	57.54225
63.83333333	57.645
65.41666667	57.878
61.33333333	58.0115
62.29166667	58.3105
58.79166667	58.418
56.5	58.4735
67.875	58.5255
64.125	58.7373125
56.29166667	59.1035
57.04166667	59.234
56	59.46345313
63.375	59.554
62.83333333	59.651
64	59.8
58.16666667	59.8655
65.08333333	60.22025
63.875	60.58425
65.25	60.79777539
63.45833333	61.124
57.54166667	61.6615
60.125	61.6835
61.08333333	61.8695
69.54166667	61.9115
64.91666667	62.105
54.66666667	62.33825
59.54166667	62.628
59.70833333	62.6705
59.20833333	63.022
69.75	63.21
58.66666667	63.27175
61.91666667	63.845625
65.33333333	63.875
65.79166667	63.945125
68.54166667	64.12225
69.375	64.2965
66.08333333	64.964
63	65.03975
67.04166667	65.221125
69.79166667	65.3705
65.375	65.515
59.16666667	65.5835625
61.08333333	66.2245625
63.58333333	66.603
62.58333333	66.80125
71.79166667	66.9695
64.875	67.62225
69.04166667	67.92825
70.45833333	68.861875
64.75	69.03
63.95833333	69.276875
70.70833333	69.36425
66.5	69.428
71.66666667	69.577
67.625	69.78125
67.66666667	70.1815
66.20833333	70.5475
69.625	70.71375
70.66666667	70.8125
57.04166667	70.88
79	71.0005
70.29166667	71.6385
59.75	72.04775
60	72.48525
61.29166667	72.70125
68.08333333	72.857
65.04166667	73.005
75.08333333	73.257
71.41666667	73.6838125
71.25	74.1385
64.41666667	74.508
64.70833333	74.527
64.45833333	75.0285
69.91666667	75.04625
76.04166667	75.309
62.04166667	75.45675
72.58333333	75.4995
62.25	75.7585
65.375	75.7955
64.25	76.29925
58.66666667	76.3975
60.29166667	76.502
62.41666667	76.5605
68.16666667	76.633
71.375	76.761125
59.875	77.0495
64.5	77.487
62.08333333	77.514
67.95833333	77.668
62.58333333	77.9085
65.58333333	78.05825
68.91666667	78.28475
63.125	78.544875
72.54166667	78.749
63.04166667	78.8925
68.625	79.0175
72.83333333	79.2355
69.95833333	79.548
73.16666667	79.914
76.75	80.231
79	80.44425
66.41666667	80.78
69.20833333	80.803
70.91666667	81.090375
69.16666667	81.819
72.20833333	81.82275
73	81.8825
72.58333333	81.976
69.70833333	82.183
64.29166667	82.2235
62.95833333	82.254
72.125	82.277
73	82.4485
68.45833333	82.807
75.95833333	83.0565
69.125	83.1375625
67.33333333	83.406
73.75	83.6855
65.79166667	83.768
74.5	83.808
71.16666667	84.662125
74.08333333	85.0295
73.33333333	85.393
68.875	85.4835
68.16666667	85.49971875
65.25	85.8695
72.375	85.9345
66.04166667	85.983
70.04166667	86.0015
70.875	86.2665
69.95833333	86.3925
68.5	86.748
69.54166667	86.978
76.70833333	87.246
62.83333333	87.501
62.91666667	87.64675
69.20833333	87.966
72.33333333	88.00575
