Date,OADryBulbTemperatureNOAA_F,ZoneLoadforFPVAV211_BTU_hr,ZoneLoadPredictionforFPVAV211_BTU_hr
1/2/2016 12:00:00 AM,44.06,453.6,-1814.4
1/2/2016 1:00:00 AM,44.06,-3175.2,-1814.4
1/2/2016 2:00:00 AM,44.165,-3175.2,-1814.4
1/2/2016 3:00:00 AM,44.855,-3024,-1965.6
1/2/2016 4:00:00 AM,44.165,-3024,-1965.6
1/2/2016 5:00:00 AM,44.96,-3024,-1965.6
1/2/2016 6:00:00 AM,44.96,-3175.2,-1965.6
1/2/2016 7:00:00 AM,44.855,-2872.8,-1965.6
1/2/2016 8:00:00 AM,44.291,-3175.2,-1965.6
1/2/2016 9:00:00 AM,46.04,-2872.8,-2041.2
1/2/2016 10:00:00 AM,46.271,-2721.6,-2041.2
1/2/2016 11:00:00 AM,48.02,-2570.4,-1738.8
1/2/2016 12:00:00 PM,48.125,-2872.8,-1738.8
1/2/2016 1:00:00 PM,48.92,-2570.4,-1738.8
1/2/2016 2:00:00 PM,48.92,-2419.2,-1663.2
1/2/2016 3:00:00 PM,48.815,-2419.2,-1058.4
1/2/2016 4:00:00 PM,48.02,-2419.2,-1209.6
1/2/2016 5:00:00 PM,47.894,-2419.2,-1209.6
1/2/2016 6:00:00 PM,46.835,-2419.2,-1209.6
1/2/2016 7:00:00 PM,46.04,-2419.2,-1360.8
1/2/2016 8:00:00 PM,45.914,-2419.2,-1587.6
1/2/2016 9:00:00 PM,44.855,-2268,-1512
1/2/2016 10:00:00 PM,44.06,-2419.2,-1587.6
1/2/2016 11:00:00 PM,44.06,-2419.2,-1663.2
1/3/2016 12:00:00 AM,44.06,-2419.2,-1663.2
1/3/2016 1:00:00 AM,44.06,-2419.2,-1738.8
1/3/2016 2:00:00 AM,44.06,-2419.2,-1738.8
1/3/2016 3:00:00 AM,44.06,-2419.2,-1738.8
1/3/2016 4:00:00 AM,43.934,-2419.2,-1663.2
1/3/2016 5:00:00 AM,42.98,-2419.2,-1663.2
1/3/2016 6:00:00 AM,43.106,-2419.2,-1814.4
1/3/2016 7:00:00 AM,44.06,-2419.2,-1814.4
1/3/2016 8:00:00 AM,44.291,-2268,-1814.4
1/3/2016 9:00:00 AM,46.502,-2268,1134
1/3/2016 10:00:00 AM,50.231,-1965.6,1058.4
1/3/2016 11:00:00 AM,52.442,-1814.4,1058.4
1/3/2016 12:00:00 PM,56.171,-1814.4,1209.6
1/3/2016 1:00:00 PM,58.046,-1209.6,1663.2
1/3/2016 2:00:00 PM,59.126,-1663.2,-1058.4
1/3/2016 3:00:00 PM,60.08,-1512,1058.4
1/3/2016 4:00:00 PM,59.828,0,1360.8
