Date,OADryBulbTemperatureNOAA_F,ZoneLoadforFPVAV26_BTU_hr,ZoneLoadPredictionforFPVAV26_BTU_hr
1/2/2016 12:00:00 AM,44.06,nan,1728
1/2/2016 1:00:00 AM,44.06,-1296,1728
1/2/2016 2:00:00 AM,44.165,-1404,1674
1/2/2016 3:00:00 AM,44.855,-1188,1620
1/2/2016 4:00:00 AM,44.165,-1188,1620
1/2/2016 5:00:00 AM,44.96,-1188,1620
1/2/2016 6:00:00 AM,44.96,-1296,486
1/2/2016 7:00:00 AM,44.855,-1080,540
1/2/2016 8:00:00 AM,44.291,-1296,486
1/2/2016 9:00:00 AM,46.04,-1188,432
1/2/2016 10:00:00 AM,46.271,-1188,432
1/2/2016 11:00:00 AM,48.02,-1188,378
1/2/2016 12:00:00 PM,48.125,-1296,378
1/2/2016 1:00:00 PM,48.92,-972,378
1/2/2016 2:00:00 PM,48.92,-756,-1512
1/2/2016 3:00:00 PM,48.815,-756,1728
1/2/2016 4:00:00 PM,48.02,-756,1674
1/2/2016 5:00:00 PM,47.894,-756,1674
1/2/2016 6:00:00 PM,46.835,-756,1620
1/2/2016 7:00:00 PM,46.04,-972,1728
1/2/2016 8:00:00 PM,45.914,-972,1728
1/2/2016 9:00:00 PM,44.855,-972,1836
1/2/2016 10:00:00 PM,44.06,-1404,1836
1/2/2016 11:00:00 PM,44.06,1188,1728
1/3/2016 12:00:00 AM,44.06,nan,1782
1/3/2016 1:00:00 AM,44.06,-972,1728
1/3/2016 2:00:00 AM,44.06,-1404,1566
1/3/2016 3:00:00 AM,44.06,-972,1566
1/3/2016 4:00:00 AM,43.934,1620,1512
1/3/2016 5:00:00 AM,42.98,-972,1620
1/3/2016 6:00:00 AM,43.106,-1188,1512
1/3/2016 7:00:00 AM,44.06,-1188,540
1/3/2016 8:00:00 AM,44.291,1728,1620
1/3/2016 9:00:00 AM,46.502,1512,2160
1/3/2016 10:00:00 AM,50.231,-1080,1944
1/3/2016 11:00:00 AM,52.442,-972,1944
1/3/2016 12:00:00 PM,56.171,1836,1836
1/3/2016 1:00:00 PM,58.046,1512,1782
1/3/2016 2:00:00 PM,59.126,1728,1836
1/3/2016 3:00:00 PM,60.08,1512,1728
1/3/2016 4:00:00 PM,59.828,1728,1836
1/3/2016 5:00:00 PM,57.353,1620,1836
1/3/2016 6:00:00 PM,52.703,1188,1836
1/3/2016 7:00:00 PM,49.874,-324,1836
1/3/2016 8:00:00 PM,48.584,-540,1836
1/3/2016 9:00:00 PM,45.809,1620,1998
1/3/2016 10:00:00 PM,44.291,1080,1998
1/3/2016 11:00:00 PM,45.683,-756,1836
1/4/2016 12:00:00 AM,42.518,nan,2052
1/4/2016 1:00:00 AM,38.894,1836,2052
1/4/2016 2:00:00 AM,38.171,-1080,1998
1/4/2016 3:00:00 AM,39.689,-972,1998
1/4/2016 4:00:00 AM,37.94,-972,1998
1/4/2016 5:00:00 AM,37.478,1512,1944
1/4/2016 6:00:00 AM,34.106,-1080,2052
1/4/2016 7:00:00 AM,35.06,-1080,1944
1/4/2016 8:00:00 AM,35.627,-1080,1890
1/4/2016 9:00:00 AM,40.634,-864,1890
1/4/2016 10:00:00 AM,46.502,-756,1728
1/4/2016 11:00:00 AM,50.231,2268,1782
1/4/2016 12:00:00 PM,52.337,1944,1782
1/4/2016 1:00:00 PM,55.271,-432,1782
1/4/2016 2:00:00 PM,57.125,-324,1836
1/4/2016 3:00:00 PM,57.92,1836,1944
1/4/2016 4:00:00 PM,57.689,1512,1944
1/4/2016 5:00:00 PM,55.478,1836,1944
1/4/2016 6:00:00 PM,51.623,1836,1944
1/4/2016 7:00:00 PM,48.815,1728,2052
1/4/2016 8:00:00 PM,47.789,1728,1782
1/4/2016 9:00:00 PM,45.914,1404,1728
1/4/2016 10:00:00 PM,44.96,-972,1728
1/4/2016 11:00:00 PM,44.729,-972,1836
1/5/2016 12:00:00 AM,42.749,nan,-1728
1/5/2016 1:00:00 AM,40.874,nan,-1890
1/5/2016 2:00:00 AM,39.815,-1296,-1890
1/5/2016 3:00:00 AM,38.894,-1512,-1890
1/5/2016 4:00:00 AM,37.835,-1296,-1890
1/5/2016 5:00:00 AM,36.914,-1620,-1836
1/5/2016 6:00:00 AM,35.96,1728,-1890
1/5/2016 7:00:00 AM,35.96,1620,-1944
1/5/2016 8:00:00 AM,35.96,-1620,-1890
1/5/2016 9:00:00 AM,36.191,-540,-1944
1/5/2016 10:00:00 AM,38.528,1404,-1836
1/5/2016 11:00:00 AM,43.211,1944,216
1/5/2016 12:00:00 PM,45.317,2160,1620
1/5/2016 1:00:00 PM,48.377,1944,1674
1/5/2016 2:00:00 PM,51.416,1944,1728
1/5/2016 3:00:00 PM,54.086,1836,1674
1/5/2016 4:00:00 PM,54.809,1944,1674
1/5/2016 5:00:00 PM,52.703,1836,1674
1/5/2016 6:00:00 PM,49.874,1944,1620
1/5/2016 7:00:00 PM,48.689,1620,1620
1/5/2016 8:00:00 PM,47.066,1620,1674
