Date,OADryBulbTemperatureNOAA_F,ZoneLoadforFPVAV28_BTU_hr,ZoneLoadPredictionforFPVAV28_BTU_hr
1/2/2016 12:00:00 AM,44.06,nan,-972
1/2/2016 1:00:00 AM,44.06,-3888,-972
1/2/2016 2:00:00 AM,44.165,-4536,-972
1/2/2016 3:00:00 AM,44.855,1620,-2106
1/2/2016 4:00:00 AM,44.165,972,-972
1/2/2016 5:00:00 AM,44.96,972,-972
1/2/2016 6:00:00 AM,44.96,648,-1296
1/2/2016 7:00:00 AM,44.855,4860,-1296
1/2/2016 8:00:00 AM,44.291,-1620,-1782
1/2/2016 9:00:00 AM,46.04,-2592,-1296
1/2/2016 10:00:00 AM,46.271,648,-1296
1/2/2016 11:00:00 AM,48.02,972,-648
1/2/2016 12:00:00 PM,48.125,4212,-648
1/2/2016 1:00:00 PM,48.92,2916,-648
1/2/2016 2:00:00 PM,48.92,972,324
1/2/2016 3:00:00 PM,48.815,2592,648
1/2/2016 4:00:00 PM,48.02,1620,486
1/2/2016 5:00:00 PM,47.894,1620,162
1/2/2016 6:00:00 PM,46.835,2592,0
1/2/2016 7:00:00 PM,46.04,324,0
1/2/2016 8:00:00 PM,45.914,2268,0
1/2/2016 9:00:00 PM,44.855,1944,-648
1/2/2016 10:00:00 PM,44.06,4212,-810
1/2/2016 11:00:00 PM,44.06,-324,-972
1/3/2016 12:00:00 AM,44.06,nan,-810
1/3/2016 1:00:00 AM,44.06,1296,-972
1/3/2016 2:00:00 AM,44.06,648,0
1/3/2016 3:00:00 AM,44.06,4860,-972
1/3/2016 4:00:00 AM,43.934,-972,-972
1/3/2016 5:00:00 AM,42.98,1620,-972
1/3/2016 6:00:00 AM,43.106,-1620,-972
1/3/2016 7:00:00 AM,44.06,2268,648
1/3/2016 8:00:00 AM,44.291,3888,2268
1/3/2016 9:00:00 AM,46.502,972,3888
1/3/2016 10:00:00 AM,50.231,972,3888
1/3/2016 11:00:00 AM,52.442,3888,3888
1/3/2016 12:00:00 PM,56.171,1620,3402
1/3/2016 1:00:00 PM,58.046,3564,3240
1/3/2016 2:00:00 PM,59.126,3564,3240
1/3/2016 3:00:00 PM,60.08,972,2268
1/3/2016 4:00:00 PM,59.828,2916,2592
1/3/2016 5:00:00 PM,57.353,1296,3240
1/3/2016 6:00:00 PM,52.703,1296,3564
1/3/2016 7:00:00 PM,49.874,1296,3564
1/3/2016 8:00:00 PM,48.584,1296,3240
1/3/2016 9:00:00 PM,45.809,972,2430
1/3/2016 10:00:00 PM,44.291,324,1782
1/3/2016 11:00:00 PM,45.683,-1296,1620
1/4/2016 12:00:00 AM,42.518,nan,1296
1/4/2016 1:00:00 AM,38.894,-1944,1296
1/4/2016 2:00:00 AM,38.171,1296,1296
1/4/2016 3:00:00 AM,39.689,-324,972
1/4/2016 4:00:00 AM,37.94,1296,972
1/4/2016 5:00:00 AM,37.478,1944,972
1/4/2016 6:00:00 AM,34.106,-1944,972
1/4/2016 7:00:00 AM,35.06,648,972
1/4/2016 8:00:00 AM,35.627,324,810
1/4/2016 9:00:00 AM,40.634,324,1134
1/4/2016 10:00:00 AM,46.502,-324,1620
1/4/2016 11:00:00 AM,50.231,4212,1458
1/4/2016 12:00:00 PM,52.337,0,1458
1/4/2016 1:00:00 PM,55.271,1620,3240
1/4/2016 2:00:00 PM,57.125,2592,4374
1/4/2016 3:00:00 PM,57.92,3564,4212
1/4/2016 4:00:00 PM,57.689,4212,3888
1/4/2016 5:00:00 PM,55.478,3564,4212
1/4/2016 6:00:00 PM,51.623,1296,4860
1/4/2016 7:00:00 PM,48.815,972,648
1/4/2016 8:00:00 PM,47.789,-324,648
1/4/2016 9:00:00 PM,45.914,-1296,648
1/4/2016 10:00:00 PM,44.96,972,648
1/4/2016 11:00:00 PM,44.729,-1620,810
1/5/2016 12:00:00 AM,42.749,nan,324
1/5/2016 1:00:00 AM,40.874,nan,162
1/5/2016 2:00:00 AM,39.815,-1620,162
1/5/2016 3:00:00 AM,38.894,648,324
1/5/2016 4:00:00 AM,37.835,-2268,324
1/5/2016 5:00:00 AM,36.914,-1296,324
1/5/2016 6:00:00 AM,35.96,-2592,324
1/5/2016 7:00:00 AM,35.96,-1944,324
1/5/2016 8:00:00 AM,35.96,-2268,324
1/5/2016 9:00:00 AM,36.191,-1620,324
1/5/2016 10:00:00 AM,38.528,1620,324
1/5/2016 11:00:00 AM,43.211,4212,1944
