Date,OADryBulbTemperatureNOAA_F,ZoneLoadforFPVAV12_BTU_hr,ZoneLoadPredictionforFPVAV12_BTU_hr
1/19/2016 8:00:00 AM,47.528,-6577.2,0
1/19/2016 9:00:00 AM,52.673,-5011.2,313.2
1/19/2016 10:00:00 AM,58.403,-5324.4,1252.8
1/19/2016 11:00:00 AM,62.522,1566,1566
1/19/2016 12:00:00 PM,66.125,626.4,1879.2
1/19/2016 1:00:00 PM,66.92,1879.2,2035.8
1/19/2016 2:00:00 PM,67.046,2192.4,1879.2
1/19/2016 3:00:00 PM,68,2505.6,783
1/19/2016 4:00:00 PM,67.769,2505.6,626.4
1/19/2016 5:00:00 PM,65.789,2505.6,1879.2
1/20/2016 8:00:00 AM,43.106,-4698,313.2
1/20/2016 9:00:00 AM,44.291,-5011.2,313.2
1/20/2016 10:00:00 AM,46.04,-3758.4,626.4
1/20/2016 11:00:00 AM,47.423,2818.8,626.4
1/20/2016 12:00:00 PM,51.3841379310345,3132,1096.2
1/20/2016 1:00:00 PM,54.191,1879.2,939.6
1/20/2016 2:00:00 PM,56.171,2505.6,939.6
1/20/2016 3:00:00 PM,57.92,2505.6,939.6
1/20/2016 4:00:00 PM,58.235,2192.4,939.6
1/20/2016 5:00:00 PM,57.689,1566,313.2
1/21/2016 8:00:00 AM,63.1890909090909,1879.2,2192.4
1/21/2016 9:00:00 AM,63.8662068965517,1566,2505.6
1/21/2016 10:00:00 AM,62.06,2505.6,2035.8
1/21/2016 11:00:00 AM,62.96,2505.6,2505.6
1/21/2016 12:00:00 PM,64.2981132075472,2818.8,2505.6
1/21/2016 1:00:00 PM,57.02,2505.6,1252.8
1/21/2016 2:00:00 PM,57.02,2505.6,1252.8
1/21/2016 3:00:00 PM,55.604,1879.2,1252.8
1/21/2016 4:00:00 PM,52.64,2818.8,939.6
1/21/2016 5:00:00 PM,50.723,2192.4,-313.2
1/22/2016 8:00:00 AM,39.125,-6264,626.4
1/22/2016 9:00:00 AM,40.277,-5950.8,156.6
1/22/2016 10:00:00 AM,43.211,-4698,626.4
1/22/2016 11:00:00 AM,45.317,-5950.8,626.4
