Date,OADryBulbTemperatureNOAA_F,ZoneLoadforFPVAV27_BTU_hr,ZoneLoadPredictionforFPVAV27_BTU_hr
1/2/2016 12:00:00 AM,44.06,nan,594
1/2/2016 1:00:00 AM,44.06,-162,594
1/2/2016 2:00:00 AM,44.165,-324,432
1/2/2016 3:00:00 AM,44.855,-378,351
1/2/2016 4:00:00 AM,44.165,-324,378
1/2/2016 5:00:00 AM,44.96,-378,378
1/2/2016 6:00:00 AM,44.96,-270,351
1/2/2016 7:00:00 AM,44.855,-324,270
1/2/2016 8:00:00 AM,44.291,540,270
1/2/2016 9:00:00 AM,46.04,-108,297
1/2/2016 10:00:00 AM,46.271,594,297
1/2/2016 11:00:00 AM,48.02,702,486
1/2/2016 12:00:00 PM,48.125,-270,486
1/2/2016 1:00:00 PM,48.92,594,486
1/2/2016 2:00:00 PM,48.92,54,810
1/2/2016 3:00:00 PM,48.815,594,216
1/2/2016 4:00:00 PM,48.02,324,405
1/2/2016 5:00:00 PM,47.894,270,351
1/2/2016 6:00:00 PM,46.835,648,594
1/2/2016 7:00:00 PM,46.04,162,351
1/2/2016 8:00:00 PM,45.914,594,378
1/2/2016 9:00:00 PM,44.855,-162,0
1/2/2016 10:00:00 PM,44.06,540,459
1/2/2016 11:00:00 PM,44.06,162,513
1/3/2016 12:00:00 AM,44.06,nan,675
1/3/2016 1:00:00 AM,44.06,0,675
1/3/2016 2:00:00 AM,44.06,540,540
1/3/2016 3:00:00 AM,44.06,-108,513
1/3/2016 4:00:00 AM,43.934,432,648
1/3/2016 5:00:00 AM,42.98,378,675
1/3/2016 6:00:00 AM,43.106,378,702
1/3/2016 7:00:00 AM,44.06,594,540
1/3/2016 8:00:00 AM,44.291,756,702
1/3/2016 9:00:00 AM,46.502,270,729
1/3/2016 10:00:00 AM,50.231,324,702
1/3/2016 11:00:00 AM,52.442,702,702
1/3/2016 12:00:00 PM,56.171,648,702
1/3/2016 1:00:00 PM,58.046,594,702
1/3/2016 2:00:00 PM,59.126,702,702
1/3/2016 3:00:00 PM,60.08,648,702
1/3/2016 4:00:00 PM,59.828,594,648
1/3/2016 5:00:00 PM,57.353,324,702
1/3/2016 6:00:00 PM,52.703,270,702
1/3/2016 7:00:00 PM,49.874,648,702
1/3/2016 8:00:00 PM,48.584,540,702
1/3/2016 9:00:00 PM,45.809,270,756
1/3/2016 10:00:00 PM,44.291,702,729
1/3/2016 11:00:00 PM,45.683,216,702
1/4/2016 12:00:00 AM,42.518,nan,702
1/4/2016 1:00:00 AM,38.894,108,675
1/4/2016 2:00:00 AM,38.171,702,675
1/4/2016 3:00:00 AM,39.689,270,594
1/4/2016 4:00:00 AM,37.94,270,675
1/4/2016 5:00:00 AM,37.478,648,648
1/4/2016 6:00:00 AM,34.106,162,702
1/4/2016 7:00:00 AM,35.06,702,648
