Date,OADryBulbTemperatureNOAA_F,ZoneLoadforFPVAV19_BTU_hr,ZoneLoadPredictionforFPVAV19_BTU_hr
1/4/2016 6:00:00 AM,34.106,2916,-972
1/4/2016 7:00:00 AM,35.06,1944,-972
1/4/2016 8:00:00 AM,35.627,4860,2592
1/4/2016 9:00:00 AM,40.634,13932,7128
1/4/2016 10:00:00 AM,46.502,14580,9072
1/4/2016 11:00:00 AM,50.231,11340,15876
1/4/2016 12:00:00 PM,52.337,11340,15876
1/4/2016 1:00:00 PM,55.271,11016,20250
1/4/2016 2:00:00 PM,57.125,13932,16038
1/4/2016 3:00:00 PM,57.92,10692,10692
1/4/2016 4:00:00 PM,57.689,12636,2268
1/4/2016 5:00:00 PM,55.478,12636,2268
1/4/2016 6:00:00 PM,51.623,10692,2592
1/5/2016 6:00:00 AM,35.96,3564,2592
1/5/2016 7:00:00 AM,35.96,9072,2268
1/5/2016 8:00:00 AM,35.96,11988,2268
1/5/2016 9:00:00 AM,36.191,10044,2268
1/5/2016 10:00:00 AM,38.528,10368,5184
1/5/2016 11:00:00 AM,43.211,11988,5832
1/5/2016 12:00:00 PM,45.317,11664,7452
1/5/2016 1:00:00 PM,48.377,10692,7128
1/5/2016 2:00:00 PM,51.416,11988,7128
1/5/2016 3:00:00 PM,54.086,12636,7128
1/5/2016 4:00:00 PM,54.809,10692,6804
1/5/2016 5:00:00 PM,52.703,10044,7128
1/5/2016 6:00:00 PM,49.874,10368,6480
1/6/2016 6:00:00 AM,44.96,3564,3240
1/6/2016 7:00:00 AM,44.06,7776,4374
1/6/2016 8:00:00 AM,44.165,8748,5508
1/6/2016 9:00:00 AM,45.086,9396,5832
1/6/2016 10:00:00 AM,46.376,11340,5832
1/6/2016 11:00:00 AM,49.277,9072,5508
1/6/2016 12:00:00 PM,51.98,9072,5670
1/6/2016 1:00:00 PM,54.191,9072,4860
1/6/2016 2:00:00 PM,56.066,7776,5022
1/6/2016 3:00:00 PM,57.125,7776,10368
1/6/2016 4:00:00 PM,57.92,7776,3888
1/6/2016 5:00:00 PM,57.92,7452,3888
1/6/2016 6:00:00 PM,57.92,7776,3888
1/7/2016 7:00:00 AM,55.8725,7776,7452
1/7/2016 8:00:00 AM,55.6575862068966,10692,11988
1/7/2016 9:00:00 AM,53.96,11340,11826
1/7/2016 10:00:00 AM,55.04,10692,12150
1/7/2016 11:00:00 AM,57.02,10692,12312
1/7/2016 12:00:00 PM,57.02,9720,11988
1/7/2016 1:00:00 PM,57.02,11664,11988
1/7/2016 2:00:00 PM,57.125,10368,11502
1/7/2016 3:00:00 PM,58.088,13608,11664
1/7/2016 4:00:00 PM,59.231,9072,15876
1/7/2016 5:00:00 PM,60.518,9072,10368
1/7/2016 6:00:00 PM,56.789,11016,10044
1/8/2016 6:00:00 AM,48.125,2916,4050
1/8/2016 7:00:00 AM,48.8331034482759,9072,4212
1/8/2016 8:00:00 AM,48.5333333333333,11016,4374
1/8/2016 9:00:00 AM,50.231,7776,5346
1/8/2016 10:00:00 AM,52.75,11664,14580
1/8/2016 11:00:00 AM,55.04,10368,12312
1/8/2016 12:00:00 PM,56.066,9720,12960
1/8/2016 1:00:00 PM,57.3905882352941,9720,12960
1/8/2016 2:00:00 PM,59.168,19440,15714
1/8/2016 3:00:00 PM,60.3663636363636,7776,12960
1/8/2016 4:00:00 PM,59.21,9720,15714
1/8/2016 5:00:00 PM,60.08,9720,15714
1/8/2016 6:00:00 PM,59,10368,15714
1/11/2016 6:00:00 AM,33.08,2268,3078
1/11/2016 7:00:00 AM,33.185,6156,3078
1/11/2016 8:00:00 AM,34.211,3888,3078
1/11/2016 9:00:00 AM,36.674,5832,4860
1/11/2016 10:00:00 AM,42.542,6156,8100
1/11/2016 11:00:00 AM,46.502,7452,9072
1/11/2016 12:00:00 PM,50.231,8100,11340
1/11/2016 1:00:00 PM,51.98,8100,11340
1/11/2016 2:00:00 PM,52.106,12312,11340
1/11/2016 3:00:00 PM,53.165,10044,11340
1/11/2016 4:00:00 PM,53.855,11664,11016
1/11/2016 5:00:00 PM,52.703,11664,10692
1/11/2016 6:00:00 PM,49.538,11664,2268
1/12/2016 6:00:00 AM,34.934,3888,3564
1/12/2016 7:00:00 AM,34.106,10368,3402
1/12/2016 8:00:00 AM,35.753,8748,3888
1/12/2016 9:00:00 AM,41.924,13932,6480
1/12/2016 10:00:00 AM,49.403,11664,11178
1/12/2016 11:00:00 AM,53.396,11988,12636
1/12/2016 12:00:00 PM,56.528,11340,11664
1/12/2016 1:00:00 PM,61.106,11016,14256
1/12/2016 2:00:00 PM,62.06,13284,14256
1/12/2016 3:00:00 PM,62.06,10044,14256
1/12/2016 4:00:00 PM,62.165,13608,nan
1/12/2016 5:00:00 PM,62.372,11016,2268
1/12/2016 6:00:00 PM,56.996,12960,10692
1/13/2016 6:00:00 AM,39.02,3564,nan
1/13/2016 7:00:00 AM,39.02,9720,nan
1/13/2016 8:00:00 AM,39.713,11664,8262
1/13/2016 9:00:00 AM,45.674,14904,6318
1/13/2016 10:00:00 AM,51.416,15876,6480
1/13/2016 11:00:00 AM,54.548,13608,5832
1/13/2016 12:00:00 PM,59.357,11988,9072
1/13/2016 1:00:00 PM,62.165,13284,12636
1/13/2016 2:00:00 PM,62.96,16200,13284
1/13/2016 3:00:00 PM,62.96,12312,972
1/13/2016 4:00:00 PM,62.855,16524,4536
1/13/2016 5:00:00 PM,61.472,10368,1944
1/13/2016 6:00:00 PM,56.663,13608,3888
1/14/2016 6:00:00 AM,50,2592,11340
1/14/2016 7:00:00 AM,50.126,10368,11340
1/14/2016 8:00:00 AM,51.311,12636,11016
1/14/2016 9:00:00 AM,53.396,11664,10692
1/14/2016 10:00:00 AM,56.423,10368,11016
1/14/2016 11:00:00 AM,60.311,10044,12312
1/14/2016 12:00:00 PM,62.6144,12636,13284
1/14/2016 1:00:00 PM,65.1690909090909,19764,11664
1/14/2016 2:00:00 PM,68,16200,17172
1/14/2016 3:00:00 PM,67.874,17496,17172
1/14/2016 4:00:00 PM,66.689,17820,7452
1/14/2016 5:00:00 PM,64.604,13932,9072
1/14/2016 6:00:00 PM,61.577,10692,10368
1/15/2016 6:00:00 AM,53.624,2916,1620
1/15/2016 7:00:00 AM,51.08,17172,5832
1/15/2016 8:00:00 AM,51.416,15876,9396
1/15/2016 9:00:00 AM,54.191,21060,10044
1/15/2016 10:00:00 AM,56.171,21384,11664
1/15/2016 11:00:00 AM,58.277,17172,12960
1/15/2016 12:00:00 PM,61.442,16524,15228
1/15/2016 1:00:00 PM,65.066,17820,15228
1/15/2016 2:00:00 PM,66.02,13932,17172
1/15/2016 3:00:00 PM,66.251,19116,19116
1/15/2016 4:00:00 PM,67.769,12312,9396
1/15/2016 5:00:00 PM,65.558,11340,nan
1/15/2016 6:00:00 PM,61.115,11016,7776
1/19/2016 6:00:00 AM,44.96,4536,11664
1/19/2016 7:00:00 AM,45.191,11664,11664
1/19/2016 8:00:00 AM,47.528,11988,11664
1/19/2016 9:00:00 AM,52.673,16524,11340
1/19/2016 10:00:00 AM,58.403,18468,11340
1/19/2016 11:00:00 AM,62.522,20736,11016
1/19/2016 12:00:00 PM,66.125,21060,13284
1/19/2016 1:00:00 PM,66.92,21060,12150
1/19/2016 2:00:00 PM,67.046,21060,13284
1/19/2016 3:00:00 PM,68,17820,7614
1/19/2016 4:00:00 PM,67.769,20088,2268
1/19/2016 5:00:00 PM,65.789,12312,11016
1/19/2016 6:00:00 PM,63.578,10692,12150
1/20/2016 6:00:00 AM,45.914,2592,6156
1/20/2016 7:00:00 AM,44.6975,9720,6480
1/20/2016 8:00:00 AM,43.106,12636,6480
1/20/2016 9:00:00 AM,44.291,11988,6480
1/20/2016 10:00:00 AM,46.04,18144,6480
1/20/2016 11:00:00 AM,47.423,13932,7776
1/20/2016 12:00:00 PM,51.3841379310345,19764,6480
1/20/2016 1:00:00 PM,54.191,15876,7776
1/20/2016 2:00:00 PM,56.171,21384,7776
1/20/2016 3:00:00 PM,57.92,7128,7776
1/20/2016 4:00:00 PM,58.235,17496,7776
1/20/2016 5:00:00 PM,57.689,10044,7776
1/20/2016 6:00:00 PM,55.94,10044,3888
1/21/2016 7:00:00 AM,62.06,14580,12960
1/21/2016 8:00:00 AM,63.1890909090909,18792,12636
1/21/2016 9:00:00 AM,63.8662068965517,20412,12636
1/21/2016 10:00:00 AM,62.06,18144,11502
1/21/2016 11:00:00 AM,62.96,18144,13608
1/21/2016 12:00:00 PM,64.2981132075472,18144,16848
1/21/2016 1:00:00 PM,57.02,20088,10692
1/21/2016 2:00:00 PM,57.02,9396,10692
1/21/2016 3:00:00 PM,55.604,20412,10044
1/21/2016 4:00:00 PM,52.64,11988,9720
1/21/2016 5:00:00 PM,50.723,9720,5994
1/21/2016 6:00:00 PM,47.558,10692,3888
1/22/2016 6:00:00 AM,38.066,972,nan
1/22/2016 7:00:00 AM,39.02,9072,nan
1/22/2016 8:00:00 AM,39.125,9396,4212
1/22/2016 9:00:00 AM,40.277,6156,4212
1/22/2016 10:00:00 AM,43.211,9072,4374
1/22/2016 11:00:00 AM,45.317,8748,5346
1/22/2016 12:00:00 PM,48.125,11340,5184
1/22/2016 1:00:00 PM,49.046,12312,5184
1/22/2016 2:00:00 PM,50.126,8424,5184
1/22/2016 3:00:00 PM,50.954,10368,5184
1/22/2016 4:00:00 PM,50,9720,5184
1/22/2016 5:00:00 PM,49.538,10692,4212
1/22/2016 6:00:00 PM,45.809,9396,3564
1/25/2016 6:00:00 AM,57.92,2916,nan
1/25/2016 7:00:00 AM,57.689,8748,12636
1/25/2016 8:00:00 AM,56.654,12636,12636
1/25/2016 9:00:00 AM,62.522,18468,nan
1/25/2016 10:00:00 AM,66.44,21060,nan
1/25/2016 11:00:00 AM,69.1668965517241,19116,nan
1/25/2016 12:00:00 PM,69.185,17496,nan
1/25/2016 1:00:00 PM,70.337,18468,nan
1/25/2016 2:00:00 PM,73.145,19116,nan
1/25/2016 3:00:00 PM,73.94,21060,nan
1/25/2016 4:00:00 PM,73.835,19116,nan
1/25/2016 5:00:00 PM,72.578,20736,nan
1/25/2016 6:00:00 PM,68.366,12960,nan
1/26/2016 6:00:00 AM,50.828,2916,11988
1/26/2016 7:00:00 AM,48.92,11340,11664
1/26/2016 8:00:00 AM,49.046,14256,11664
1/26/2016 9:00:00 AM,50.231,16848,11664
1/26/2016 10:00:00 AM,52.211,16848,11664
1/26/2016 11:00:00 AM,54.086,20412,11826
1/26/2016 12:00:00 PM,55.04,18792,11664
1/26/2016 1:00:00 PM,55.04,17172,11340
1/26/2016 2:00:00 PM,55.04,18144,11664
1/26/2016 3:00:00 PM,54.809,21384,11016
1/26/2016 4:00:00 PM,52.934,10692,10530
1/26/2016 5:00:00 PM,51.875,10368,2916
1/26/2016 6:00:00 PM,50.954,9720,2916
1/27/2016 6:00:00 AM,39.02,3564,4050
1/27/2016 7:00:00 AM,39.02,8100,4212
1/27/2016 8:00:00 AM,39.377,10368,8748
1/27/2016 9:00:00 AM,42.416,10368,9720
1/27/2016 10:00:00 AM,45.422,18468,9720
1/27/2016 11:00:00 AM,49.277,15228,11340
1/27/2016 12:00:00 PM,52.337,16524,9072
1/27/2016 1:00:00 PM,55.271,14580,10044
1/27/2016 2:00:00 PM,57.125,16524,10044
1/27/2016 3:00:00 PM,57.815,18144,10368
1/27/2016 4:00:00 PM,56.894,10692,10044
1/27/2016 5:00:00 PM,55.373,11340,2592
1/27/2016 6:00:00 PM,50.492,12312,2430
1/28/2016 6:00:00 AM,31.769,3888,nan
1/28/2016 7:00:00 AM,30.125,10368,nan
1/28/2016 8:00:00 AM,31.865,11016,nan
1/28/2016 9:00:00 AM,39.944,11988,nan
1/28/2016 10:00:00 AM,47.759,13608,11016
1/28/2016 11:00:00 AM,54.548,17820,10692
1/28/2016 12:00:00 PM,59.357,19116,13608
1/28/2016 1:00:00 PM,62.396,17496,15876
1/28/2016 2:00:00 PM,65.171,19116,16848
1/28/2016 3:00:00 PM,66.92,20412,17658
1/28/2016 4:00:00 PM,66.815,9720,17496
1/28/2016 5:00:00 PM,65.663,11016,16848
1/28/2016 6:00:00 PM,61.805,10692,9396
1/29/2016 6:00:00 AM,40.046,1944,4212
1/29/2016 7:00:00 AM,41,9072,5184
1/29/2016 8:00:00 AM,41.819,12636,5508
1/29/2016 9:00:00 AM,48.839,14904,8748
1/29/2016 10:00:00 AM,55.859,18468,15876
1/29/2016 11:00:00 AM,62.753,21384,17172
1/29/2016 12:00:00 PM,68.588,21060,15876
1/29/2016 1:00:00 PM,73.271,21060,nan
1/29/2016 2:00:00 PM,74.894,14580,nan
