Date	OADryBulbTemperatureNOAA	ZoneLoadforContainerFPVAV29	
42472.8333333333	66.02	5184	
42472.84375	66.02	5184	
42472.8541666667	66.02	4536	
42472.8645833333	66.02	5184	
42473.78125	66.02	4536	
42478.3333333333	66.02	3888	
42478.34375	66.02	5832	
42478.3541666667	66.02	5832	
42478.3645833333	66.02	7128	
42478.375	66.02	8424	
42478.3854166667	66.02	8424	
42478.3958333333	66.02	8424	
42478.4166666667	66.02	9720	
42478.4270833333	66.02	9720	
42478.4375	66.02	11016	
42478.4479166667	66.02	10368	
42479.375	66.02	8424	
42481.2708333333	66.02	5184	
42481.3020833333	66.02	1944	
42488.2083333333	66.02	3888	
42464.4375	66.068	6480	
42478.09375	66.0892307692308	648	
42478.1041666667	66.092	648	
42466.4479166667	66.1076923076923	6480	
42473.5	66.125	7776	
42474.5833333333	66.125	10368	
42472.8229166667	66.14	5184	
42488.1145833333	66.14	3240	
42472.5	66.146	7776	
42462.8020833333	66.152	1296	
42476.3125	66.1533333333333	3888	
42481.5208333333	66.161	6480	
42472.28125	66.164	3240	
42478.1145833333	66.1691428571429	3240	
42478.40625	66.1723076923077	8424	
42468.9270833333	66.194	3240	
42481.1979166667	66.2046153846154	3240	
42470.375	66.251	2592	
42474.5	66.251	7128	
42482.3645833333	66.272	7128	
42465.90625	66.284	3240	
42469.90625	66.284	648	
42474.5729166667	66.284	10368	
42480.9895833333	66.284	3240	
42481.9895833333	66.284	5184	
42481.46875	66.30125	6480	
42481.1666666667	66.32	3240	
42473.5104166667	66.35	7776	
42474.59375	66.35	10368	
42472.8125	66.365	3888	
42488.1041666667	66.365	648	
42462.5416666667	66.377	1944	
42485.15625	66.3862068965517	1944	
42472.2083333333	66.3905882352941	3240	
42469.40625	66.392	2592	
42481.4479166667	66.392	6480	
42484.3645833333	66.392	2592	
42472.5104166667	66.416	6480	
42478.3229166667	66.4273684210526	1944	
42482.9479166667	66.428	3888	
42472.2708333333	66.434	4536	
42484.9895833333	66.44	3240	
42463.46875	66.458	2592	
42478.4583333333	66.47	10368	
42478.0729166667	66.4769230769231	3240	
42468.3958333333	66.482	8424	
42480.5416666667	66.482	8424	
42472.1979166667	66.5	3888	
42487.3645833333	66.536	3240	
42474.7916666667	66.5454054054054	3888	
42463.84375	66.548	1296	
42481.1875	66.5507692307692	3240	
42473.5208333333	66.575	7776	
42474.6041666667	66.575	7776	
42479.3854166667	66.5803773584906	8424	
42475.9583333333	66.584	3888	
42481.2916666667	66.5884210526316	3240	
42472.8020833333	66.59	5184	
42488.09375	66.59	3888	
42473.7708333333	66.5911538461538	4536	
42484.9791666667	66.6125	648	
42476.3229166667	66.6533333333333	5184	
42481.53125	66.656	7776	
42475.5104166667	66.68	6480	
42472.5208333333	66.686	8424	
42468.9166666667	66.689	3888	
42472.2604166667	66.704	6480	
42481.4583333333	66.723125	6480	
42466.8541666667	66.731	3240	
42483.3541666667	66.734	3240	
42478.28125	66.74	3240	
42470.3854166667	66.746	2592	
42474.5104166667	66.746	6480	
42465.8958333333	66.779	3888	
42469.8958333333	66.779	1944	
42474.5625	66.779	9720	
42480.9791666667	66.779	3888	
42481.9791666667	66.779	3240	
42473.53125	66.8	7776	
42474.6145833333	66.8	7128	
42464.8645833333	66.812	4536	
42472.7916666667	66.815	3888	
42488.0833333333	66.815	3240	
42485.1458333333	66.851724137931	1944	
42481.1770833333	66.8969230769231	3240	
42472.1875	66.92	3240	
42472.21875	66.92	3888	
42472.2291666667	66.92	5832	
42472.2395833333	66.92	5832	
42472.25	66.92	7128	
42473.5416666667	66.92	6480	
42474.625	66.92	7776	
42474.6354166667	66.92	6480	
42474.6458333333	66.92	7776	
42474.65625	66.92	7776	
42474.6666666667	66.92	7776	
42474.6770833333	66.92	6480	
42474.6875	66.92	7776	
42474.6979166667	66.92	7776	
42474.7083333333	66.92	5832	
42474.71875	66.92	5832	
42474.7291666667	66.92	5832	
42474.7395833333	66.92	4536	
42474.78125	66.92	3888	
42478.0833333333	66.92	1944	
42478.125	66.92	1944	
42478.21875	66.92	3888	
42478.2916666667	66.92	3240	
42478.3020833333	66.92	1944	
42478.3125	66.92	1944	
42478.46875	66.92	7128	
42481.28125	66.92	5184	
42481.5416666667	66.92	7776	
42481.5520833333	66.92	6480	
42483.9583333333	66.92	3888	
42483.96875	66.92	3888	
42483.9791666667	66.92	3888	
42483.9895833333	66.92	2592	
42488.21875	66.92	3240	
42488.2291666667	66.92	2592	
42488.2395833333	66.92	3240	
42488.25	66.92	1944	
42488.2604166667	66.92	3240	
42473.7083333333	67.046	7776	
42473.6979166667	67.064	6480	
42472.53125	67.136	9072	
42479.3958333333	67.1407547169811	8424	
42462.5520833333	67.142	1944	
42473.7604166667	67.1623076923077	5832	
42473.5520833333	67.1624489795918	6480	
42469.4166666667	67.172	3240	
42476.3333333333	67.172	5184	
42484.96875	67.175	1944	
42465.4270833333	67.184	9720	
42482.9375	67.193	3888	
42472.78125	67.208	5184	
42475.9479166667	67.208	3888	
42483.9479166667	67.208	3240	
42488.0729166667	67.208	3240	
42467.8854166667	67.232	3888	
42470.3958333333	67.241	2592	
42474.5208333333	67.241	6480	
42465.8854166667	67.274	3888	
42469.8854166667	67.274	3888	
42474.5520833333	67.274	9072	
42480.96875	67.274	3888	
42481.96875	67.274	3240	
42484.375	67.277	3888	
42487.375	67.277	3240	
42474.75	67.298	4536	
42488.2708333333	67.31	3240	
42473.71875	67.316	7776	
42485.1354166667	67.3172413793103	1944	
42464.4479166667	67.328	6480	
42468.90625	67.328	3888	
42478.1354166667	67.3314285714286	3240	
42473.6875	67.334	7776	
42474.7708333333	67.3442857142857	4536	
42478.4791666667	67.352	7128	
42478.2708333333	67.388	3240	
42462.7916666667	67.412	1296	
42468.40625	67.472	7776	
42480.5520833333	67.472	9720	
42463.4791666667	67.493	3240	
42473.5625	67.4930612244898	7776	
42478.9895833333	67.496	3888	
42475.5208333333	67.505	7128	
42482.375	67.508	7128	
42463.8333333333	67.538	2592	
42473.7291666667	67.586	7776	
42472.1770833333	67.595	3888	
42473.6770833333	67.604	7776	
42485.1666666667	67.6072727272727	1944	
42466.4583333333	67.634	6480	
42479.40625	67.7011320754717	7776	
42469.4270833333	67.712	3240	
42476.34375	67.712	3888	
42473.75	67.7334615384615	5832	
42470.40625	67.736	1944	
42474.53125	67.736	7776	
42487.1458333333	67.736	3888	
42484.9583333333	67.7375	2592	
42467.4166666667	67.739	4536	
42472.7708333333	67.748	5184	
42475.9375	67.748	3888	
42483.9375	67.748	3888	
42488.28125	67.76	1944	
42465.875	67.769	3888	
42469.875	67.769	648	
42474.5416666667	67.769	9720	
42480.9583333333	67.769	3888	
42481.9583333333	67.769	3888	
42485.125	67.7827586206897	1944	
42478.4895833333	67.8148571428572	6480	
42473.5729166667	67.8236734693878	7776	
42473.7395833333	67.856	7776	
42473.6666666667	67.874	7776	
42462.5625	67.907	1944	
42474.7604166667	67.9228571428571	3240	
42478.2604166667	67.928	3240	
42482.9270833333	67.958	3888	
42470.4166666667	68	2592	
42473.5833333333	68	7776	
42473.59375	68	7776	
42473.6041666667	68	7776	
42473.6145833333	68	7776	
42473.625	68	7776	
42473.6354166667	68	6480	
42473.6458333333	68	7128	
42473.65625	68	7776	
42478.1458333333	68	648	
42478.2083333333	68	1944	
42478.2291666667	68	5832	
42478.2395833333	68	5832	
42478.25	68	5832	
42478.5	68	6480	
42478.96875	68	2592	
42478.9791666667	68	3888	
42481.5625	68	7776	
42484.875	68	3240	
42484.8854166667	68	3240	
42484.8958333333	68	3888	
42484.90625	68	2592	
42484.9166666667	68	648	
42484.9270833333	68	648	
42484.9375	68	648	
42484.9479166667	68	648	
42485.0625	68	1296	
42485.0729166667	68	1944	
42485.09375	68	648	
42485.1041666667	68	648	
42485.1145833333	68	1944	
42485.1770833333	68	1944	
42485.1875	68	648	
42485.1979166667	68	2592	
42485.2083333333	68	1944	
42485.21875	68	1944	
42485.2291666667	68	1944	
42485.2395833333	68	3240	
42488.2916666667	68	2592	
42488.3020833333	68	3240	
42488.3125	68	3240	
42488.3229166667	68	3888	
42490.2916666667	68	3240	
42490.3020833333	68	2592	
42484.3854166667	68.042	3888	
42487.3854166667	68.042	1944	
42468.8958333333	68.093	3888	
42471.9895833333	68.108	3888	
42472.5416666667	68.126	7776	
42485.25	68.126	3240	
42462.78125	68.144	648	
42478.5208333333	68.144	7776	
42481.9479166667	68.144	3240	
42488.3333333333	68.231	3240	
42469.4375	68.252	3240	
42476.3541666667	68.252	5184	
42469.8645833333	68.264	3888	
42480.9479166667	68.264	3240	
42483.3645833333	68.264	3240	
42484.8645833333	68.264	1296	
42472.7604166667	68.288	4536	
42475.9270833333	68.288	3888	
42483.9270833333	68.288	3888	
42464.8541666667	68.297	5184	
42468.4166666667	68.357	6480	
42478.1979166667	68.375652173913	1944	
42472.5520833333	68.396	7776	
42485.2604166667	68.396	3240	
42462.7708333333	68.414	648	
42481.9375	68.414	3240	
42480.5625	68.462	9720	
42475.53125	68.4628571428571	7776	
42466.84375	68.486	5184	
42467.875	68.492	3888	
42470.4270833333	68.5109677419355	2592	
42463.4895833333	68.528	1296	
42487.9895833333	68.528	3240	
42478.15625	68.54	648	
42464.4583333333	68.588	5832	
42471.9791666667	68.648	3888	
42472.5625	68.666	7776	
42485.2708333333	68.666	1944	
42462.5729166667	68.672	648	
42463.8229166667	68.672	1296	
42465.8645833333	68.672	3888	
42472.1666666667	68.6821052631579	2592	
42478.9583333333	68.6821052631579	3888	
42462.7604166667	68.684	648	
42481.9270833333	68.684	4536	
42479.4166666667	68.693	7128	
42490.3125	68.7071428571429	2592	
42465.4375	68.714	9072	
42482.9166666667	68.723	3240	
42488.34375	68.726	3888	
42469.8541666667	68.759	3888	
42480.9375	68.759	3888	
42484.8541666667	68.759	3240	
42482.3854166667	68.768	7128	
42469.4479166667	68.792	2592	
42476.3645833333	68.792	3240	
42484.3958333333	68.807	2592	
42487.3958333333	68.807	3240	
42472.75	68.828	4536	
42475.9166666667	68.828	3240	
42483.9166666667	68.828	3888	
42468.8854166667	68.858	3888	
42472.5729166667	68.936	7776	
42485.28125	68.936	1944	
42462.75	68.954	-648	
42481.9166666667	68.954	3888	
42478.5104166667	68.9818181818182	7776	
42471.0833333333	69.08	648	
42472.15625	69.08	1944	
42472.5833333333	69.08	8424	
42472.59375	69.08	11016	
42472.6041666667	69.08	9072	
42472.6145833333	69.08	11016	
42472.625	69.08	9720	
42472.6354166667	69.08	10368	
42472.6458333333	69.08	7128	
42472.65625	69.08	7128	
42477.0833333333	69.08	3888	
42477.09375	69.08	3888	
42477.1041666667	69.08	3888	
42477.1145833333	69.08	3240	
42477.125	69.08	3888	
42477.1458333333	69.08	3888	
42477.15625	69.08	3888	
42477.1666666667	69.08	3240	
42477.1770833333	69.08	3888	
42477.1875	69.08	3240	
42477.1979166667	69.08	2592	
42477.2083333333	69.08	3240	
42477.21875	69.08	3240	
42477.2291666667	69.08	1944	
42477.2395833333	69.08	1944	
42478.1666666667	69.08	3240	
42478.1770833333	69.08	3240	
42478.1875	69.08	2592	
42478.5416666667	69.08	7776	
42478.9166666667	69.08	5184	
42478.9270833333	69.08	3888	
42478.9375	69.08	3888	
42478.9479166667	69.08	3888	
42480.2291666667	69.08	3888	
42480.2395833333	69.08	3888	
42480.25	69.08	3240	
42480.2604166667	69.08	3888	
42490.28125	69.08	2592	
42468.4270833333	69.122	6480	
42466.46875	69.164	6480	
42477.25	69.1668965517241	3240	
42485.2916666667	69.1668965517241	1944	
42477.0729166667	69.1828571428571	3888	
42462.5833333333	69.185	1296	
42472.6666666667	69.185	7776	
42477.2916666667	69.185	3888	
42471.96875	69.188	3888	
42462.7395833333	69.2	648	
42472.7395833333	69.2	4536	
42478.90625	69.2	3888	
42488.3541666667	69.221	3240	
42485.3333333333	69.2375	648	
42480.2708333333	69.24	1944	
42469.84375	69.254	2592	
42480.9270833333	69.254	3240	
42484.84375	69.254	3888	
42478.53125	69.26	7776	
42463.5	69.311	1944	
42475.90625	69.344	3888	
42481.90625	69.344	3888	
42482.90625	69.344	3888	
42477.2604166667	69.3531034482759	3888	
42485.3020833333	69.3531034482759	3240	
42480.21875	69.36125	3240	
42472.1458333333	69.3718918918919	3888	
42490.3333333333	69.3841379310345	4536	
42462.59375	69.41	1296	
42472.6770833333	69.41	7776	
42477.3020833333	69.41	1944	
42469.4583333333	69.416	3240	
42475.5416666667	69.416	8424	
42462.7291666667	69.425	1944	
42472.7291666667	69.425	4536	
42478.8958333333	69.425	3888	
42480.5729166667	69.452	11016	
42483.90625	69.464	3888	
42477.0625	69.4864516129032	3888	
42467.4270833333	69.494	3240	
42487.9791666667	69.518	3888	
42476.375	69.5182608695652	5184	
42480.2916666667	69.53	3240	
42471.0625	69.5393103448276	1944	
42477.2708333333	69.5393103448276	3240	
42485.3125	69.5393103448276	1944	
42472.0625	69.5395744680851	3888	
42483.375	69.542	3240	
42484.40625	69.572	2592	
42487.40625	69.572	3240	
42485.34375	69.575	1944	
42478.5520833333	69.5886956521739	7776	
42490.3229166667	69.5942857142857	648	
42468.875	69.623	3888	
42462.6041666667	69.635	1296	
42472.6875	69.635	7776	
42477.3125	69.635	3240	
42480.28125	69.64	3888	
42462.71875	69.65	1944	
42472.71875	69.65	5832	
42478.8854166667	69.65	3888	
42490.2708333333	69.6936363636364	1944	
42487.1354166667	69.716	3888	
42488.3645833333	69.716	3240	
42471.0729166667	69.7255172413793	1944	
42477.28125	69.7255172413793	3240	
42485.3229166667	69.7255172413793	1944	
42467.8645833333	69.728	3888	
42471.9583333333	69.728	3888	
42469.8333333333	69.749	2592	
42480.9166666667	69.749	3888	
42484.8333333333	69.749	3888	
42464.84375	69.782	5184	
42480.2083333333	69.783125	3240	
42463.5104166667	69.806	1944	
42480.15625	69.8098181818182	3240	
42477.40625	69.8220408163265	3240	
42472.0729166667	69.8268085106383	3240	
42475.8958333333	69.839	3888	
42481.8958333333	69.839	5184	
42482.8958333333	69.839	3888	
42464.46875	69.848	5832	
42480.1458333333	69.8589090909091	3240	
42462.6145833333	69.86	1944	
42472.6979166667	69.86	7776	
42477.3229166667	69.86	3888	
42471.09375	69.8675	3240	
42462.7083333333	69.875	1296	
42472.7083333333	69.875	5832	
42478.875	69.875	3888	
42477.3958333333	69.8771428571429	3240	
42468.4375	69.887	6480	
42472.1145833333	69.9	3888	
42480.1354166667	69.908	2592	
42485.3541666667	69.9125	3240	
42480.0729166667	69.9303448275862	3888	
42463.8125	69.932	1296	
42465.8541666667	69.932	5184	
42477.3854166667	69.9322448979592	3240	
42480.125	69.9570909090909	1296	
42471.1041666667	69.98	1944	
42471.1145833333	69.98	1944	
42472.0833333333	69.98	3888	
42472.09375	69.98	3888	
42472.1041666667	69.98	3888	
42472.125	69.98	3888	
42477.3333333333	69.98	1944	
42477.34375	69.98	3888	
42477.3541666667	69.98	1944	
42477.3645833333	69.98	1944	
42477.375	69.98	1944	
42480.0833333333	69.98	3888	
42480.09375	69.98	3888	
42480.1041666667	69.98	3888	
42480.1145833333	69.98	3888	
42480.1666666667	69.98	2592	
42480.1770833333	69.98	3240	
42480.1875	69.98	3888	
42480.1979166667	69.98	3888	
42480.3020833333	69.98	2592	
42490.2395833333	69.98	3888	
42490.25	69.98	3888	
42490.2604166667	69.98	3888	
42481.5729166667	69.995652173913	6480	
42482.3958333333	70.028	7128	
42490.34375	70.0358620689655	1944	
42462.625	70.106	1944	
42480.5833333333	70.106	11016	
42462.6979166667	70.124	1296	
42468.8645833333	70.124	3888	
42471.9479166667	70.124	3888	
42469.46875	70.136	3240	
42475.5520833333	70.136	8424	
42471.125	70.1408510638298	1944	
42471.3333333333	70.1558139534884	5832	
42483.8958333333	70.184	3888	
42487.4166666667	70.211	5184	
42490.2291666667	70.2341176470588	3888	
42466.8333333333	70.241	3888	
42465.4479166667	70.244	7776	
42470.9895833333	70.244	3240	
42478.8645833333	70.244	3888	
42480.90625	70.244	3888	
42479.4270833333	70.2581818181818	7776	
42484.8229166667	70.2885714285714	3888	
42463.5208333333	70.301	1944	
42475.8854166667	70.334	5184	
42481.8854166667	70.334	5184	
42482.8854166667	70.334	3888	
42484.4166666667	70.337	2592	
42488.375	70.337	2592	
42462.6354166667	70.376	648	
42480.59375	70.376	11016	
42469.8229166667	70.388	3888	
42462.6875	70.394	1296	
42468.8541666667	70.394	3888	
42471.9375	70.394	3888	
42470.4375	70.4270967741935	2592	
42490.1145833333	70.4347368421053	4536	
42476.3854166667	70.4573913043478	3888	
42477.4166666667	70.484	3240	
42487.96875	70.508	3888	
42483.3854166667	70.532	3240	
42471.34375	70.5325581395349	5832	
42485.3645833333	70.628	1944	
42478.5625	70.6376923076923	6480	
42462.6458333333	70.646	648	
42480.6041666667	70.646	10368	
42468.4479166667	70.652	6480	
42462.6770833333	70.664	1296	
42468.84375	70.664	3888	
42471.9270833333	70.664	3888	
42490.3541666667	70.6875862068966	3240	
42466.4791666667	70.694	5832	
42487.4270833333	70.706	2592	
42490.21875	70.7105882352941	3888	
42470.9791666667	70.739	1944	
42478.8541666667	70.739	3888	
42480.8958333333	70.739	3888	
42471.3229166667	70.7654545454545	3240	
42463.53125	70.796	1944	
42490.125	70.82	3240	
42475.875	70.829	3888	
42481.875	70.829	5832	
42482.875	70.829	3888	
42471.1458333333	70.8302127659575	1944	
42469.4791666667	70.856	3240	
42475.5625	70.856	8424	
42484.8125	70.8671428571429	3888	
42483.8854166667	70.904	3888	
42471.3541666667	70.9093023255814	7776	
42462.65625	70.916	648	
42480.6145833333	70.916	8424	
42462.6666666667	70.934	1296	
42468.8333333333	70.934	3888	
42471.9166666667	70.934	3240	
42467.8541666667	70.943	3888	
42471.15625	71.06	648	
42471.1666666667	71.06	3240	
42471.1770833333	71.06	648	
42471.1875	71.06	2592	
42471.25	71.06	5832	
42471.2604166667	71.06	3240	
42471.2708333333	71.06	3888	
42471.28125	71.06	648	
42471.2916666667	71.06	3888	
42471.3020833333	71.06	2592	
42471.3125	71.06	3888	
42471.375	71.06	7776	
42471.3854166667	71.06	8424	
42471.3958333333	71.06	8424	
42471.40625	71.06	9720	
42477.4270833333	71.06	3240	
42477.8333333333	71.06	2592	
42477.875	71.06	1944	
42477.8854166667	71.06	3240	
42477.8958333333	71.06	3888	
42477.90625	71.06	3240	
42477.9166666667	71.06	3888	
42477.9270833333	71.06	3888	
42477.9375	71.06	3888	
42477.9583333333	71.06	3888	
42477.96875	71.06	3888	
42477.9791666667	71.06	1944	
42484.7916666667	71.06	3240	
42484.8020833333	71.06	2592	
42490.0833333333	71.06	5184	
42490.09375	71.06	5832	
42490.1041666667	71.06	4536	
42490.1979166667	71.06	3240	
42490.2083333333	71.06	3888	
42484.4270833333	71.102	2592	
42488.3854166667	71.102	3888	
42464.4791666667	71.108	5184	
42477.9895833333	71.1371428571429	3888	
42469.8125	71.153	1944	
42484.6666666667	71.165	2592	
42471.2395833333	71.18	5184	
42471.90625	71.18	4536	
42476.9895833333	71.18	3888	
42463.8020833333	71.192	1296	
42465.84375	71.192	3888	
42471.4166666667	71.2	7776	
42487.4375	71.201	3888	
42484.78125	71.2069387755102	3888	
42470.96875	71.234	1944	
42478.84375	71.234	3888	
42480.8854166667	71.234	3888	
42467.4375	71.249	3240	
42477.4375	71.2563636363636	3240	
42464.8333333333	71.267	3888	
42477.8645833333	71.2781818181818	3240	
42482.40625	71.288	10368	
42463.5416666667	71.291	648	
42469.7083333333	71.291	3240	
42481.5833333333	71.291	7776	
42485.375	71.291	3240	
42471.1979166667	71.3054545454546	3240	
42469.6979166667	71.324	2592	
42482.8645833333	71.324	3888	
42490.3645833333	71.3393103448276	1944	
42471.3645833333	71.384	7776	
42484.6770833333	71.39	648	
42465.4583333333	71.396	8424	
42468.4583333333	71.396	6480	
42490.375	71.396	1944	
42476.3958333333	71.3965217391304	5184	
42471.2291666667	71.405	4536	
42471.8958333333	71.405	3888	
42476.9791666667	71.405	3888	
42475.8645833333	71.444	3888	
42481.8645833333	71.444	10368	
42484.65625	71.444	2592	
42477.84375	71.46	3888	
42477.9479166667	71.465	1296	
42480.625	71.48	7128	
42484.7708333333	71.4824489795918	3888	
42487.9583333333	71.498	3888	
42471.4270833333	71.5	7776	
42477.4479166667	71.5018181818182	648	
42483.3958333333	71.522	3240	
42477.4583333333	71.5733333333333	3240	
42469.4895833333	71.576	1944	
42475.5729166667	71.576	9072	
42484.6875	71.615	1296	
42483.875	71.624	3888	
42471.21875	71.63	648	
42471.8854166667	71.63	3888	
42476.96875	71.63	3888	
42477.8541666667	71.6872727272727	3240	
42487.4479166667	71.696	2592	
42466.8229166667	71.708	3888	
42468.8229166667	71.708	3240	
42477.8229166667	71.7145454545454	3240	
42470.9583333333	71.729	1296	
42478.8333333333	71.729	3888	
42480.875	71.729	3888	
42471.4479166667	71.75	7128	
42484.7604166667	71.7579591836735	1296	
42463.5520833333	71.786	648	
42469.71875	71.786	3888	
42481.59375	71.786	6480	
42485.3854166667	71.786	5184	
42471.4375	71.8	7776	
42469.6875	71.819	3240	
42482.8541666667	71.819	3888	
42484.6979166667	71.84	3888	
42471.2083333333	71.855	1944	
42471.875	71.855	5184	
42476.9583333333	71.855	3888	
42484.4375	71.867	2592	
42488.3958333333	71.867	3240	
42471.8645833333	71.87	3888	
42469.8020833333	71.918	3888	
42470.9166666667	71.96	648	
42470.9270833333	71.96	3888	
42470.9375	71.96	2592	
42470.9479166667	71.96	3888	
42471.4583333333	71.96	7776	
42471.8541666667	71.96	3888	
42476.40625	71.96	3240	
42484.7395833333	71.96	3888	
42484.75	71.96	1296	
42487.9166666667	71.96	4536	
42487.9270833333	71.96	3888	
42487.9375	71.96	3240	
42487.9479166667	71.96	3240	
42490.1458333333	71.96	2592	
42490.15625	71.96	3888	
42490.1666666667	71.96	3888	
42490.1770833333	71.96	3888	
42490.1875	71.96	3888	
42470.90625	72.104	3888	
42476.9479166667	72.104	3888	
42478.8229166667	72.104	3240	
42480.8645833333	72.104	3888	
42465.46875	72.116	9072	
42468.46875	72.116	6480	
42490.3854166667	72.116	3888	
42476.4166666667	72.1337931034483	3888	
42467.84375	72.158	5184	
42475.8541666667	72.164	3888	
42481.8541666667	72.164	16200	
42484.6458333333	72.164	3888	
42480.6354166667	72.17	7776	
42469.5	72.191	3240	
42475.5833333333	72.191	10368	
42466.4895833333	72.224	6480	
42470.4479166667	72.2545454545455	2592	
42463.5625	72.281	1296	
42469.7291666667	72.281	3888	
42481.6041666667	72.281	7776	
42485.3958333333	72.281	5184	
42469.6770833333	72.314	2592	
42482.84375	72.314	3888	
42471.46875	72.32	7776	
42471.84375	72.3411764705882	3888	
42479.4375	72.3445454545455	6480	
42487.125	72.3527272727273	3888	
42483.8645833333	72.368	3888	
42487.90625	72.368	4536	
42464.4895833333	72.368	6480	
42470.8958333333	72.374	1296	
42476.9375	72.374	3240	
42478.8125	72.374	3240	
42480.8541666667	72.374	3888	
42478.5833333333	72.422	5832	
42482.4166666667	72.422	6480	
42487.4583333333	72.422	3240	
42479.4479166667	72.44	6480	
42463.7916666667	72.452	1296	
42465.8333333333	72.452	5184	
42476.4270833333	72.5062068965517	3888	
42483.40625	72.512	3240	
42478.5729166667	72.6107692307692	7776	
42480.6458333333	72.62	7128	
42484.4479166667	72.632	2592	
42488.40625	72.632	3240	
42470.8854166667	72.644	3888	
42476.9270833333	72.644	3240	
42478.8020833333	72.644	5184	
42480.84375	72.644	3888	
42477.46875	72.6733333333333	3240	
42469.7916666667	72.683	1944	
42469.5104166667	72.686	1944	
42475.59375	72.686	11016	
42479.4583333333	72.716	7776	
42464.8229166667	72.776	5184	
42463.5729166667	72.776	1296	
42469.7395833333	72.776	3888	
42481.6145833333	72.776	6480	
42485.40625	72.776	3240	
42469.6666666667	72.809	3240	
42482.8333333333	72.809	3888	
42471.4791666667	72.8109090909091	6480	
42471.8333333333	72.8176470588235	3888	
42465.4791666667	72.836	7776	
42468.4791666667	72.836	6480	
42490.3958333333	72.836	3240	
42476.4375	72.8786206896552	5184	
42475.84375	72.884	3888	
42481.84375	72.884	22032	
42484.6354166667	72.884	2592	
42470.875	72.914	3888	
42476.9166666667	72.914	5184	
42478.7916666667	72.914	3888	
42480.8333333333	72.914	3888	
42466.8125	72.923	3888	
42468.8125	72.923	3888	
42477.8125	72.95	3888	
42484.7291666667	72.9628571428571	648	
42467.4479166667	73.004	3240	
42490.0729166667	73.04	5184	
42463.5833333333	73.04	1944	
42463.59375	73.04	648	
42463.6041666667	73.04	648	
42463.6145833333	73.04	648	
42469.75	73.04	1944	
42469.7604166667	73.04	1944	
42469.7708333333	73.04	2592	
42469.78125	73.04	2592	
42470.4583333333	73.04	2592	
42471.4895833333	73.04	7776	
42476.8958333333	73.04	4536	
42476.90625	73.04	5184	
42477.5	73.04	648	
42477.5104166667	73.04	648	
42477.5208333333	73.04	3240	
42477.53125	73.04	3888	
42477.5416666667	73.04	2592	
42477.5520833333	73.04	648	
42477.5625	73.04	3240	
42479.9166666667	73.04	3888	
42479.9270833333	73.04	3240	
42479.9375	73.04	3888	
42479.9479166667	73.04	3888	
42479.9583333333	73.04	5184	
42479.96875	73.04	3888	
42479.9791666667	73.04	3888	
42479.9895833333	73.04	3888	
42485.4166666667	73.04	1944	
42486.1666666667	73.04	3888	
42486.1770833333	73.04	3888	
42486.1875	73.04	3888	
42486.1979166667	73.04	3888	
42486.2083333333	73.04	3888	
42486.21875	73.04	3888	
42486.2291666667	73.04	3888	
42486.2395833333	73.04	3888	
42486.25	73.04	3240	
42486.2604166667	73.04	3888	
42486.2708333333	73.04	3888	
42486.28125	73.04	2592	
42484.7083333333	73.115	3888	
42483.8541666667	73.133	3888	
42487.8958333333	73.133	3888	
42463.625	73.145	1296	
42466.5	73.145	6480	
42477.5833333333	73.145	3888	
42484.5833333333	73.145	1296	
42486.2916666667	73.145	3888	
42463.78125	73.16	1296	
42469.5729166667	73.16	648	
42470.8645833333	73.16	3888	
42479.90625	73.16	5184	
42486.15625	73.16	3888	
42490.9895833333	73.16	3888	
42469.5208333333	73.181	1944	
42475.6041666667	73.181	8424	
42471.5	73.186511627907	7776	
42470.46875	73.2507317073171	2592	
42476.4479166667	73.2510344827586	5184	
42480.65625	73.26	7776	
42477.5729166667	73.2941176470588	3240	
42478.78125	73.304	3240	
42484.4583333333	73.355	3240	
42463.6354166667	73.37	0	
42466.5104166667	73.37	7128	
42477.59375	73.37	3240	
42484.59375	73.37	1296	
42486.3020833333	73.37	3888	
42467.8333333333	73.373	4536	
42464.5	73.376	6480	
42469.5833333333	73.376	1296	
42483.4166666667	73.376	1944	
42463.7708333333	73.385	1296	
42469.5625	73.385	648	
42470.8541666667	73.385	3888	
42479.8958333333	73.385	3888	
42486.1458333333	73.385	3888	
42490.9791666667	73.385	3888	
42477.4895833333	73.4	1944	
42478.59375	73.412	6480	
42482.4270833333	73.412	6480	
42487.46875	73.412	3888	
42469.65625	73.424	3888	
42480.8229166667	73.424	3888	
42484.5729166667	73.424	648	
42471.8229166667	73.44	5184	
42471.5729166667	73.4558620689655	12312	
42471.5104166667	73.5004651162791	7776	
42481.625	73.502	7776	
42465.4895833333	73.556	8424	
42468.4895833333	73.556	6480	
42490.40625	73.556	3240	
42484.71875	73.565	2592	
42487.1145833333	73.5675862068966	3888	
42463.6458333333	73.595	648	
42466.5208333333	73.595	6480	
42477.6041666667	73.595	3240	
42484.6041666667	73.595	3888	
42486.3125	73.595	3888	
42471.5625	73.5955172413793	11016	
42475.8333333333	73.604	3888	
42481.8333333333	73.604	27864	
42484.625	73.604	2592	
42463.7604166667	73.61	1296	
42469.5520833333	73.61	648	
42470.84375	73.61	3888	
42479.8854166667	73.61	3888	
42486.1354166667	73.61	3888	
42490.96875	73.61	3240	
