Date	FPVAV19:AIRVOLUME	PlenumFlowforContainerFPVAV19	TotalBoxFlowforContainerFPVAV19	
42619.84375	0	1200	1200
42619.8541666667	0	1200	1200
42619.8645833333	0	1200	1200
42619.875	0	1200	1200
42619.8854166667	0	1200	1200
42619.8958333333	0	1200	1200
42619.90625	0	1200	1200
42619.9166666667	0	1200	1200
42619.9270833333	0	1200	1200
42619.9375	0	1200	1200
42619.9479166667	0	1200	1200
42619.9583333333	0	1200	1200
42619.96875	0	1200	1200
42619.9791666667	0	1200	1200
42619.9895833333	0	1200	1200
42620	0	1200	1200
42620.0104166667	0	1200	1200
42620.0208333333	0	1200	1200
42620.03125	0	1200	1200
42620.0416666667	0	1200	1200
42620.0520833333	0	1200	1200
42620.0625	0	1200	1200
42620.0729166667	0	1200	1200
42620.0833333333	0	1200	1200
42620.09375	0	1200	1200
42620.1041666667	0	1200	1200
42620.1145833333	0	1200	1200
42620.125	0	1200	1200
42620.1354166667	0	1200	1200
42620.1458333333	0	1200	1200
42620.15625	0	1200	1200
42620.1666666667	0	1200	1200
42620.1770833333	0	1200	1200
42620.1875	0	1200	1200
42620.1979166667	0	1200	1200
42620.2083333333	0	1200	1200
42620.21875	0	1200	1200
42620.2291666667	0	1200	1200
42620.2395833333	0	1200	1200
42620.25	0	1200	1200
42620.2604166667	1224	-24	1200
42620.2708333333	1192	8	1200
42620.28125	1200	0	1200
42620.2916666667	1204	-4	1200
42620.3020833333	1184	16	1200
42620.3125	1212	-12	1200
42620.3229166667	1188	12	1200
42620.3333333333	1200	0	1200
42620.34375	1196	4	1200
42620.3541666667	1208	-8	1200
42620.3645833333	1128	72	1200
42620.375	1204	-4	1200
42620.3854166667	1180	20	1200
42620.3958333333	1204	-4	1200
42620.40625	1220	-20	1200
42620.4166666667	1224	-24	1200
42620.4270833333	1200	0	1200
42620.4375	1192	8	1200
42620.4479166667	1184	16	1200
42620.4583333333	1204	-4	1200
42620.46875	1196	4	1200
42620.4791666667	1216	-16	1200
42620.4895833333	1184	16	1200
42620.5	1200	0	1200
42620.5104166667	1200	0	1200
42620.5208333333	1192	8	1200
42620.53125	1196	4	1200
42620.5416666667	1212	-12	1200
42620.5520833333	1204	-4	1200
42620.5625	1192	8	1200
42620.5729166667	1196	4	1200
42620.5833333333	1184	16	1200
42620.59375	1200	0	1200
42620.6041666667	1212	-12	1200
42620.6145833333	1192	8	1200
42620.625	1200	0	1200
42620.6354166667	1184	16	1200
42620.6458333333	1212	-12	1200
42620.65625	1196	4	1200
42620.6666666667	1196	4	1200
42620.6770833333	1184	16	1200
42620.6875	1208	-8	1200
42620.6979166667	1192	8	1200
42620.7083333333	1172	28	1200
42620.71875	1180	20	1200
42620.7291666667	1208	-8	1200
42620.7395833333	1208	-8	1200
42620.75	1212	-12	1200
42620.7604166667	228	972	1200
42620.7708333333	204	996	1200
42620.78125	0	1200	1200
42620.7916666667	0	1200	1200
42620.8020833333	0	1200	1200
42620.8125	0	1200	1200
42620.8229166667	0	1200	1200
42620.8333333333	0	1200	1200
42620.84375	0	1200	1200
42620.8541666667	0	1200	1200
42620.8645833333	0	1200	1200
42620.875	0	1200	1200
42620.8854166667	0	1200	1200
42620.8958333333	0	1200	1200
42620.90625	0	1200	1200
42620.9166666667	0	1200	1200
42620.9270833333	0	1200	1200
42620.9375	0	1200	1200
42620.9479166667	0	1200	1200
42620.9583333333	0	1200	1200
42620.96875	0	1200	1200
42620.9791666667	0	1200	1200
42620.9895833333	0	1200	1200
42621	0	1200	1200
42621.0104166667	0	1200	1200
42621.0208333333	0	1200	1200
42621.03125	0	1200	1200
42621.0416666667	0	1200	1200
42621.0520833333	0	1200	1200
42621.0625	0	1200	1200
42621.0729166667	0	1200	1200
42621.0833333333	0	1200	1200
42621.09375	0	1200	1200
42621.1041666667	0	1200	1200
42621.1145833333	0	1200	1200
42621.125	0	1200	1200
42621.1354166667	0	1200	1200
42621.1458333333	0	1200	1200
42621.15625	0	1200	1200
42621.1666666667	0	1200	1200
42621.1770833333	0	1200	1200
42621.1875	0	1200	1200
42621.1979166667	0	1200	1200
42621.2083333333	0	1200	1200
42621.21875	0	1200	1200
42621.2291666667	0	1200	1200
42621.2395833333	0	1200	1200
42621.25	0	1200	1200
42621.2604166667	1224	-24	1200
42621.2708333333	1200	0	1200
42621.28125	1196	4	1200
42621.2916666667	1200	0	1200
42621.3020833333	1196	4	1200
42621.3125	1200	0	1200
42621.3229166667	1204	-4	1200
42621.3333333333	1184	16	1200
42621.34375	1188	12	1200
42621.3541666667	1200	0	1200
42621.3645833333	1112	88	1200
42621.375	1204	-4	1200
42621.3854166667	1200	0	1200
42621.3958333333	1196	4	1200
42621.40625	1196	4	1200
42621.4166666667	1196	4	1200
42621.4270833333	1200	0	1200
42621.4375	1204	-4	1200
42621.4479166667	1200	0	1200
42621.4583333333	1220	-20	1200
42621.46875	1180	20	1200
42621.4791666667	1196	4	1200
42621.4895833333	1208	-8	1200
42621.5	1184	16	1200
42621.5104166667	1212	-12	1200
42621.5208333333	1188	12	1200
42621.53125	1204	-4	1200
42621.5416666667	1184	16	1200
42621.5520833333	1216	-16	1200
42621.5625	1200	0	1200
42621.5729166667	1200	0	1200
42621.5833333333	1204	-4	1200
42621.59375	1204	-4	1200
42621.6041666667	1204	-4	1200
42621.6145833333	1192	8	1200
42621.625	1192	8	1200
42621.6354166667	1188	12	1200
42621.6458333333	1192	8	1200
42621.65625	1196	4	1200
42621.6666666667	1204	-4	1200
42621.6770833333	1208	-8	1200
42621.6875	1184	16	1200
42621.6979166667	1188	12	1200
42621.7083333333	1204	-4	1200
42621.71875	1200	0	1200
42621.7291666667	1188	12	1200
42621.7395833333	1192	8	1200
42621.75	1216	-16	1200
42621.7604166667	232	968	1200
