Date	ZoneLoadforContainerFPVAV17	
42527	1134
42527.0104166667	1512
42527.0208333333	1134
42527.03125	378
42527.0416666667	1134
42527.0520833333	756
42527.0625	756
42527.0729166667	756
42527.0833333333	756
42527.09375	756
42527.1041666667	756
42527.1145833333	756
42527.125	756
42527.1354166667	756
42527.1458333333	756
42527.15625	756
42527.1666666667	756
42527.1770833333	378
42527.1875	378
42527.1979166667	378
42527.2083333333	378
42527.21875	378
42527.2291666667	378
42527.2395833333	378
42527.25	0
42527.2604166667	15498
42527.2708333333	12474
42527.28125	15498
42527.2916666667	16632
42527.3020833333	18522
42527.3125	16632
42527.3229166667	15498
42527.3333333333	12474
42527.34375	11340
42527.3541666667	12474
42527.3645833333	12096
42527.375	10584
42527.3854166667	10962
42527.3958333333	15876
42527.40625	17766
42527.4166666667	20034
42527.4270833333	17766
42527.4375	11718
42527.4479166667	16254
42527.4583333333	20790
42527.46875	19656
42527.4791666667	10206
42527.4895833333	13986
42527.5	16632
42527.5104166667	21168
42527.5208333333	17010
42527.53125	11718
42527.5416666667	15120
42527.5520833333	19278
42527.5625	18144
42527.5729166667	14742
42527.5833333333	16254
42527.59375	17766
42527.6041666667	13230
42527.6145833333	17010
42527.625	21546
42527.6354166667	19656
42527.6458333333	12096
42527.65625	14742
42527.6666666667	20034
42527.6770833333	21168
42527.6875	14364
42527.6979166667	12474
42527.7083333333	19278
42527.71875	22680
42527.7291666667	14364
42527.7395833333	13230
42527.75	19656
42527.7604166667	9072
42527.7708333333	7560
42527.78125	7182
42527.7916666667	8316
42527.8020833333	7560
42527.8125	8694
42527.8229166667	8316
42527.8333333333	8316
42527.84375	8316
42527.8541666667	8316
42527.8645833333	8316
42527.875	8316
42527.8854166667	4158
42527.8958333333	4158
42527.90625	3780
42527.9166666667	3780
42527.9270833333	3780
42527.9375	3780
42527.9479166667	3024
42527.9583333333	3024
42527.96875	2646
42527.9791666667	2646
42527.9895833333	2646
42528	2268
42528.0104166667	2268
42528.0208333333	2268
42528.03125	2268
42528.0416666667	2268
42528.0520833333	2268
42528.0625	1512
42528.0729166667	1512
42528.0833333333	1512
42528.09375	1512
42528.1041666667	1512
42528.1145833333	1134
42528.125	1134
42528.1354166667	1134
42528.1458333333	1134
42528.15625	1134
42528.1666666667	1134
42528.1770833333	756
42528.1875	756
42528.1979166667	756
42528.2083333333	756
42528.21875	756
42528.2291666667	756
42528.2395833333	756
42528.25	756
42528.2604166667	18144
42528.2708333333	16254
42528.28125	15498
42528.2916666667	13230
42528.3020833333	14742
42528.3125	14742
42528.3229166667	12474
42528.3333333333	15498
42528.34375	17010
42528.3541666667	18900
42528.3645833333	18900
42528.375	19656
42528.3854166667	14742
42528.3958333333	13230
42528.40625	17388
42528.4166666667	19656
42528.4270833333	19656
42528.4375	10206
42528.4479166667	13230
42528.4583333333	18900
42528.46875	21924
42528.4791666667	15876
42528.4895833333	12474
42528.5	18900
42528.5104166667	21924
42528.5208333333	15120
42528.53125	11718
42528.5416666667	17388
42528.5520833333	20790
42528.5625	21546
42528.5729166667	13608
42528.5833333333	12096
42528.59375	18900
42528.6041666667	22680
42528.6145833333	18522
42528.625	10962
42528.6354166667	19656
42528.6458333333	22302
42528.65625	18522
42528.6666666667	10206
42528.6770833333	19656
42528.6875	21924
42528.6979166667	17010
42528.7083333333	11340
42528.71875	19656
42528.7291666667	22680
42528.7395833333	19278
42528.75	14364
42528.7604166667	8694
42528.7708333333	8316
42528.78125	7938
42528.7916666667	7560
42528.8020833333	7938
42528.8125	7938
42528.8229166667	9072
42528.8333333333	7938
42528.84375	8694
42528.8541666667	8316
42528.8645833333	8316
42528.875	8316
42528.8854166667	4536
42528.8958333333	4158
42528.90625	nan
42528.9166666667	3780
42528.9270833333	3780
42528.9375	4158
42528.9479166667	3780
42528.9583333333	3780
42528.96875	3780
42528.9791666667	3780
42528.9895833333	3024
42529	3024
42529.0104166667	2646
42529.0208333333	3024
42529.03125	2646
