Date	AHU22MixedAirTemp	AHU22SupplyAirTemp	OptimalSupplyAirTempEx2	OptimalSupplyAirTempEx3	OptimalSupplyAirTempEx3RoomTemps	OptimalSupplyAirTempEx2RoomTemps	MinimumDischargeTempforContainerAHU22	
42681	68.53	59.52	59.625	59.75	61	61	61
42681.0104166667	68.74	59.64	59.75	59.75	61	61	61
42681.0208333333	68.24	58.44	59.625	59.75	61	61	61
42681.03125	68.57	58.43	59.625	59.75	61	61	61
42681.0416666667	68.71	59.64	59.625	59.75	61	61	61
42681.0520833333	68.38	59.71	59.625	59.75	61	61	61
42681.0625	68.34	58.72	60	60.125	61.125	61.125	61.125
42681.0729166667	68.3	58.62	59.625	59.75	61	61	61
42681.0833333333	68.39	58.52	59.375	59.5	60.75	60.75	60.75
42681.09375	68.57	59.08	59.375	59.5	60.75	60.75	60.75
42681.1041666667	68.54	59.16	60	60	61	61	61
42681.1145833333	68.42	59.11	59.375	59.625	60.75	60.75	60.75
42681.125	68.41	59.18	59.5	59.625	60.875	60.875	60.875
42681.1354166667	68.42	59.15	59.375	59.625	60.75	60.75	60.75
42681.1458333333	68.37	59.15	59.75	59.875	61	61	61
42681.15625	68.42	59.22	60	60.125	61	61	61
42681.1666666667	68.42	58.62	60	60	61	61	61
42681.1770833333	68.34	58.58	60	60.125	61	61	61
42681.1875	68.41	58.5	60	60.125	61	61	61
42681.1979166667	68.27	59.01	59.875	60	60.875	60.875	60.875
42681.2083333333	68.13	59.01	59.875	60	60.875	60.875	60.875
42681.21875	68.43	59.11	59.625	59.625	60.875	60.875	60.875
42681.2291666667	68.57	59.29	59.625	59.75	61	61	61
42681.2395833333	68.23	59.1	60	60	61	61	61
42681.25	68.47	59.14	60	60	61	61	61
42681.2604166667	68.71	59.29	60	60	61	61	61
42681.2708333333	68.47	59.3	60	60	61	61	61
42681.28125	68.41	58.67	59.75	59.875	60.75	60.75	60.75
42681.2916666667	68.69	58.64	59.75	59.875	60.75	60.75	60.75
42681.3020833333	68.77	58.92	60	60	61	61	61
42681.3125	67.95	58.76	60	60	61	61	61
42681.3229166667	68.32	59.56	59.75	59.875	60.875	60.875	60.875
42681.3333333333	68.56	60.06	59.875	60	61	61	61
42681.34375	68.82	58.36	60.25	60.375	61.25	61.25	61.25
42681.3541666667	69.21	58.66	60.125	60.125	61.125	61.125	61.125
42681.3645833333	69.43	59.02	59.875	60	61	61	61
42681.375	69.64	59.42	60	60	61	61	61
42681.3854166667	69.86	59.71	60	60	61	61	61
42681.3958333333	69.41	58.76	60	60	61	61	61
42681.40625	69.04	58.44	59.875	60	61	61	61
42681.4166666667	68.93	58.39	60	60	61	61	61
42681.4270833333	69.31	59.56	59.5	59.625	60.5	60.5	60.5
42681.4375	69.17	59.79	60	60.125	61	61	61
42681.4479166667	68.46	58.68	59.875	60	60.875	60.875	60.875
