Date	AHU21MixedAirTemp	AHU21SupplyAirTemp	OptimalSupplyAirTempEx2	OptimalSupplyAirTempEx3	OptimalSupplyAirTempEx3RoomTemps	OptimalSupplyAirTempEx2RoomTemps	MinimumDischargeTempforAHU21	
42682.1979166667	69.56	58.91	63.125	65.625	66.5	64.875	68.5
42682.2083333333	69.64	58.65	63.125	65.75	66.375	64.625	68.5
42682.21875	69.52	58.59	64.5	66.5	67	65.75	68.875
42682.2291666667	69.52	58.61	64	66.125	66.625	65.25	68.625
42682.2395833333	69.52	59.7	63.625	65.875	66.5	65	68.5
42682.25	69.45	59.81	63.875	66	66.625	65.25	68.5
42682.2604166667	69.57	57.66	64.375	66.375	66.75	65.5	68.75
42682.2708333333	69.46	59.32	63.875	66.125	66.75	65.375	68.5
42682.28125	69.6	60.95	62.875	65.625	66.625	64.875	68.25
42682.2916666667	69.57	57.37	61.5	65	66.125	64.125	68
42682.3020833333	69.61	60.99	61.5	64.625	65.75	63.25	68
42682.3125	69.7	58.02	61.5	64.5	65.75	63.5	68
42682.3229166667	69.62	57.63	56.875	61.875	64.5	62.625	66.625
42682.3333333333	70.09	61.42	52.5	59	63	61.375	64.75
42682.34375	70.19	57.83	51	55.5	61.5	60	63
42682.3541666667	70.41	59.72	52.25	53	60.25	58.75	62.25
42682.3645833333	70.65	60.43	52.25	52.25	59.25	58.5	60.5
42682.375	70.77	58.26	52.875	52.875	58.375	57.125	58.375
42682.3854166667	70.86	58.76	51.625	51.625	55.625	55.375	55.625
42682.3958333333	70.77	50.91	50	50	56.75	56.75	56.75
42682.40625	70.6	49.88	50	50	57.125	55.125	57.25
42682.4166666667	70.47	49.82	50.375	50.375	58.25	56	58.5
42682.4270833333	70.42	50.49	51	51	58.125	55.875	58.5
42682.4375	70.53	58.26	51	51	58.5	56.75	58.5
42682.4479166667	70.78	59.79	52.25	52.25	58.25	57.25	58.25
42682.4583333333	70.85	60.24	51	51	58	56.875	58
42682.46875	70.99	59.19	50	50	57.5	57.5	57.5
42682.4791666667	71.04	55.58	51	51	56.625	56.625	56.625
42682.4895833333	70.86	51.31	51.625	51.625	56.125	56.125	56.125
42682.5	70.59	49.04	53.625	53.625	55.75	53.375	55.75
42682.5104166667	70.61	56.67	53.625	53.625	56.125	53.625	56.125
42682.5208333333	70.86	59.74	54.875	54.875	56.5	56.5	56.5
42682.53125	70.97	56.29	54.875	54.875	55.75	55.75	55.75
42682.5416666667	70.82	51.84	53.625	53.625	55.5	55.5	55.5
42682.5520833333	70.67	50.26	54.25	54.25	54.25	53.625	54.25
42682.5625	70.59	50.48	54	54	54	53.875	54
42682.5729166667	70.71	54.14	53.75	53.75	53.75	53.625	53.75
42682.5833333333	70.69	50.59	53.5	53.5	53.5	52.625	53.5
42682.59375	70.61	49.84	53.5	53.5	53.5	52.375	53.5
42682.6041666667	70.59	49.49	53.375	53.375	53.375	53	53.375
42682.6145833333	70.57	50.84	53.5	53.5	53.5	52	53.5
42682.625	70.61	51.69	53.75	53.75	53.75	53.75	53.75
42682.6354166667	70.86	50.42	54	54	54	54	54
42682.6458333333	71.29	49.89	54.25	54.25	54.25	53.375	54.25
42682.65625	70.51	49.56	54.125	54.125	54.125	53.5	54.125
42682.6666666667	70.52	49.35	53.625	53.625	55	53.25	55
42682.6770833333	70.4	49.56	54.25	54.25	55.125	53.625	55.125
42682.6875	70.32	49.87	53.625	53.625	55	53.375	55
42682.6979166667	70.28	50.02	53.625	53.625	55.25	53.125	55.25
42682.7083333333	70.27	49.96	54.25	54.25	56	54.75	56
42682.71875	70.27	51.16	54.875	54.875	57.625	54.125	57.875
42682.7291666667	70.32	55.94	54.875	55	59.75	57.875	59.75
42682.7395833333	70.59	60.1	54.875	55	59.625	58.875	59.625
42682.75	70.72	58.44	57.5	60.625	64.25	63.75	64.625
42682.7604166667	70.66	55.12	58.75	60.75	64.5	63.875	64.75
42682.7708333333	70.48	52.42	58.625	59.25	64	62.375	64.75
42682.78125	70.31	56.2	59.875	60	64.25	62.375	64.75
42682.7916666667	70.51	60.29	58.625	58.875	64.125	62.25	64.75
42682.8020833333	70.56	58.93	58.625	60.25	64.875	63.5	65.625
42682.8125	70.58	58.91	59.25	61	65.5	64.5	66
42682.8229166667	70.51	58.75	59.875	61	65.625	64.625	66
42682.8333333333	70.56	58.95	61.125	61.25	65.5	64.625	65.5
42682.84375	70.54	58.02	59.875	60.75	65.25	64.125	65.5
42682.8541666667	70.53	57.69	59.875	60	64.625	63.5	64.75
42682.8645833333	nan	nan	59.875	60	64.75	63.375	64.75
42682.875	nan	nan	62.375	62.375	nan	nan	65
42682.8854166667	nan	nan	61.75	61.75	nan	nan	65
42682.8958333333	nan	nan	60.5	60.625	nan	nan	65.875
42682.90625	nan	nan	59.875	61.625	nan	nan	66.125
42682.9166666667	nan	nan	59.875	61.875	nan	nan	66.125
42682.9270833333	nan	nan	60	62.5	nan	nan	66.25
42682.9375	nan	nan	60	62.25	nan	nan	66.25
42682.9479166667	nan	nan	58.75	62.625	nan	nan	66.25
42682.9583333333	nan	nan	58.75	63	nan	nan	66.5
42682.96875	nan	nan	58.125	62.75	nan	nan	66.25
42682.9791666667	nan	nan	57.625	62.625	nan	nan	66.25
42682.9895833333	nan	nan	57.625	62.625	nan	nan	66.25
42683	70.02	59.59	57.875	62.75	65.375	64	66.25
42683.0104166667	70	59.6	nan	nan	nan	nan	nan
42683.0208333333	70.01	58.74	59	63.5	65.625	64.125	67.25
42683.03125	69.95	58.37	60.625	63.5	65.875	64.5	67
42683.0416666667	69.92	58.58	60	63.5	65.75	64.5	67
42683.0520833333	69.89	59.41	60	63.75	65.875	64.5	67
42683.0625	69.87	59.58	59.875	63.75	65.75	64.625	67
42683.0729166667	69.85	59.06	60.625	64.125	65.875	64.75	67.25
42683.0833333333	69.77	58.39	61.5	64.5	65.875	64.625	67.5
42683.09375	69.82	58.25	62	64.75	66.125	65.25	67.625
42683.1041666667	69.79	59.48	62.125	64.875	66.125	65	67.625
42683.1145833333	69.74	59.69	61.5	64.5	66.125	65.25	67.25
42683.125	69.81	58.8	61.5	64.5	66	65.125	67.25
