Date	OADryBulbTemperatureNOAA	ZoneReheatEnergyforContainerFPVAV213	
42433.6354166667	72.356	-787.017599999995	
42433.6458333333	72.626	-711.720000000007	
42433.65625	72.896	-681.523200000014	
42433.6666666667	73.04	-800.28	
42433.6770833333	73.04	-852.422400000006	
42433.6875	73.04	-646.920000000004	
42433.6979166667	73.04	-1098.36	
42436.375	66.37	-1267.92000000001	
42436.3854166667	66.92	-1180.44	
42436.3958333333	67.0181818181818	-1699.92	
42436.40625	68	-668.52	
42436.4166666667	68.462	-662.04	
42436.4270833333	69.452	-1600.56	
42436.4375	70.442	-1789.56	
42436.4479166667	71.432	-818.639999999995	
42436.4583333333	72.4325	-1088.64	
42436.46875	73.31	-920.160000000004	
42436.4791666667	73.985	-768.182400000002	
42436.4895833333	74.66	-713.66400000001	
42436.5	75.02	-1154.39040000001	
42436.5104166667	75.02	-986.688000000003	
42436.5208333333	75.02	-1307.88	
42436.53125	75.02	-787.319999999999	
42436.5416666667	75.251	-974.116799999987	
42436.5520833333	75.746	-676.252799999999	
42436.5625	76.241	-1045.69919999999	
42436.5729166667	76.736	-1358.20800000001	
42436.5833333333	77	-973.079999999996	
42436.59375	77	-1032.91199999999	
42436.6041666667	77	-1328.65920000001	
42436.6145833333	77	-1499.38560000001	
42436.625	76.769	-830.044799999993	
42436.6354166667	76.274	-923.270400000009	
42436.6458333333	75.779	-1388.14560000001	
42436.65625	75.284	-1340.84160000001	
42436.6666666667	74.789	-1075.0752	
42436.6770833333	74.294	-1191.024	
42436.6875	73.799	-1366.84800000001	
42436.6979166667	73.304	-1117.2816	
42437.375	69.305	-1274.14080000002	
42437.3958333333	69.926	-1009.8	
42437.40625	69.836	-603.892800000006	
42437.4166666667	69.98	-1312.50239999999	
42437.4270833333	69.98	-698.760000000006	
42437.4375	69.98	-939.600000000005	
42437.4479166667	69.98	-1053.82080000001	
42437.4583333333	69.98	-1143.2448	
42437.46875	69.98	-1282.2624	
42437.4791666667	69.98	-1070.28	
42437.4895833333	70.684347826087	-945.129599999995	
42437.5	71.396	-1083.24	
42437.5104166667	72.116	-1232.66880000001	
42437.5208333333	72.836	-1045.69919999999	
42437.53125	73.556	-669.686400000002	
42437.5416666667	74.423	-837.907200000002	
42437.5520833333	75.458	-1469.88	
42437.5625	76.493	-699.235200000003	
42437.5729166667	77.528	-1168.55999999999	
42437.5833333333	78.4265	-969.235200000003	
42437.59375	79.169	-728.999999999997	
42437.6041666667	79.9115	-764.639999999998	
42437.6145833333	80.06	-839.160000000001	
42437.625	80.06	-845.640000000001	
42437.6354166667	80.06	-716.039999999996	
42437.6458333333	80.06	-849.225600000004	
42437.65625	80.06	-1155.85919999998	
42437.6666666667	79.934	-1068.50880000001	
42437.6770833333	79.664	-945.907199999996	
42437.6875	79.394	-726.969599999997	
42437.6979166667	79.124	-820.713599999993	
42438.375	63.095	-800.28	
42438.3854166667	62.96	-627.177599999999	
42438.3958333333	62.96	-868.320000000002	
42438.40625	62.84	-1027.07999999999	
42438.4166666667	62.06	-1029.24	
42438.4270833333	62.06	-1773.10079999999	
42438.4375	61.82	-1121.04	
42438.4479166667	60.98	-945.475199999997	
42438.4583333333	60.4953846153846	-810	
42438.46875	60.08	-1086.48	
42438.4791666667	60.08	-1346.76	
42438.4895833333	59.4984615384615	-1041.0336	
42438.5	59	-821.879999999995	
42438.5104166667	59	-1049.75999999999	
42438.5208333333	59	-791.164799999992	
42438.53125	59	-839.160000000001	
42438.5416666667	59	-1195.9488	
42438.5520833333	59	-1250.2944	
42438.5625	59	-1221.52320000001	
42438.5729166667	59	-1033.8624	
42438.5833333333	59	-878.040000000003	
42438.59375	59	-1023.83999999999	
42438.6041666667	59	-842.918399999997	
42438.6145833333	59	-968.760000000006	
42438.625	59	-1309.30560000001	
42438.6354166667	59	-1294.92	
42438.6458333333	59	-669.600000000005	
42438.65625	59	-1076.19839999999	
42438.6666666667	59	-870.479999999997	
42438.6770833333	59	-879.811199999997	
42438.6875	59.36	-682.560000000005	
42438.6979166667	60.44	-1154.52	
42439.375	63.1368421052632	-964.396799999987	
42439.3854166667	63.5157894736842	-1302.48	
42439.3958333333	63.8947368421053	-1061.64	
42439.40625	64.2736842105263	-1244.16	
42439.4166666667	64.04	-994.723200000005	
42439.4270833333	64.2275	-1267.92000000001	
42439.4375	64.50875	-1497.96	
42439.4479166667	64.79	-1582.2	
42439.4583333333	64.94	-1192.32	
42439.46875	64.94	-1651.36320000001	
42439.4791666667	64.94	-1483.6608	
42439.4895833333	65.644347826087	-1423.0944	
42439.5	66.02	-1558.48320000001	
42439.5104166667	66.29	-1373.8464	
42439.5208333333	66.965	-1732.49280000001	
42439.53125	67.64	-1248.48000000001	
42439.5416666667	68.126	-916.920000000004	
42439.5520833333	68.396	-724.680000000007	
42439.5625	68.666	-782.999999999994	
42439.5729166667	68.936	-825.119999999995	
42439.5833333333	69.3841379310345	-913.680000000004	
42439.59375	70.0358620689655	-656.596799999991	
42439.6041666667	70.6875862068966	-1039.30560000001	
42439.6145833333	71.3393103448276	-829.440000000001	
42439.625	70.829	-652.665600000001	
42439.6354166667	70.334	-1141.60320000002	
42439.6458333333	69.839	-939.513599999993	
42439.65625	69.344	-1237.50719999999	
42439.6666666667	68.954	-854.841600000006	
42439.6770833333	68.684	-1149.6816	
42439.6875	68.414	-830.044799999993	
42439.6979166667	68.144	-761.399999999998	
42440.375	64.709	-1253.88	
42440.3854166667	64.214	-1263.6	
42440.3958333333	63.719	-1341.5328	
42440.40625	63.224	-1429.31520000001	
42440.4166666667	63.191	-1413.3312	
42440.4270833333	63.686	-1632.1824	
42440.4375	64.181	-1356.7824	
42440.4479166667	64.676	-503.539199999999	
42440.4583333333	64.94	-1248.3072	
42440.46875	64.94	-1567.90080000001	
42440.4791666667	64.94	-1755.9072	
42440.4895833333	64.94	-1733.2272	
42440.5	65.297	-1336.9536	
42440.5104166667	66.062	-943.660800000005	
42440.5208333333	66.827	-1656.0288	
42440.53125	67.592	-1545.82560000001	
42440.5416666667	68.357	-1120.0464	
42440.5520833333	69.122	-912.42719999999	
42440.5625	69.887	-886.377599999994	
42440.5729166667	70.652	-741.139200000013	
42440.5833333333	71.396	-1166.14080000001	
42440.59375	72.116	-891.000000000003	
42440.6041666667	72.836	-894.240000000003	
42440.6145833333	73.556	-764.899200000004	
42440.625	73.94	-791.164799999992	
42440.6354166667	73.94	-771.465600000001	
42440.6458333333	73.94	-530.28	
42440.65625	73.94	-1028.24639999999	
42440.6666666667	73.835	-1165.70879999999	
42440.6770833333	73.61	-897.480000000003	
42440.6875	73.385	-829.440000000001	
42440.6979166667	73.16	-774.359999999999	
42443.375	60.05	-1560.59999999999	
42443.3854166667	62.3	-1373.50080000002	
42443.3958333333	64.55	-147.96	
42443.40625	66.8	-543.585600000002	
42443.4166666667	68.819	-509.759999999994	
42443.4270833333	70.574	-652.319999999999	
42443.4375	72.329	-569.160000000001	
42443.4479166667	74.084	-700.358399999992	
42443.4583333333	75.608	-871.430400000007	
42443.46875	76.868	-1047.42719999999	
42443.4791666667	78.128	-942.840000000005	
42443.4895833333	79.388	-642.643200000012	
42443.5	80.522	-897.480000000003	
42443.5104166667	81.512	-936.360000000005	
42443.5208333333	82.502	-591.840000000002	
42443.53125	83.492	-1093.99679999999	
42443.5416666667	84.377	-1087.8192	
42443.5520833333	85.142	-1163.5056	
42443.5625	85.907	-1052.99999999999	
42443.5729166667	86.672	-813.24	
42443.5833333333	87.185	-689.385600000008	
42443.59375	87.41	-716.039999999996	
42443.6041666667	87.635	-946.080000000005	
42443.6145833333	87.86	-555.379199999986	
42443.625	87.98	-525.959999999994	
42443.6354166667	87.98	-751.679999999998	
42443.6458333333	87.98	-699.839999999996	
42443.65625	87.98	-768.182400000002	
42443.6666666667	87.98	-1109.16	
42443.6770833333	87.98	-923.400000000004	
42443.6875	87.98	-1099.44	
42443.6979166667	87.98	-1112.4	
42444.375	66.251	-1301.4	
42444.3854166667	66.746	-1575.72	
42444.3958333333	67.241	-1172.1024	
42444.40625	67.736	-1036.3248	
42444.4166666667	68.231	-986.90400000001	
42444.4270833333	68.726	-1190.6784	
42444.4375	69.221	-1148.04	
42444.4479166667	69.716	-1057.32	
42444.4583333333	70.2090909090909	-1191.23999999999	
42444.46875	70.7	-1217.15999999999	
42444.4791666667	71.3533333333333	-1304.64	
42444.4895833333	72.4533333333333	-1486.08000000001	
42444.5	73.5569230769231	-1512.1728	
42444.5104166667	74.6646153846154	-1518.5664	
42444.5208333333	75.7723076923077	-1251.7632	
42444.53125	76.5885714285714	-1235.7792	
42444.5416666667	77.357	-1142.64000000001	
42444.5520833333	78.122	-911.519999999994	
42444.5625	78.887	-946.080000000005	
42444.5729166667	79.652	-1011.13920000001	
42444.5833333333	80.165	-1278.02880000001	
42444.59375	80.39	-813.24	
42444.6041666667	80.615	-1069.54560000001	
42444.6145833333	80.84	-992.995200000009	
42444.625	81.191	-900.374399999986	
42444.6354166667	81.686	-1286.92800000001	
42444.6458333333	82.181	-852.422400000006	
42444.65625	82.676	-900.288000000004	
42444.6666666667	82.94	-1026	
42444.6770833333	82.94	-775.526400000001	
42444.6875	82.94	-628.559999999993	
42444.6979166667	82.94	-628.559999999993	
42445.375	62.627	-1623.24	
42445.3854166667	63.842	-1685.9664	
42445.3958333333	65.057	-1795.2192	
42445.40625	66.272	-1248.48000000001	
42445.4166666667	67.634	-832.680000000001	
42445.4270833333	69.164	-1564.92	
42445.4375	70.694	-1702.07999999999	
42445.4479166667	72.224	-1705.31999999999	
42445.4583333333	73.145	-938.9088	
42445.46875	73.37	-780.624000000007	
42445.4791666667	73.595	-976.319999999996	
42445.4895833333	73.82	-1036.1088	
42445.5	74.171	-969.235200000003	
42445.5104166667	74.666	-751.679999999998	
42445.5208333333	75.161	-865.209599999997	
42445.53125	75.656	-790.559999999999	
42445.5416666667	76.172	-908.064000000002	
42445.5520833333	76.712	-604.022400000001	
42445.5625	77.252	-775.699199999994	
42445.5729166667	77.792	-607.305600000015	
42445.5833333333	78.311	-875.880000000008	
42445.59375	78.806	-898.559999999993	
42445.6041666667	79.301	-738.719999999997	
42445.6145833333	79.796	-973.079999999996	
42445.625	79.934	-989.279999999997	
42445.6354166667	79.664	-969.839999999996	
42445.6458333333	79.394	-879.46560000001	
42445.65625	79.124	-1123.8912	
42445.6666666667	78.98	-1271.4624	
42445.6770833333	78.98	-702.1728	
42445.6875	78.98	-705.369600000001	
42445.6979166667	78.98	-1013.04	
42446.375	69.08	-1338.07679999999	
42446.3854166667	69.5675	-1288.22400000001	
42446.3958333333	70.14	-1281.13920000001	
42446.40625	70.74	-1011.96	
42446.4166666667	71.165	-1132.92000000001	
42446.4270833333	71.39	-972.1728	
42446.4375	71.615	-1304.64	
42446.4479166667	71.84	-1340.28	
42446.4583333333	72.191	-1362.96	
42446.46875	72.686	-881.280000000003	
42446.4791666667	73.181	-620.438399999994	
42446.4895833333	73.676	-1213.91999999999	
42446.5	73.94	-617.155199999995	
42446.5104166667	73.94	-1016.064	
42446.5208333333	73.94	-798.076799999991	
42446.53125	75.128	-666.403200000003	
42446.5416666667	76.046	-1029.7152	
42446.5520833333	76.316	-1044.36	
42446.5625	76.586	-885.599999999993	
42446.5729166667	76.856	-1110.24000000001	
42446.5833333333	77.126	-1245.3696	
42446.59375	77.396	-1139.8752	
42446.6041666667	77.666	-1085.52959999999	
42446.6145833333	77.936	-895.449599999988	
42446.625	77.954	-1149.46560000001	
42446.6354166667	77.684	-1110.24000000001	
42446.6458333333	77.414	-1159.056	
42446.65625	77.144	-872.640000000007	
42446.6666666667	77	-914.759999999994	
42446.6770833333	77	-830.044799999993	
42446.6875	77	-780.839999999999	
42446.6979166667	77	-758.159999999998	
42447.375	66.3905882352941	-807.5808	
42447.3854166667	67.1276923076923	-1902.528	
42447.3958333333	67.7507692307692	-1239.2352	
42447.40625	68.216	-760.319999999993	
42447.4166666667	69.542	-1734.47999999999	
42447.4270833333	70.532	-1941.84	
42447.4375	71.522	-1056.23999999999	
42447.4479166667	72.512	-535.679999999995	
42447.4583333333	73.3006896551724	-699.839999999996	
42447.46875	73.8593103448276	-711.763200000005	
42447.4791666667	74.4179310344828	-609.7248	
42447.4895833333	74.9765517241379	-892.511999999992	
42447.5	75.377	-448.156799999993	
42447.5104166667	76.142	-593.481600000001	
42447.5208333333	76.907	-767.879999999998	
42447.53125	77.672	-776.865600000011	
42447.5416666667	78.311	-399.081600000009	
42447.5520833333	78.806	-515.160000000004	
42447.5625	79.301	-534.600000000005	
42447.5729166667	79.796	-1054.08	
42447.5833333333	79.829	-624.240000000003	
42447.59375	79.334	-921.239999999994	
42447.6041666667	78.839	-699.839999999996	
42447.6145833333	78.344	-827.280000000006	
42447.625	78.311	-827.280000000006	
42447.6354166667	78.806	-827.280000000006	
42447.6458333333	79.301	-600.739200000003	
42447.65625	79.796	-531.273599999993	
42447.6666666667	80.165	-266.76	
42447.6770833333	80.39	-295.920000000001	
42447.6875	80.615	-260.28	
42447.6979166667	80.84	-599.400000000007	
42450.375	43.799	-794.880000000005	
42450.3854166667	45.554	-755.827199999994	
42450.3958333333	47.309	-644.759999999994	
42450.40625	49.064	-537.840000000005	
42450.4166666667	50.462	-788.745600000007	
42450.4270833333	51.452	-791.640000000004	
42450.4375	52.442	-345.599999999993	
42450.4479166667	53.432	-183.340800000012	
42450.4583333333	54.191	-97.0271999999949	
42450.46875	54.686	-610.199999999998	
42450.4791666667	55.181	-671.76	
42450.4895833333	55.676	-684.547199999992	
42450.5	56.066	-160.963200000015	
42450.5104166667	56.336	-978.307199999998	
42450.5208333333	56.606	-916.574399999986	
42450.53125	56.876	-649.943999999997	
42450.5416666667	57.377	-370.483200000002	
42450.5520833333	58.142	-119.318399999995	
42450.5625	58.907	-0.0863999999967291	
42450.5729166667	59.672	-383.011200000004	
42450.5833333333	60.311	-673.963200000009	
42450.59375	60.806	-753.753599999996	
42450.6041666667	61.301	-210.211199999992	
42450.6145833333	61.796	-608.083200000016	
42450.625	62.165	10.4112000000049	
42450.6354166667	62.39	-705.240000000006	
42450.6458333333	62.615	-210.556799999994	
42450.65625	62.84	-160.920000000001	
42450.6666666667	63.086	-280.800000000006	
42450.6770833333	63.356	-564.796799999997	
42450.6875	63.626	-671.76	
42450.6979166667	63.896	-292.680000000001	
42451.375	53.753	-1047.6864	
42451.3854166667	55.238	-881.452799999996	
42451.3958333333	56.723	-188.999999999997	
42451.40625	58.208	-1081.08000000001	
42451.4166666667	59.588	-982.799999999996	
42451.4270833333	60.848	-342.921600000002	
42451.4375	62.108	-330.479999999997	
42451.4479166667	63.368	-392.04	
42451.4583333333	64.376	-323.740800000007	
42451.46875	65.096	-437.097599999997	
42451.4791666667	65.816	-860.025600000009	
42451.4895833333	66.536	-1307.83679999998	
42451.5	67.277	-359.639999999998	
42451.5104166667	68.042	-368.755200000006	
42451.5208333333	68.807	-323.740800000007	
42451.53125	69.572	-965.520000000006	
42451.5416666667	70.337	-526.608000000001	
42451.5520833333	71.102	-788.745600000007	
42451.5625	71.867	-759.110400000008	
42451.5729166667	72.632	-514.598399999995	
42451.5833333333	73.04	-718.156799999993	
42451.59375	73.04	-682.560000000005	
42451.6041666667	73.04	-926.640000000004	
42451.6145833333	73.04	-872.640000000007	
42451.625	73.04	-991.440000000007	
42451.6354166667	73.04	-330.479999999997	
42451.6458333333	73.04	-444.960000000007	
42451.65625	73.04	-822.96	
42451.6666666667	73.04	-716.039999999996	
42451.6770833333	73.04	-849.225600000004	
42451.6875	73.04	-493.559999999993	
42451.6979166667	73.04	-497.404800000001	
42452.375	66.2052941176471	-1352.15999999999	
42452.3854166667	66.6023529411765	-1077.5808	
42452.3958333333	67.055	-1582.7616	
42452.40625	67.73	-704.160000000001	
42452.4166666667	68.252	-1272.1536	
42452.4270833333	68.792	-1283.04	
42452.4375	69.752	-865.209599999997	
42452.4479166667	71.192	-1737.41760000001	
42452.4583333333	71.96	-1076.19839999999	
42452.46875	71.96	-1116.20160000001	
42452.4791666667	71.96	-807.5808	
42452.4895833333	71.96	-900.374399999986	
42452.5	71.96	-764.899200000004	
42452.5104166667	72.2227027027027	-1102.68	
42452.5208333333	73.5362162162162	-922.492800000008	
42452.53125	74.8497297297297	-920.160000000004	
42452.5416666667	74.297	-1099.44	
42452.5520833333	75.062	-1178.27999999999	
42452.5625	75.827	-1235.7792	
42452.5729166667	76.592	-871.603200000016	
42452.5833333333	77	-1194.47999999999	
42452.59375	77	-1028.16	
42452.6041666667	77	-990.360000000002	
42452.6145833333	77	-817.43040000001	
42452.625	76.874	-363.268799999999	
42452.6354166667	76.604	-581.039999999996	
42452.6458333333	76.334	-811.641599999999	
42452.65625	76.064	-756.518399999999	
42452.6666666667	76.046	-610.588799999998	
42452.6770833333	76.316	-712.799999999996	
42452.6875	76.586	-244.079999999999	
42452.6979166667	76.856	-283.651200000005	
42453.375	50.357	-1611.27359999999	
42453.3854166667	51.122	-1585.69920000001	
42453.3958333333	51.887	-1590.62400000001	
42453.40625	52.652	-1884.6	
42453.4166666667	53.291	-1438.55999999999	
42453.4270833333	53.786	-1386.72000000001	
42453.4375	54.281	-1292.76	
42453.4479166667	54.776	-1032.39359999999	
42453.4583333333	55.271	-1292.76	
42453.46875	55.766	-743.040000000003	
42453.4791666667	56.261	-1438.55999999999	
42453.4895833333	56.756	-2303.856	
42453.5	57.377	-432.518400000002	
42453.5104166667	58.142	-1603.4112	
42453.5208333333	58.907	-711.720000000007	
42453.53125	59.672	-1556.28	
42453.5416666667	60.185	-833.760000000006	
42453.5520833333	60.41	-758.159999999998	
42453.5625	60.635	-732.239999999997	
42453.5729166667	60.86	-716.039999999996	
42453.5833333333	61.337	-1121.04	
42453.59375	62.102	-905.039999999993	
42453.6041666667	62.867	-1144.45439999998	
42453.6145833333	63.632	-1303.17119999999	
42453.625	64.145	-1232.58239999999	
42453.6354166667	64.37	-1130.2848	
42453.6458333333	64.595	-1394.1504	
42453.65625	64.82	-708.825600000009	
42453.6666666667	64.94	-817.560000000005	
42453.6770833333	64.94	-940.204799999997	
42453.6875	64.94	-727.920000000007	
42453.6979166667	64.94	-732.239999999997	
42454.375	53.522	-1077.84000000001	
42454.3854166667	54.512	-1049.75999999999	
42454.40625	56.492	-669.85920000001	
42454.4166666667	57.482	-1390.9536	
42454.4270833333	58.472	-1564.92	
42454.4375	59.462	8.63999999999521	
42454.4479166667	60.452	-293.760000000006	
42454.46875	61.706	-584.279999999997	
42454.4791666667	62.201	-764.639999999998	
42454.4895833333	62.696	-349.315200000005	
42454.5104166667	63.686	-239.32800000001	
42454.5208333333	64.181	-697.680000000001	
42454.5416666667	65.066	-650.160000000004	
42454.5520833333	65.336	-932.342400000003	
42454.5729166667	65.876	-366.119999999999	
42454.5833333333	66.251	-251.164799999992	
42454.59375	66.746	-336.528000000014	
42454.6145833333	67.736	-606.528000000014	
42454.625	68.126	-299.160000000001	
42454.6458333333	68.666	-434.160000000001	
42454.65625	68.936	-250.732800000008	
42454.6666666667	69.416	-195.479999999997	
42454.6770833333	70.136	-785.160000000004	
42454.6875	70.856	-76.1183999999884	
42454.6979166667	71.576	-343.094399999995	
42457.375	51.416	-1546.56	
42457.3958333333	52.856	-648.431999999993	
42457.40625	53.576	-1529.8848	
42457.4166666667	54.548	-676.080000000005	
42457.4270833333	55.808	-986.039999999996	
42457.4583333333	59.462	-410.399999999995	
42457.46875	60.452	-873.2448	
42457.4791666667	61.442	-649.079999999999	
42457.4895833333	62.432	-596.160000000007	
42457.5208333333	64.847	-636.854399999986	
42457.53125	65.612	-664.199999999994	
42457.5416666667	66.377	-1033.55999999999	
42457.5520833333	67.142	-642.599999999999	
42457.59375	69.806	-940.679999999995	
42457.6145833333	70.796	-794.880000000005	
42457.6354166667	72.116	-1076.76	
42457.6458333333	72.836	-1179.96479999999	
42457.65625	73.556	-599.961600000001	
42457.6666666667	73.94	-1047.42719999999	
42457.6770833333	73.94	-491.399999999998	
42457.6875	73.94	-1039.30560000001	
42457.6979166667	73.94	-975.369600000001	
42458.375	60.08	-1343.0016	
42458.3854166667	60.6575	-1614.6	
42458.3958333333	61.895	-509.155200000001	
42458.40625	62.45	-1265.76	
42458.4166666667	63.422	-1653.09120000001	
42458.4270833333	64.412	-871.862400000006	
42458.4375	65.402	-1215.1296	
42458.4479166667	66.392	-1649.16	
42458.4583333333	67.2224	-1616.76	
42458.46875	67.8704	-753.839999999993	
42458.4791666667	68.5184	-1007.64000000001	
42458.4895833333	69.08	-1095.37919999999	
42458.5	69.08	-568.944000000009	
42458.5104166667	69.08	-588.340799999996	
42458.5208333333	69.08	-909.964799999991	
42458.53125	69.08	-860.111999999991	
42458.5416666667	68.324	-1085.2704	
42458.5520833333	66.92	-910.440000000004	
42458.5625	66.92	-1005.8688	
42458.5729166667	66.92	-848.880000000001	
42458.5833333333	67.5015384615385	-758.332800000007	
42458.59375	68.3791489361702	-842.400000000001	
42458.6041666667	69.0110638297872	-939.600000000005	
42458.6145833333	69.6429787234043	-650.160000000004	
42458.625	70.3778947368421	-338.040000000003	
42458.6354166667	71.06	-591.840000000002	
42458.6458333333	71.06	-888.839999999993	
42458.65625	71.06	-924.220800000004	
42458.6666666667	70.9025	-718.200000000007	
42458.6770833333	70.565	-699.235200000003	
42458.6875	70.2275	-556.848000000007	
42458.6979166667	69.89	-400.420799999989	
42459.375	71.96	-922.751999999998	
42459.3854166667	71.96	-962.280000000006	
42459.3958333333	71.96	-1082.15999999999	
42459.40625	71.96	-580.9536	
42459.4166666667	72.086	-870.479999999997	
42459.4375	72.626	-1262.4336	
42459.4479166667	72.896	-1075.0752	
42459.4583333333	73.04	-1047.168	
42459.46875	73.04	-1222.56000000001	
42459.4791666667	73.04	-1010.88000000001	
42459.4895833333	73.04	-695.779199999996	
42459.5	73.04	-979.559999999996	
42459.5104166667	73.04	-1132.92000000001	
42459.5208333333	73.04	-1044.10079999999	
42459.53125	73.04	-304.689599999991	
42459.5416666667	73.04	-220.492800000002	
42459.5520833333	73.04	-719.884800000004	
42459.5625	73.1733333333333	-913.161600000008	
42459.5729166667	73.6733333333333	-468.633600000001	
42459.5833333333	73.94	-775.699199999994	
42459.59375	73.94	-729.518399999993	
42459.6041666667	73.94	-656.553599999992	
42459.6145833333	73.94	-756.518399999999	
42459.625	73.94	-848.145600000014	
42459.6354166667	73.94	-775.699199999994	
42459.6458333333	73.94	-857.606400000009	
42459.65625	73.94	-791.683200000003	
42459.6666666667	73.94	-460.598399999998	
42459.6770833333	73.94	-769.305600000006	
42459.6875	73.94	-460.598399999998	
42459.6979166667	73.94	-670.420799999989	
42460.375	72.317	-897.480000000003	
42460.3854166667	73.082	-884.520000000003	
42460.3958333333	73.847	-1033.17119999999	
42460.40625	74.612	-694.267199999992	
42460.4166666667	75.482	-901.843200000007	
42460.4270833333	76.472	-919.900799999999	
42460.4375	77.462	-816.609599999995	
42460.4479166667	78.452	-761.399999999998	
42460.4583333333	79.211	-978.566400000003	
42460.46875	79.706	-832.680000000001	
42460.4791666667	80.201	-735.479999999997	
42460.4895833333	80.696	-882.359999999993	
42460.5	80.96	-484.919999999998	
42460.5104166667	80.96	-757.987199999989	
42460.5208333333	80.96	-982.799999999996	
42460.53125	80.96	-764.639999999998	
42460.5416666667	80.96	-859.680000000007	
42460.5520833333	80.96	-887.932799999996	
42460.5625	80.96	-436.319999999996	
42460.5729166667	80.96	-924.479999999994	
42460.5833333333	81.191	-686.879999999995	
42460.59375	81.686	-494.899200000004	
42460.6041666667	82.181	-625.449599999988	
42460.6145833333	82.676	-849.960000000007	
42460.625	83.297	-631.065600000006	
42460.6354166667	84.062	-551.491199999995	
42460.6458333333	84.827	-325.080000000002	
42460.65625	85.592	-344.520000000003	
42460.6666666667	85.769	-441.590400000011	
42460.6770833333	85.274	-612.359999999993	
42460.6875	84.779	-491.184000000006	
42460.6979166667	84.284	-569.160000000001	
42461.375	62.165	-1459.9008	
42461.3854166667	62.39	-1112.1408	
42461.3958333333	62.615	-1243.08	
42461.40625	62.84	-1578.96	
42461.4166666667	63.086	-1175.2992	
42461.4270833333	63.356	-1140.7392	
42461.4375	63.626	-1634.04000000001	
42461.4479166667	63.896	-1508.76000000001	
42461.4583333333	64.145	-1533.08160000001	
42461.46875	64.37	-1419.8112	
42461.4791666667	64.595	-1005.8688	
42461.4895833333	64.82	-1375.92	
42461.5	64.709	-976.319999999996	
42461.5104166667	64.214	-833.24160000001	
42461.5208333333	63.719	-806.76	
42461.53125	63.224	-991.440000000007	
42461.5416666667	63.086	-760.838399999989	
42461.5520833333	63.356	-1023.83999999999	
42461.5625	63.626	-1143.3312	
42461.5729166667	63.896	-983.491200000001	
42461.5833333333	63.221	-716.039999999996	
42461.59375	61.466	-709.084799999999	
42461.6041666667	59.711	-909.964799999991	
42461.6145833333	57.956	-922.492800000008	
42461.625	56.894	-865.080000000002	
42461.6354166667	56.624	-952.560000000005	
42461.6458333333	56.354	-845.640000000001	
42461.65625	56.084	-876.528000000014	
42461.6666666667	55.709	-1226.3616	
42461.6770833333	55.214	-786.239999999994	
42461.6875	54.719	-480.988799999993	
42461.6979166667	54.224	-877.737599999999	
42464.3854166667	59.198	-1063.4112	
42464.3958333333	60.683	-678.326399999997	
42464.40625	62.168	-768.960000000004	
42464.4166666667	63.548	-167.097599999997	
42464.4270833333	64.808	-315.619199999992	
42464.4375	66.068	-829.526399999997	
42464.4479166667	67.328	-683.251199999995	
42464.4583333333	68.588	-589.680000000007	
42464.46875	69.848	-735.825600000015	
42464.4791666667	71.108	-941.414399999998	
42464.4895833333	72.368	-750.384000000001	
42464.5	73.376	-103.420799999998	
42464.5104166667	74.096	-458.784000000005	
42464.5208333333	74.816	-617.760000000003	
42464.53125	75.536	-637.200000000004	
42464.5416666667	76.046	-806.19839999999	
42464.5520833333	76.316	-514.079999999999	
42464.5625	76.586	-712.799999999996	
42464.5729166667	76.856	-758.332800000007	
42464.5833333333	77.231	-617.155199999995	
42464.59375	77.726	-667.008000000011	
42464.6041666667	78.221	-589.680000000007	
42464.6145833333	78.716	-686.879999999995	
42464.625	78.98	-415.800000000006	
42464.6354166667	78.98	-446.039999999996	
42464.6458333333	78.98	-722.995200000009	
42464.65625	78.98	-489.110400000008	
42464.6666666667	79.106	-670.679999999995	
42464.6770833333	79.376	-655.9488	
42464.6875	79.646	-517.319999999999	
42465.375	58.739	-1268.0064	
42465.3854166667	60.494	-1401.84	
42465.3958333333	62.249	-1080.0864	
42465.40625	64.004	-970.920000000001	
42465.4166666667	65.654	-722.217600000008	
42465.4270833333	67.184	-774.359999999999	
42465.4375	68.714	-712.368000000013	
42465.4479166667	70.244	-659.145600000002	
42465.4583333333	71.396	-1062.71999999999	
42465.46875	72.116	-711.763200000005	
42465.4791666667	72.836	-753.321599999997	
42465.4895833333	73.556	-455.241600000001	
42465.5	74.297	-999.518399999993	
42465.5104166667	75.062	-672.9696	
42465.5208333333	75.827	-863.9136	
42465.53125	76.592	-617.155199999995	
42465.5416666667	77.357	-593.481600000001	
42465.5520833333	78.122	-926.985600000007	
42465.5625	78.887	-1052.0928	
42465.5729166667	79.652	-736.948800000003	
42465.5833333333	80.06	-1087.8192	
42465.59375	80.06	-599.400000000007	
42465.6041666667	80.06	-444.225600000004	
42465.6145833333	80.06	-737.769600000003	
42465.625	80.165	-1054.08	
42465.6354166667	80.39	-469.065600000015	
42465.6458333333	80.615	-713.750400000006	
42465.65625	80.84	-641.519999999994	
42465.6666666667	80.96	-869.875200000005	
42465.6770833333	80.96	-557.323200000004	
42465.6875	80.96	-772.459199999994	
42465.6979166667	80.96	-816.48	
42466.375	60.1166666666667	-1500.12	
42466.3854166667	60.6666666666667	-1731.23999999999	
42466.3958333333	61.2166666666667	-1258.15679999999	
