Date	OADryBulbTemperature(NOAA)	ZoneLoadforContainerFPVAV29	
42479.4375	72.3445454545455	1868.4	
42464.4895833333	72.368	1447.2	
42478.8125	72.374	561.6	
42478.5833333333	72.422	1545.48	
42482.4166666667	72.422	1652.4	
42487.4583333333	72.422	442.8	
42479.4479166667	72.44	1846.8	
42463.7916666667	72.452	149.04	
42476.4270833333	72.5062068965517	511.92	
42483.40625	72.512	280.8	
42478.5729166667	72.6107692307692	2177.28	
42480.6458333333	72.62	2304.72	
42484.4479166667	72.632	203.04	
42488.40625	72.632	318.6	
42478.8020833333	72.644	984.96	
42477.46875	72.6733333333333	318.6	
42469.7916666667	72.683	223.56	
42469.5104166667	72.686	158.76	
42475.59375	72.686	3837.24	
42479.4583333333	72.716	2229.12	
42464.8229166667	72.776	1080	
42463.5729166667	72.776	110.16	
42469.7395833333	72.776	550.8	
42481.6145833333	72.776	1814.4	
42485.40625	72.776	340.2	
42469.6666666667	72.809	405	
42471.4791666667	72.8109090909091	1868.4	
42465.4791666667	72.836	2332.8	
42468.4791666667	72.836	1782	
42490.3958333333	72.836	394.2	
42476.4375	72.8786206896552	673.92	
42484.6354166667	72.884	336.96	
42478.7916666667	72.914	680.4	
42466.8125	72.923	693.36	
42468.8125	72.923	628.56	
42477.8125	72.95	473.04	
42484.7291666667	72.9628571428571	59.4	
42467.4479166667	73.004	248.4	
42463.5833333333	73.04	165.24	
42463.59375	73.04	55.08	
42463.6041666667	73.04	52.92	
42463.6145833333	73.04	57.24	
42469.75	73.04	181.44	
42469.7604166667	73.04	230.04	
42469.7708333333	73.04	341.28	
42469.78125	73.04	302.4	
42470.4583333333	73.04	207.36	
42471.4895833333	73.04	2268	
42477.5	73.04	52.92	
42477.5104166667	73.04	54	
42477.5208333333	73.04	313.2	
42477.53125	73.04	414.72	
42477.5416666667	73.04	237.6	
42477.5520833333	73.04	50.76	
42477.5625	73.04	415.8	
42485.4166666667	73.04	174.96	
42486.25	73.04	367.2	
42486.2604166667	73.04	466.56	
42486.2708333333	73.04	486	
42486.28125	73.04	289.44	
42484.7083333333	73.115	518.4	
42463.625	73.145	105.84	
42466.5	73.145	1598.4	
42477.5833333333	73.145	479.52	
42484.5833333333	73.145	123.12	
42486.2916666667	73.145	492.48	
42463.78125	73.16	168.48	
42469.5729166667	73.16	55.08	
42469.5208333333	73.181	165.24	
42475.6041666667	73.181	2625.48	
42471.5	73.186511627907	2293.92	
42470.46875	73.2507317073171	224.64	
42476.4479166667	73.2510344827586	691.2	
42480.65625	73.26	2604.96	
42477.5729166667	73.2941176470588	307.8	
42478.78125	73.304	556.2	
42484.4583333333	73.355	253.8	
42463.6354166667	73.37	0	
42466.5104166667	73.37	1900.8	
42477.59375	73.37	410.4	
42484.59375	73.37	136.08	
42486.3020833333	73.37	447.12	
42464.5	73.376	1458	
42469.5833333333	73.376	136.08	
42483.4166666667	73.376	142.56	
42463.7708333333	73.385	162	
42469.5625	73.385	55.08	
42477.4895833333	73.4	197.64	
42478.59375	73.412	1749.6	
42482.4270833333	73.412	1879.2	
42487.46875	73.412	531.36	
42469.65625	73.424	460.08	
42480.8229166667	73.424	550.8	
42484.5729166667	73.424	72.36	
42471.8229166667	73.44	898.56	
42471.5729166667	73.4558620689655	4945.32	
42471.5104166667	73.5004651162791	2268	
42481.625	73.502	2332.8	
42465.4895833333	73.556	2695.68	
42468.4895833333	73.556	1706.4	
42490.40625	73.556	351	
42484.71875	73.565	336.96	
42463.6458333333	73.595	61.56	
42466.5208333333	73.595	1609.2	
42477.6041666667	73.595	399.6	
42484.6041666667	73.595	479.52	
42486.3125	73.595	486	
42471.5625	73.5955172413793	4277.88	
42484.625	73.604	328.32	
42463.7604166667	73.61	168.48	
42469.5520833333	73.61	50.76	
42469.53125	73.676	168.48	
42475.6145833333	73.676	1533.6	
42465.8229166667	73.712	797.04	
42482.8229166667	73.712	1010.88	
42477.4791666667	73.7323076923077	351	
42471.5520833333	73.7351724137931	4186.08	
42478.7708333333	73.799	673.92	
42485.4270833333	73.8064516129032	237.6	
42488.4166666667	73.81	356.4	
42471.5208333333	73.8144186046512	2268	
42463.65625	73.82	-57.24	
42466.53125	73.82	1746.36	
42477.6145833333	73.82	48.6	
42484.6145833333	73.82	394.2	
42486.3229166667	73.82	498.96	
42463.75	73.835	162	
42469.5416666667	73.835	56.16	
42471.5416666667	73.8748275862069	2864.16	
42471.53125	73.94	2423.52	
42471.5833333333	73.94	2836.08	
42471.59375	73.94	2221.56	
42471.6041666667	73.94	2604.96	
42471.6145833333	73.94	2449.44	
42486.3333333333	73.94	531.36	
42486.34375	73.94	557.28	
42486.3541666667	73.94	492.48	
42486.3645833333	73.94	421.2	
42463.6666666667	74.066	0	
42468.5	74.066	1684.8	
42477.625	74.066	486	
42486.375	74.066	511.92	
42477.8020833333	74.0696	367.2	
42479.46875	74.0730434782609	2203.2	
42463.7395833333	74.084	79.92	
42470.8229166667	74.084	550.8	
42464.5104166667	74.096	1533.6	
42469.59375	74.096	492.48	
42483.4270833333	74.096	259.2	
42466.8020833333	74.138	1028.16	
42468.8020833333	74.138	706.32	
42469.6458333333	74.144	120.96	
42480.8125	74.144	680.4	
42484.5625	74.144	62.64	
42484.4791666667	74.1684615384615	145.8	
42471.8125	74.1757142857143	924.48	
42475.8229166667	74.204	667.44	
42478.7604166667	74.294	1002.24	
42465.5	74.297	3321	
42471.625	74.297	2566.08	
42475.625	74.297	1389.96	
42490.4166666667	74.297	479.52	
42470.4791666667	74.3043902439024	112.32	
42464.8125	74.306	960.12	
42463.6770833333	74.336	0	
42468.5104166667	74.336	1652.4	
42477.6354166667	74.336	434.16	
42486.3854166667	74.336	518.4	
42467.8229166667	74.348	1157.76	
42481.8229166667	74.348	-2561.76	
42463.7291666667	74.354	64.8	
42470.8125	74.354	550.8	
42478.6041666667	74.402	1728	
42482.4375	74.402	2151.36	
42487.4791666667	74.402	537.84	
42466.5416666667	74.423	1717.2	
42467.4583333333	74.423	307.8	
42481.6354166667	74.492	1814.4	
42463.6875	74.606	0	
42468.5208333333	74.606	1983.96	
42477.6458333333	74.606	319.68	
42486.3958333333	74.606	531.36	
42463.71875	74.624	-58.32	
42470.8020833333	74.624	557.28	
42475.8125	74.699	751.68	
42477.7916666667	74.7176	210.6	
42485.4375	74.7645161290323	228.96	
42478.75	74.789	534.6	
42464.5208333333	74.816	1544.4	
42469.6041666667	74.816	427.68	
42483.4375	74.816	275.4	
42469.6354166667	74.864	226.8	
42480.8020833333	74.864	588.6	
42484.5520833333	74.864	56.16	
42463.6979166667	74.876	71.28	
42468.53125	74.876	1803.6	
42477.65625	74.876	394.2	
42486.40625	74.876	518.4	
42471.8020833333	74.8828571428571	686.88	
42463.7083333333	74.894	58.32	
42470.7916666667	74.894	557.28	
42465.8125	74.972	588.6	
42482.8125	74.972	745.2	
42476.4583333333	75.0061538461539	743.04	
42477.75	75.02	125.28	
42477.7604166667	75.02	410.4	
42477.7708333333	75.02	187.92	
42477.78125	75.02	123.12	
42479.4791666667	75.02	1760.4	
42465.5104166667	75.062	2162.16	
42471.6354166667	75.062	2501.28	
42475.6354166667	75.062	1419.12	
42490.4270833333	75.062	340.2	
42467.8125	75.113	1062.72	
42481.8125	75.113	-5114.88	
42479.4895833333	75.12	1995.84	
42477.6666666667	75.125	486	
42480.6666666667	75.125	2488.32	
42486.4166666667	75.125	518.4	
42478.7083333333	75.1325	1111.32	
42477.7395833333	75.14	479.52	
42478.7395833333	75.18	801.36	
42475.8020833333	75.194	732.24	
42468.5416666667	75.251	2527.2	
42470.78125	75.284	349.92	
42476.8229166667	75.284	950.4	
42484.4895833333	75.3107692307692	168.48	
42488.4270833333	75.3114285714286	414.72	
42477.6770833333	75.35	537.84	
42480.6770833333	75.35	2604.96	
42486.4270833333	75.35	518.4	
42466.7916666667	75.353	758.16	
42468.7916666667	75.353	577.8	
42470.4895833333	75.3580487804878	275.4	
42477.7291666667	75.365	511.92	
42478.6145833333	75.392	1760.4	
42482.4479166667	75.392	2125.44	
42487.4895833333	75.392	492.48	
42466.5520833333	75.458	2639.52	
42467.46875	75.458	434.16	
42478.7291666667	75.48	884.52	
42481.6458333333	75.482	2695.68	
42464.53125	75.536	1157.76	
42469.6145833333	75.536	204.12	
42483.4479166667	75.536	158.76	
42485.4479166667	75.541052631579	318.6	
42483.8229166667	75.548	771.12	
42477.6875	75.575	415.8	
42480.6875	75.575	1584.36	
42486.4375	75.575	511.92	
42469.625	75.584	123.12	
42480.7916666667	75.584	693.36	
42484.5416666667	75.584	60.48	
42471.7916666667	75.59	699.84	
42477.71875	75.59	388.8	
42475.7916666667	75.689	738.72	
42468.5520833333	75.746	2656.8	
42470.7708333333	75.779	589.68	
42476.8125	75.779	1045.44	
42478.71875	75.78	1389.96	
42477.6979166667	75.8	479.52	
42480.6979166667	75.8	1458	
42486.4479166667	75.8	518.4	
42477.7083333333	75.815	369.36	
42465.5208333333	75.827	2162.16	
42471.6458333333	75.827	2397.6	
42475.6458333333	75.827	982.8	
42490.4375	75.827	131.76	
42464.8020833333	75.836	842.4	
42467.8020833333	75.878	771.12	
42481.8020833333	75.878	-5861.16	
42471.7395833333	75.92	1195.56	
42471.75	75.92	1185.84	
42471.7604166667	75.92	816.48	
42471.7708333333	75.92	534.6	
42471.78125	75.92	1028.16	
42478.625	75.92	1738.8	
42478.6354166667	75.92	1857.6	
42478.6458333333	75.92	1846.8	
42478.65625	75.92	1879.2	
42478.6666666667	75.92	1825.2	
42478.6770833333	75.92	1814.4	
42478.6875	75.92	1814.4	
42478.6979166667	75.92	2019.6	
42484.5	75.92	54	
42484.5104166667	75.92	55.08	
42484.5208333333	75.92	52.92	
42485.4583333333	75.92	298.08	
42464.5416666667	76.046	1684.8	
42480.7083333333	76.046	1351.08	
42479.5	76.0503448275862	1868.4	
42468.78125	76.064	641.52	
42471.6979166667	76.064	2488.32	
42480.78125	76.064	680.4	
42470.5	76.172	207.36	
42482.4583333333	76.172	1760.4	
42483.4583333333	76.172	203.04	
42486.4583333333	76.172	524.88	
42487.5	76.172	302.4	
42466.78125	76.208	1097.28	
42475.78125	76.208	712.8	
42465.8020833333	76.232	1019.52	
42482.8020833333	76.232	699.84	
42468.5625	76.241	2906.28	
42470.7604166667	76.274	537.84	
42476.8020833333	76.274	1002.24	
42464.5520833333	76.316	1857.6	
42480.71875	76.316	1234.44	
42479.5104166667	76.3296551724138	1738.8	
42476.46875	76.3336170212766	498.96	
42468.7708333333	76.334	673.92	
42471.6875	76.334	2449.44	
42480.7708333333	76.334	686.88	
42488.4375	76.4042857142857	426.6	
42471.7083333333	76.4413793103448	2041.2	
42481.65625	76.472	3531.6	
42466.5625	76.493	2822.04	
42467.4791666667	76.493	324	
42483.8125	76.538	777.6	
42464.5625	76.586	1706.4	
42480.7291666667	76.586	839.16	
42465.53125	76.592	1574.64	
42471.65625	76.592	2162.16	
42475.65625	76.592	899.64	
42490.4479166667	76.592	151.2	
42468.7604166667	76.604	518.4	
42471.6770833333	76.604	2488.32	
42480.7604166667	76.604	693.36	
42479.5208333333	76.6089655172414	1814.4	
42467.7916666667	76.643	784.08	
42481.7916666667	76.643	-5175.36	
42470.5104166667	76.712	45.36	
42482.46875	76.712	1749.6	
42483.46875	76.712	233.28	
42486.46875	76.712	511.92	
42487.5104166667	76.712	486	
42468.5729166667	76.736	2962.44	
42466.7708333333	76.748	975.24	
42475.7708333333	76.748	751.68	
42471.7291666667	76.7507692307692	1428.84	
42470.75	76.769	537.84	
42476.7916666667	76.769	976.32	
42464.5729166667	76.856	1695.6	
42480.7395833333	76.856	740.88	
42468.75	76.874	824.04	
42471.6666666667	76.874	2449.44	
42480.75	76.874	518.4	
42479.53125	76.888275862069	2793.96	
42468.5833333333	77	3853.44	
42468.59375	77	2708.64	
42468.6041666667	77	3175.2	
42468.6145833333	77	3144.96	
42468.7083333333	77	1574.64	
42468.71875	77	803.52	
42468.7291666667	77	1341.36	
42468.7395833333	77	929.88	
42475.6666666667	77	793.8	
42475.6770833333	77	869.4	
42475.6875	77	764.64	
42475.6979166667	77	572.4	
42479.5416666667	77	3450.6	
42489.28125	77	524.88	
42489.2916666667	77	511.92	
42489.3020833333	77	505.44	
42489.3125	77	498.96	
42489.3229166667	77	511.92	
42489.3333333333	77	524.88	
42489.34375	77	518.4	
42489.3541666667	77	498.96	
42489.3645833333	77	576.72	
42476.4791666667	77.0229787234043	518.4	
42475.7083333333	77.126	686.88	
42481.6666666667	77.126	3596.4	
42476.78125	77.144	933.12	
42481.78125	77.144	-5209.92	
42485.46875	77.144	524.88	
42489.2708333333	77.1506976744186	498.96	
42464.5833333333	77.231	2019.6	
42468.625	77.231	3160.08	
42489.375	77.231	612.36	
42470.5208333333	77.252	52.92	
42482.4791666667	77.252	1792.8	
42483.4791666667	77.252	264.6	
42486.4791666667	77.252	531.36	
42487.5208333333	77.252	486	
42468.6979166667	77.264	2043.36	
42470.7395833333	77.264	157.68	
42466.7604166667	77.288	1002.24	
42475.7604166667	77.288	751.68	
42465.5416666667	77.357	2055.24	
42490.4583333333	77.357	313.2	
42464.7916666667	77.366	738.72	
42475.71875	77.396	771.12	
42481.6770833333	77.396	2643.84	
42476.7708333333	77.414	648	
42481.7708333333	77.414	-3706.56	
42465.7916666667	77.492	899.64	
42482.7916666667	77.492	686.88	
42488.4479166667	77.4971428571429	466.56	
42489.2604166667	77.5274418604651	302.4	
42466.5729166667	77.528	3220.56	
42467.4895833333	77.528	537.84	
42483.8020833333	77.528	777.6	
42479.5520833333	77.5321739130435	4167.72	
42471.71875	77.5586206896552	1564.92	
42475.7291666667	77.666	876.96	
42481.6875	77.666	2126.52	
42467.78125	77.672	784.08	
42476.7604166667	77.684	1002.24	
42481.7604166667	77.684	-1909.44	
42476.4895833333	77.7123404255319	589.68	
42464.59375	77.726	1684.8	
42468.6354166667	77.726	2669.76	
42489.3854166667	77.726	869.4	
42468.6875	77.759	2269.08	
42470.7291666667	77.759	388.8	
42470.53125	77.792	51.84	
42482.4895833333	77.792	1803.6	
42483.4895833333	77.792	149.04	
42486.4895833333	77.792	576.72	
42487.53125	77.792	486	
42466.75	77.828	975.24	
42475.75	77.828	732.24	
42489.25	77.9041860465116	498.96	
42475.7395833333	77.936	654.48	
42481.6979166667	77.936	2488.32	
42476.75	77.954	1071.36	
42481.75	77.954	-965.52	
42476.7083333333	78.08	993.6	
42476.71875	78.08	993.6	
42476.7291666667	78.08	984.96	
42476.7395833333	78.08	984.96	
42481.7083333333	78.08	1911.6	
42481.71875	78.08	2592	
42481.7291666667	78.08	1584.36	
42481.7395833333	78.08	236.52	
42482.5	78.08	2878.2	
42482.5104166667	78.08	3984.12	
42482.5208333333	78.08	3837.24	
42482.53125	78.08	4277.88	
42483.5	78.08	58.32	
42483.5104166667	78.08	48.6	
42483.5208333333	78.08	51.84	
42483.53125	78.08	65.88	
42485.4791666667	78.08	213.84	
42485.4895833333	78.08	285.12	
42465.5520833333	78.122	1900.8	
42490.46875	78.122	453.6	
42466.5833333333	78.185	3114.72	
42467.5	78.185	369.36	
42470.5416666667	78.185	56.16	
42476.625	78.185	959.04	
42482.5416666667	78.185	3853.44	
42483.5416666667	78.185	59.4	
42466.7395833333	78.2	990.36	
42476.6979166667	78.2	1088.64	
42479.8229166667	78.2	1028.16	
42482.78125	78.2	699.84	
42464.6041666667	78.221	2079	
42468.6458333333	78.221	2838.24	
42489.3958333333	78.221	1544.4	
42468.6770833333	78.254	3784.32	
42470.71875	78.254	336.96	
42476.5	78.311	760.32	
42487.5416666667	78.311	505.44	
42465.78125	78.344	680.4	
42466.59375	78.41	3947.4	
42467.5104166667	78.41	570.24	
42470.5520833333	78.41	52.92	
42476.6354166667	78.41	993.6	
42482.5520833333	78.41	3853.44	
42483.5520833333	78.41	131.76	
42466.7291666667	78.425	1706.4	
42476.6875	78.425	732.24	
42479.8125	78.425	1114.56	
42482.7708333333	78.425	1002.24	
42476.6145833333	78.464	960.12	
42486.5	78.4832	537.84	
42483.7916666667	78.518	680.4	
42479.5625	78.53	2656.8	
42488.4583333333	78.542	544.32	
42485.5	78.56	453.6	
42487.8229166667	78.608	822.96	
42466.6041666667	78.635	2827.44	
42467.5208333333	78.635	1088.64	
42470.5625	78.635	51.84	
42476.6458333333	78.635	950.4	
42482.5625	78.635	4233.6	
42483.5625	78.635	144.72	
42466.71875	78.65	1857.6	
42476.6770833333	78.65	976.32	
42479.8020833333	78.65	855.36	
42482.7604166667	78.65	693.36	
42464.6145833333	78.716	1814.4	
42468.65625	78.716	2825.28	
42489.40625	78.716	1351.08	
42468.6666666667	78.749	3538.08	
42470.7083333333	78.749	518.4	
42476.5104166667	78.806	756	
42487.5520833333	78.806	505.44	
42489.8229166667	78.8284210526316	1071.36	
42464.7708333333	78.839	892.08	
42465.7708333333	78.839	803.52	
42466.6145833333	78.86	2397.6	
42467.53125	78.86	1215	
42470.5729166667	78.86	64.8	
42476.65625	78.86	967.68	
42482.5729166667	78.86	2554.2	
42483.5729166667	78.86	74.52	
42466.7083333333	78.875	1846.8	
42476.6666666667	78.875	732.24	
42479.7916666667	78.875	829.44	
42482.75	78.875	642.6	
42465.5625	78.887	1890	
42490.4791666667	78.887	332.64	
42489.8125	78.8994736842105	771.12	
42467.7708333333	78.932	658.8	
42489.8020833333	78.9705263157895	1105.92	
42464.625	78.98	2126.52	
42464.6354166667	78.98	2019.6	
42464.6458333333	78.98	1933.2	
42464.65625	78.98	1922.4	
42489.4166666667	78.98	1584.36	
42489.7708333333	79.0781818181818	1062.72	
42464.6666666667	79.106	1944	
42466.625	79.106	2306.88	
42470.5833333333	79.106	110.16	
42482.5833333333	79.106	2387.88	
42483.5833333333	79.106	447.12	
42466.6979166667	79.124	1836	
42479.6979166667	79.124	3425.76	
42482.7395833333	79.124	567	
42483.78125	79.124	771.12	
42476.6041666667	79.184	786.24	
42479.7083333333	79.211	2825.28	
42479.78125	79.244	1123.2	
42486.8229166667	79.244	1123.2	
42476.5208333333	79.301	563.76	
42487.5625	79.301	336.96	
42464.7604166667	79.334	1114.56	
42465.7604166667	79.334	929.88	
42467.5416666667	79.337	1477.44	
42486.5104166667	79.3472	583.2	
42464.6770833333	79.376	2340.36	
42466.6354166667	79.376	2197.8	
42470.59375	79.376	118.8	
42482.59375	79.376	2399.76	
42483.59375	79.376	354.24	
42470.6979166667	79.388	524.88	
42466.6875	79.394	1836	
42479.6875	79.394	3187.08	
42482.7291666667	79.394	801.36	
42483.7708333333	79.394	771.12	
42479.5729166667	79.5278260869565	2643.84	
42488.46875	79.532	492.48	
42485.5104166667	79.5885714285714	226.8	
42487.8125	79.598	829.44	
42464.6875	79.646	1987.2	
42466.6458333333	79.646	1857.6	
42470.6041666667	79.646	127.44	
42482.6041666667	79.646	2174.04	
42483.6041666667	79.646	249.48	
42489.78125	79.6485714285714	907.2	
42465.5729166667	79.652	1857.6	
42490.4895833333	79.652	511.92	
42466.6770833333	79.664	1825.2	
42479.6770833333	79.664	2579.04	
42482.71875	79.664	929.88	
42483.7604166667	79.664	790.56	
42489.7916666667	79.682	1114.56	
42479.71875	79.706	2257.2	
42479.7708333333	79.739	642.6	
42486.8125	79.739	758.16	
42476.53125	79.796	570.24	
42487.5729166667	79.796	657.72	
42489.7604166667	79.8145454545455	771.12	
42464.75	79.829	982.8	
42465.75	79.829	1043.28	
42476.59375	79.904	872.64	
42466.65625	79.916	2255.04	
42470.6145833333	79.916	486	
42482.6145833333	79.916	2436.48	
42483.6145833333	79.916	570.24	
42466.6666666667	79.934	2306.88	
42479.6666666667	79.934	2604.96	
42482.7083333333	79.934	1035.72	
42483.75	79.934	771.12	
42464.7083333333	80.06	2116.8	
42464.7291666667	80.06	1535.76	
42465.5833333333	80.06	1954.8	
42465.59375	80.06	1868.4	
42465.6041666667	80.06	2306.88	
42465.6145833333	80.06	1890	
42482.625	80.06	2488.32	
42482.6354166667	80.06	3060.72	
42482.6458333333	80.06	4314.6	
42482.65625	80.06	3187.08	
42482.6666666667	80.06	2352.24	
42482.6770833333	80.06	1587.6	
42482.6875	80.06	1545.48	
42482.6979166667	80.06	1419.12	
42483.625	80.06	168.48	
42483.6354166667	80.06	453.6	
42483.6458333333	80.06	550.8	
42483.65625	80.06	380.16	
42489.4270833333	80.06	2031.48	
42489.75	80.06	1071.36	
42467.5520833333	80.102	2031.48	
42470.6875	80.153	341.28	
42465.625	80.165	1879.2	
42476.5416666667	80.165	665.28	
42479.5833333333	80.165	2604.96	
42483.6666666667	80.165	680.4	
42490.5	80.165	511.92	
42465.7395833333	80.18	1438.56	
42479.65625	80.18	2436.48	
42483.7395833333	80.18	960.12	
42467.7604166667	80.192	664.2	
42479.7291666667	80.201	1652.4	
42486.5208333333	80.2112	518.4	
42479.7604166667	80.234	997.92	
42486.8020833333	80.234	777.6	
42470.625	80.291	276.48	
42487.5833333333	80.291	641.52	
42489.4375	80.3511764705882	2138.4	
42465.6354166667	80.39	2257.2	
42476.5520833333	80.39	654.48	
42479.59375	80.39	2245.32	
42483.6770833333	80.39	622.08	
42490.5104166667	80.39	345.6	
42465.7291666667	80.405	1788.48	
42479.6458333333	80.405	2604.96	
42483.7291666667	80.405	842.4	
42485.8229166667	80.444	842.4	
42488.4791666667	80.522	544.32	
42487.8020833333	80.588	822.96	
42465.6458333333	80.615	1944	
42476.5625	80.615	673.92	
42479.6041666667	80.615	2052	
42483.6875	80.615	790.56	
42490.5208333333	80.615	486	
42485.5208333333	80.6171428571429	492.48	
42476.5833333333	80.624	881.28	
42465.71875	80.63	2488.32	
42479.6354166667	80.63	2579.04	
42483.71875	80.63	719.28	
42479.7395833333	80.696	1555.2	
42479.75	80.729	1428.84	
42486.7916666667	80.729	764.64	
42489.4479166667	80.7482352941176	2268	
42489.7395833333	80.78	1071.36	
42470.6354166667	80.786	200.88	
42487.59375	80.786	831.6	
42465.65625	80.84	1954.8	
42476.5729166667	80.84	641.52	
42479.6145833333	80.84	2062.8	
42483.6979166667	80.84	693.36	
42490.53125	80.84	486	
42465.7083333333	80.855	2656.8	
42479.625	80.855	2052	
42483.7083333333	80.855	699.84	
42467.5625	80.867	2920.32	
42470.6770833333	80.918	345.6	
42465.6666666667	80.96	1933.2	
42465.6770833333	80.96	1944	
42465.6875	80.96	2062.8	
42465.6979166667	80.96	2052	
42485.53125	80.96	434.16	
42489.7291666667	80.9884210526316	1071.36	
42485.8125	81.164	1149.12	
42485.5416666667	81.191	336.96	
42490.5416666667	81.191	168.48	
42486.5520833333	81.268	589.68	
42470.6458333333	81.281	131.76	
42487.6041666667	81.281	583.2	
42488.8229166667	81.368	835.92	
42490.8229166667	81.368	855.36	
42486.53125	81.3714285714286	563.76	
42489.71875	81.4147368421053	790.56	
42467.75	81.452	1020.6	
42486.78125	81.488	771.12	
42488.4895833333	81.512	505.44	
42487.7916666667	81.578	835.92	
42467.5729166667	81.632	2737.8	
42489.4583333333	81.6472727272727	982.8	
42470.6666666667	81.683	518.4	
42485.5520833333	81.686	341.28	
42490.5520833333	81.686	576.72	
42470.65625	81.776	511.92	
42487.6145833333	81.776	622.08	
42489.7083333333	81.8410526315789	1097.28	
42485.8020833333	81.884	997.92	
42486.5625	81.928	654.48	
42467.7083333333	82.04	2192.4	
42467.71875	82.04	1603.8	
42467.7291666667	82.04	1477.44	
42467.7395833333	82.04	1351.08	
42486.5416666667	82.04	563.76	
42488.8125	82.133	1123.2	
42490.8125	82.133	900.72	
42467.5833333333	82.145	2962.44	
42487.625	82.145	654.48	
42467.6979166667	82.16	2423.52	
42487.78125	82.16	835.92	
42485.5625	82.181	537.84	
42490.5625	82.181	531.36	
42488.5	82.271	492.48	
42467.59375	82.37	3215.16	
42487.6354166667	82.37	712.8	
42467.6875	82.385	2435.4	
42487.7708333333	82.385	751.68	
42486.7708333333	82.478	1114.56	
42489.4895833333	82.4875675675676	706.32	
42486.5729166667	82.588	589.68	
42467.6041666667	82.595	4259.52	
42487.6458333333	82.595	706.32	
42485.7916666667	82.604	855.36	
42467.6770833333	82.61	2721.6	
42487.7604166667	82.61	810	
42489.6979166667	82.64	1088.64	
42485.5729166667	82.676	622.08	
42490.5729166667	82.676	358.56	
42489.4791666667	82.7064864864865	648	
42488.5104166667	82.766	563.76	
42467.6145833333	82.82	4516.56	
42487.65625	82.82	725.76	
42467.6666666667	82.835	2695.68	
42487.75	82.835	855.36	
42488.8020833333	82.898	1140.48	
42490.8020833333	82.898	861.84	
42489.46875	82.9254054054054	1050.84	
42467.625	82.94	4060.8	
42467.6354166667	82.94	2877.12	
42467.6458333333	82.94	2825.28	
42467.65625	82.94	2838.24	
42487.6666666667	82.94	719.28	
42487.6770833333	82.94	764.64	
42487.6875	82.94	810	
42487.6979166667	82.94	848.88	
42487.7083333333	82.94	803.52	
42487.71875	82.94	810	
42487.7291666667	82.94	1028.16	
42487.7395833333	82.94	784.08	
42489.5	82.94	699.84	
42489.5104166667	82.94	588.6	
42489.5208333333	82.94	745.2	
42489.53125	82.94	706.32	
42490.5833333333	83.066	686.88	
42486.5833333333	83.171	654.48	
42489.6875	83.1875	1097.28	
42488.5208333333	83.261	505.44	
42489.5416666667	83.2686956521739	751.68	
42485.5833333333	83.297	583.2	
42490.59375	83.336	641.52	
42485.78125	83.348	758.16	
42486.7604166667	83.468	777.6	
42489.6770833333	83.525	1175.04	
42490.6041666667	83.606	693.36	
42488.7916666667	83.663	900.72	
42490.7916666667	83.663	920.16	
42486.59375	83.666	824.04	
42488.53125	83.756	505.44	
42489.6666666667	83.8625	732.24	
42490.6145833333	83.876	427.68	
42489.5520833333	83.9730434782609	1010.88	
42489.5625	84.02	751.68	
42489.5729166667	84.02	899.64	
42490.625	84.02	777.6	
42490.6354166667	84.02	719.28	
42490.6458333333	84.02	839.16	
42490.65625	84.02	725.76	
42485.59375	84.062	628.56	
42485.7708333333	84.113	777.6	
42490.78125	84.14	939.6	
42486.6041666667	84.161	654.48	
42488.5416666667	84.251	635.04	
42489.5833333333	84.251	764.64	
42490.6666666667	84.251	725.76	
42488.78125	84.284	900.72	
42489.65625	84.284	816.48	
42490.7708333333	84.365	874.8	
42486.75	84.458	784.08	
42490.7604166667	84.59	1050.84	
42486.6145833333	84.656	725.76	
42488.5520833333	84.746	596.16	
42489.59375	84.746	1244.16	
42490.6770833333	84.746	861.84	
42488.7708333333	84.779	868.32	
42489.6458333333	84.779	1097.28	
42490.75	84.815	861.84	
42485.6041666667	84.827	648	
42485.7604166667	84.878	771.12	
42486.625	84.92	725.76	
42486.6354166667	84.92	680.4	
42486.6458333333	84.92	816.48	
42486.65625	84.92	654.48	
42486.6666666667	84.92	706.32	
42486.6770833333	84.92	842.4	
42486.6875	84.92	1341.36	
42486.6979166667	84.92	784.08	
42486.7083333333	84.92	771.12	
42486.71875	84.92	732.24	
42486.7291666667	84.92	907.2	
42486.7395833333	84.92	907.2	
42490.7395833333	85.064	868.32	
42488.5625	85.241	393.12	
42489.6041666667	85.241	784.08	
42490.6875	85.241	693.36	
42488.7604166667	85.274	835.92	
42489.6354166667	85.274	1114.56	
42490.7291666667	85.334	835.92	
42485.6145833333	85.592	667.44	
42490.71875	85.604	855.36	
42485.75	85.643	829.44	
42488.5729166667	85.736	803.52	
42489.6145833333	85.736	848.88	
42490.6979166667	85.736	907.2	
42488.75	85.769	1123.2	
42489.625	85.769	855.36	
42490.7083333333	85.874	920.16	
42485.625	86.126	667.44	
42488.5833333333	86.126	660.96	
42485.7395833333	86.144	758.16	
42488.7395833333	86.144	803.52	
42485.6354166667	86.396	861.84	
42488.59375	86.396	712.8	
42485.7291666667	86.414	784.08	
42488.7291666667	86.414	777.6	
42485.6458333333	86.666	686.88	
42488.6041666667	86.666	667.44	
42485.71875	86.684	764.64	
42488.71875	86.684	816.48	
