Date	OADryBulbTemperatureNOAA	AHU13MixedAirTemp	
42444.4375	69.221	68.01	
42488.3541666667	69.221	69.78	
42499.3125	69.221	69.8	
42506.3958333333	69.221	70.14	
42485.3333333333	69.2375	72.15	
42478.53125	69.26	68.03	
42457.5833333333	69.311	66.54	
42523.375	69.311	67.59	
42510.9895833333	69.344	63.25	
42485.3020833333	69.3531034482759	72.24	
42472.6770833333	69.41	63.8	
42508.5104166667	69.41	68.92	
42460.3333333333	69.416	68.71	
42475.5416666667	69.416	67.34	
42460.3125	69.425	64.95	
42472.7291666667	69.425	68.86	
42497.9791666667	69.425	77.33	
42480.5729166667	69.452	66.42	
42483.90625	69.464	76.73	
42494.4375	69.473	68.53	
42467.4270833333	69.494	65.87	
42485.3125	69.5393103448276	72.08	
42447.4166666667	69.542	67.69	
42510.4791666667	69.553023255814	60.77	
42446.3854166667	69.5675	67.89	
42451.53125	69.572	65.77	
42487.40625	69.572	65.91	
42501.3229166667	69.572	68.37	
42485.34375	69.575	72.22	
42478.5520833333	69.5886956521739	59.22	
42524.3229166667	69.6272	68.81	
42472.6875	69.635	66.11	
42508.5208333333	69.635	69.51	
42458.6145833333	69.6429787234043	60.21	
42496.375	69.647	68.13	
42460.3020833333	69.65	67.96	
42472.71875	69.65	68.6	
42497.96875	69.65	77.39	
42509.7083333333	69.71	66.86	
42444.4479166667	69.716	67.77	
42488.3645833333	69.716	69.68	
42499.3229166667	69.716	67.44	
42506.40625	69.716	68.19	
42524.34375	69.7228571428572	68.82	
42485.3229166667	69.7255172413793	72.02	
42452.4375	69.752	61.19	
42457.59375	69.806	66.07	
42523.3854166667	69.806	68.24	
42510.9791666667	69.839	63.46	
42464.46875	69.848	66.64	
42472.6979166667	69.86	67.79	
42508.53125	69.86	69.81	
42458.7291666667	69.8651724137931	67.28	
42472.7083333333	69.875	68.89	
42497.9583333333	69.875	77.43	
42468.4375	69.887	68.7	
42458.6979166667	69.89	65.94	
42458.71875	69.911724137931	65.53	
42485.3541666667	69.9125	72.34	
42458.7083333333	69.958275862069	65.89	
42480.3020833333	69.98	67.41	
42506.4166666667	69.98	65.78	
42506.4270833333	69.98	65.79	
42506.4375	69.98	69.17	
42506.4479166667	69.98	69.98	
42506.4583333333	69.98	68.74	
42506.46875	69.98	66.39	
42506.4791666667	69.98	68.05	
42506.4895833333	69.98	69.76	
42509.71875	69.98	67.21	
42510.4895833333	69.98	60.76	
42481.5729166667	69.995652173913	65.62	
42482.3958333333	70.028	61.04	
42524.3541666667	70.0536363636364	68.51	
42480.5833333333	70.106	66.49	
42460.34375	70.136	69.27	
42475.5520833333	70.136	68.22	
42446.3958333333	70.14	67.89	
42471.3333333333	70.1558139534884	69.6	
42483.8958333333	70.184	76.78	
42444.4583333333	70.2090909090909	67.82	
42487.4166666667	70.211	66.19	
42501.3333333333	70.211	69.28	
42503.2916666667	70.211	66.54	
42458.6875	70.2275	65.35	
42507.4375	70.2415094339623	68.48	
42465.4479166667	70.244	65.46	
42479.4270833333	70.2581818181818	67.77	
42457.6041666667	70.301	66.99	
42523.3958333333	70.301	67.82	
42509.7291666667	70.3294117647059	67.51	
42510.96875	70.334	63.64	
42451.5416666667	70.337	65.11	
42488.375	70.337	69.37	
42499.3333333333	70.337	66.41	
42508.5416666667	70.337	69.41	
42480.59375	70.376	68.89	
42458.625	70.3778947368421	66.33	
42495.3645833333	70.388	68.57	
42497.9479166667	70.388	77.51	
42510.5	70.442	60.86	
42494.4479166667	70.508	68.21	
42506.5	70.52	69.02	
42447.4270833333	70.532	67.5	
42471.34375	70.5325581395349	69.55	
42458.6770833333	70.565	61.69	
42443.4270833333	70.574	66.82	
42485.3645833333	70.628	72.74	
42478.5625	70.6376923076923	64.56	
42480.6041666667	70.646	68.66	
42468.4479166667	70.652	68.57	
42445.4375	70.694	66.26	
42466.4791666667	70.694	68.57	
42444.46875	70.7	67.82	
42487.4270833333	70.706	63.03	
42501.34375	70.706	68.97	
42503.3020833333	70.706	67.34	
42446.40625	70.74	67.86	
42471.3229166667	70.7654545454545	67.61	
42457.6145833333	70.796	67.94	
42523.40625	70.796	67.5	
42510.9583333333	70.829	63.83	
42460.3541666667	70.856	69.22	
42475.5625	70.856	67.17	
42496.3854166667	70.862	67.86	
42458.6666666667	70.9025	59.41	
42483.8854166667	70.904	76.87	
42471.3541666667	70.9093023255814	69.29	
42480.6145833333	70.916	69.04	
42502.3020833333	70.948	67.33	
42522.3020833333	71.0130434782609	66.62	
42458.6354166667	71.06	67.37	
42458.6458333333	71.06	62.68	
42458.65625	71.06	61.34	
42459.2916666667	71.06	65.92	
42459.3020833333	71.06	69.98	
42459.3125	71.06	69.18	
42459.3229166667	71.06	69.03	
42459.3333333333	71.06	69.22	
42459.34375	71.06	69.14	
42459.3541666667	71.06	69.19	
42471.3020833333	71.06	67.83	
42471.3125	71.06	65.17	
42471.375	71.06	67.09	
42471.3854166667	71.06	66.27	
42471.3958333333	71.06	63.86	
42471.40625	71.06	63.82	
42510.9166666667	71.06	64.68	
42510.9270833333	71.06	64.22	
42510.9375	71.06	64.37	
42510.9479166667	71.06	64.21	
42516.6145833333	71.06	67.19	
42516.6770833333	71.06	67.83	
42516.6875	71.06	67.72	
42516.6979166667	71.06	67.84	
42516.7083333333	71.06	67.71	
42516.71875	71.06	67.56	
42516.7291666667	71.06	67.44	
42523.4166666667	71.06	67.38	
42523.4270833333	71.06	67.67	
42523.4375	71.06	67.67	
42523.4479166667	71.06	67.74	
42451.5520833333	71.102	65.84	
42488.3854166667	71.102	66.95	
42499.34375	71.102	65.89	
42508.5520833333	71.102	69.05	
42464.4791666667	71.108	67.22	
42497.9375	71.153	77.57	
42524.3645833333	71.1581818181818	68.71	
42446.4166666667	71.165	67.84	
42452.4479166667	71.192	59.14	
42471.4166666667	71.2	64.1	
42487.4375	71.201	62.24	
42501.3541666667	71.201	68.88	
42503.3125	71.201	64.54	
42467.4375	71.249	65.24	
42513.3020833333	71.2721428571429	68.16	
42482.40625	71.288	60.54	
42481.5833333333	71.291	63.07	
42485.375	71.291	72.95	
42524.375	71.291	67.97	
42510.90625	71.324	65.01	
42444.4791666667	71.3533333333333	68.08	
42523.3541666667	71.357	68.44	
42507.4479166667	71.3622641509434	68.63	
42471.3645833333	71.384	68.01	
42446.4270833333	71.39	67.77	
42457.625	71.396	67.87	
42465.4583333333	71.396	65.66	
42468.4583333333	71.396	68.61	
42494.4583333333	71.396	68.49	
42513.3125	71.4167857142857	65.95	
42510.5104166667	71.432	60.39	
42527.3020833333	71.432	71.36	
42480.625	71.48	69.76	
42471.4270833333	71.5	68.36	
42516.625	71.51	67.34	
42447.4375	71.522	67.76	
42495.375	71.522	68.19	
42506.5104166667	71.5608695652174	67.18	
42513.3229166667	71.5614285714286	65.07	
42460.3645833333	71.576	69.37	
42475.5729166667	71.576	67.43	
42516.6666666667	71.5894117647059	67.81	
42502.3125	71.608	65.17	
42446.4375	71.615	68.07	
42459.3645833333	71.6171428571429	68.88	
42483.875	71.624	76.94	
42516.65625	71.6514285714286	67.86	
42523.4583333333	71.6626086956522	67.89	
42487.4479166667	71.696	61.09	
42501.3645833333	71.696	68.93	
42503.3229166667	71.696	68.71	
42471.4479166667	71.75	68.25	
42481.59375	71.786	61.18	
42485.3854166667	71.786	73.01	
42524.3854166667	71.786	68.57	
42471.4375	71.8	69.51	
42508.7291666667	71.819	68.82	
42510.8958333333	71.819	65.37	
42446.4479166667	71.84	68.01	
42451.5625	71.867	66.27	
42488.3958333333	71.867	65.04	
42499.3541666667	71.867	65.41	
42508.5625	71.867	68.09	
42516.6458333333	71.9085714285714	68.02	
42497.9270833333	71.918	77.64	
42452.4583333333	71.96	64.1	
42452.46875	71.96	66.73	
42452.4791666667	71.96	67.76	
42452.4895833333	71.96	67.73	
42452.5	71.96	67.62	
42459.375	71.96	69.12	
42459.3854166667	71.96	69.47	
42459.3958333333	71.96	68.89	
42459.40625	71.96	67.5	
42471.4583333333	71.96	66.4	
42516.4895833333	71.96	68.27	
42516.5	71.96	68.19	
42516.5833333333	71.96	66.79	
42516.59375	71.96	67.65	
42516.6041666667	71.96	67.82	
42516.6354166667	71.96	67.72	
42520.3020833333	71.96	68.76	
42520.3125	71.96	66.64	
42520.3229166667	71.96	65.34	
42496.3958333333	72.077	68.51	
42459.4166666667	72.086	64.37	
42457.6354166667	72.116	67.82	
42465.46875	72.116	64.97	
42468.46875	72.116	68.76	
42494.46875	72.116	68.25	
42480.6354166667	72.17	69.96	
42446.4583333333	72.191	68.08	
42475.5833333333	72.191	67.57	
42501.375	72.191	68.76	
42503.3333333333	72.191	69.81	
42520.3333333333	72.191	69.03	
42452.5104166667	72.2227027027027	63.07	
42445.4479166667	72.224	67.02	
42466.4895833333	72.224	66.02	
42521.3020833333	72.2352941176471	67.71	
42522.3125	72.2652173913043	68.52	
42513.3333333333	72.275	69.38	
42481.6041666667	72.281	58.78	
42485.3958333333	72.281	73.31	
42524.3958333333	72.281	68.88	
42508.71875	72.314	69.11	
42510.8854166667	72.314	66.79	
42460.375	72.317	69.94	
42471.46875	72.32	63.88	
42443.4375	72.329	67.14	
42479.4375	72.3445454545455	67.17	
42459.4270833333	72.356	63.21	
42483.8645833333	72.368	77.01	
42464.4895833333	72.368	66.12	
42478.5833333333	72.422	68.75	
42482.4166666667	72.422	67.96	
42487.4583333333	72.422	61.59	
42510.5208333333	72.422	61.86	
42527.3125	72.422	70.84	
42479.4479166667	72.44	63.06	
42444.4895833333	72.4533333333333	67.95	
42507.4583333333	72.47	68.78	
42506.5208333333	72.5	67.65	
42447.4479166667	72.512	67.64	
42495.3854166667	72.512	68.51	
42521.3125	72.5529411764706	66	
42478.5729166667	72.6107692307692	66.71	
42480.6458333333	72.62	68.09	
42459.4375	72.626	62.14	
42451.5729166667	72.632	67.1	
42488.40625	72.632	64.11	
42499.3645833333	72.632	64.84	
42508.5729166667	72.632	69.02	
42497.9166666667	72.683	77.69	
42446.46875	72.686	67.97	
42475.59375	72.686	68.02	
42501.3854166667	72.686	68.63	
42503.34375	72.686	69.94	
42520.34375	72.686	70.32	
42479.4583333333	72.716	60.72	
42481.6145833333	72.776	65.57	
42485.40625	72.776	73.1	
42524.40625	72.776	69.29	
42508.7083333333	72.809	69.32	
42510.875	72.809	66.23	
42471.4791666667	72.8109090909091	62.54	
42516.5104166667	72.824	68.25	
42457.6458333333	72.836	68.14	
42465.4791666667	72.836	64.98	
42468.4791666667	72.836	68.02	
42494.4791666667	72.836	68.61	
42514.3020833333	72.84	67.2	
42521.3229166667	72.8705882352941	69.34	
42502.3229166667	72.8763636363636	69.06	
42459.4479166667	72.896	60.47	
42513.34375	72.95	70.03	
42523.46875	72.9539130434783	68.19	
42467.4479166667	73.004	65.44	
42451.5833333333	73.04	67.69	
42451.59375	73.04	65.04	
42451.6041666667	73.04	60.84	
42451.6145833333	73.04	66.46	
42451.625	73.04	67.09	
42451.6354166667	73.04	65.15	
42451.6458333333	73.04	62.32	
42451.65625	73.04	60.27	
42451.6666666667	73.04	57.54	
42451.6770833333	73.04	68.57	
42451.6875	73.04	65.32	
42451.6979166667	73.04	65.38	
42451.7083333333	73.04	68.62	
42451.71875	73.04	69.2	
42451.7291666667	73.04	69.18	
42459.4583333333	73.04	63.32	
42459.46875	73.04	66.61	
42459.4791666667	73.04	67.26	
42459.4895833333	73.04	67.65	
42459.5	73.04	67.91	
42459.5104166667	73.04	64.62	
42459.5208333333	73.04	62.37	
42459.53125	73.04	61.62	
42459.5416666667	73.04	60.92	
42459.5520833333	73.04	59.96	
42471.4895833333	73.04	62.86	
42485.4166666667	73.04	73.06	
42508.5833333333	73.04	69.63	
42514.3125	73.04	65.16	
42516.4166666667	73.04	68.96	
42516.5520833333	73.04	67.67	
42516.5625	73.04	67.68	
42523.3020833333	73.04	67.03	
42523.3125	73.04	67.91	
42523.3229166667	73.04	68.89	
42523.3333333333	73.04	68.67	
42523.34375	73.04	68.31	
42524.4166666667	73.04	69.45	
42524.4270833333	73.04	69.66	
42460.3854166667	73.082	69.27	
42483.8541666667	73.133	77.09	
42516.4270833333	73.1347368421053	69.04	
42445.4583333333	73.145	67.47	
42466.5	73.145	62.16	
42490.9895833333	73.16	75.67	
42497.90625	73.16	77.74	
42459.5625	73.1733333333333	61.36	
42446.4791666667	73.181	67.36	
42475.6041666667	73.181	67.42	
42501.3958333333	73.181	68.58	
42503.3541666667	73.181	69.87	
42520.3541666667	73.181	69.56	
42513.3541666667	73.18625	69.87	
42471.5	73.186511627907	67.59	
42480.65625	73.26	65.95	
42502.3333333333	73.271	69.18	
42521.3333333333	73.271	69.69	
42516.5729166667	73.2729411764706	66.68	
42496.40625	73.292	68.94	
42447.4583333333	73.3006896551724	67.62	
42508.6979166667	73.304	69.34	
42513.3645833333	73.355	69.85	
42445.46875	73.37	66.67	
42466.5104166667	73.37	60.92	
42486.3020833333	73.37	69.29	
42464.5	73.376	66.53	
42499.375	73.376	63.87	
42508.59375	73.3828571428571	69.46	
42457.7291666667	73.385	68.42	
42490.9791666667	73.385	75.7	
42497.8958333333	73.385	77.81	
42478.59375	73.412	69.17	
42482.4270833333	73.412	69.51	
42487.46875	73.412	68.14	
42510.53125	73.412	62.92	
42527.3229166667	73.412	70.88	
42510.8645833333	73.424	61.12	
42522.3229166667	73.4257142857143	69.04	
42506.53125	73.4391304347826	69.86	
42513.375	73.4476470588235	69.83	
42471.5729166667	73.4558620689655	64.47	
42471.5104166667	73.5004651162791	65.41	
42495.3958333333	73.502	68.83	
42481.625	73.502	68.12	
42531.2916666667	73.535	66.27	
42452.5208333333	73.5362162162162	60.74	
42523.4791666667	73.5542857142857	67.96	
42457.65625	73.556	68.29	
42465.4895833333	73.556	65.61	
42468.4895833333	73.556	68.23	
42494.4895833333	73.556	68.61	
42444.5	73.5569230769231	68.04	
42507.46875	73.5628571428571	68.76	
42445.4791666667	73.595	66.31	
42466.5208333333	73.595	61.25	
42486.3125	73.595	67.27	
42471.5625	73.5955172413793	59.96	
42514.3229166667	73.5971428571429	67.77	
42457.71875	73.61	68.17	
42490.96875	73.61	75.74	
42497.8854166667	73.61	77.87	
42524.4375	73.6571428571429	69.14	
42459.5729166667	73.6733333333333	65.79	
42446.4895833333	73.676	68.34	
42501.40625	73.676	68.98	
42503.3645833333	73.676	68.76	
42520.3645833333	73.676	67.97	
42471.5520833333	73.7351724137931	61.83	
42520.40625	73.76	68.97	
42502.34375	73.766	69.06	
42521.34375	73.766	69.52	
42508.6875	73.799	69.21	
42485.4270833333	73.8064516129032	71.1	
42488.4166666667	73.81	63.75	
42471.5208333333	73.8144186046512	63.56	
42445.4895833333	73.82	67.73	
42466.53125	73.82	59.74	
42486.3229166667	73.82	66.17	
42457.7083333333	73.835	68.17	
42490.9583333333	73.835	75.77	
42497.875	73.835	77.93	
42516.4375	73.8452631578947	68.5	
42460.3958333333	73.847	66.54	
42447.46875	73.8593103448276	67.8	
42471.5416666667	73.8748275862069	62.17	
42483.84375	73.898	77.16	
42446.5	73.94	68.67	
42446.5104166667	73.94	68.43	
42446.5208333333	73.94	68.35	
42457.6666666667	73.94	68.71	
42457.6770833333	73.94	68.28	
42457.6875	73.94	68.26	
42457.6979166667	73.94	68.32	
42459.5833333333	73.94	66.4	
42459.59375	73.94	65.34	
42459.6041666667	73.94	66.5	
42459.6145833333	73.94	68.79	
42459.625	73.94	69.43	
42459.6354166667	73.94	69.37	
42459.6458333333	73.94	69.16	
42459.65625	73.94	69.28	
42459.6666666667	73.94	69.14	
42459.6770833333	73.94	69.07	
42459.6875	73.94	69.23	
42459.6979166667	73.94	69.12	
42459.7083333333	73.94	69.01	
42459.71875	73.94	69.26	
42459.7291666667	73.94	69.17	
42471.53125	73.94	62.77	
42471.5833333333	73.94	66.42	
42471.59375	73.94	67.96	
42471.6041666667	73.94	68.76	
42471.6145833333	73.94	69.33	
42486.3333333333	73.94	65.78	
42486.34375	73.94	67.26	
42486.3541666667	73.94	70.44	
42486.3645833333	73.94	69.16	
42500.3020833333	73.94	71.97	
42500.3125	73.94	71.76	
42500.3229166667	73.94	71.45	
42508.6041666667	73.94	68.42	
42508.6145833333	73.94	67.07	
42516.5208333333	73.94	67.73	
42520.375	73.94	66.29	
42520.3854166667	73.94	69.14	
42520.3958333333	73.94	69.94	
42516.4791666667	74.03	66.81	
42468.5	74.066	68.8	
42486.375	74.066	67.01	
42500.3333333333	74.066	67.86	
42508.625	74.066	68.7	
42479.46875	74.0730434782609	63.78	
42516.40625	74.075	68.65	
42443.4479166667	74.084	66.85	
42490.9479166667	74.084	75.82	
42506.5416666667	74.0912	69.07	
42514.3333333333	74.0920689655172	69.34	
42464.5104166667	74.096	65.02	
42499.3854166667	74.096	68.52	
42510.8541666667	74.144	59.66	
42445.5	74.171	67.02	
42520.4166666667	74.171	68.24	
42522.3333333333	74.171	68.62	
42528.3020833333	74.204	67.89	
42502.3541666667	74.261	69.23	
42521.3541666667	74.261	69.62	
42508.6770833333	74.294	68.88	
42452.5416666667	74.297	59.18	
42465.5	74.297	65.17	
42471.625	74.297	69.66	
42494.5	74.297	68.75	
42527.3333333333	74.297	70.95	
42510.5416666667	74.3047368421053	66.73	
42513.3854166667	74.3211764705882	69.84	
42516.5416666667	74.327	66.24	
42468.5104166667	74.336	68.26	
42486.3854166667	74.336	65.91	
42500.34375	74.336	65.76	
42508.6354166667	74.336	69.44	
42497.8645833333	74.348	77.97	
42490.9375	74.354	75.86	
42478.6041666667	74.402	68.94	
42482.4375	74.402	69.12	
42487.4791666667	74.402	65.82	
42506.5520833333	74.4152	66.31	
42447.4791666667	74.4179310344828	67.94	
42514.34375	74.4179310344828	69.14	
42466.5416666667	74.423	58.56	
42467.4583333333	74.423	65.38	
42496.4166666667	74.423	68.24	
42501.4166666667	74.423	68.07	
42503.375	74.423	67.37	
42516.53125	74.48	67.51	
42495.40625	74.492	68.98	
42481.6354166667	74.492	68.19	
42496.8645833333	74.492	75.76	
42531.3020833333	74.5957142857143	67.57	
42468.5208333333	74.606	68.26	
42486.3958333333	74.606	65.33	
42500.3541666667	74.606	65.13	
42508.6458333333	74.606	69.64	
42460.40625	74.612	65.49	
42490.9270833333	74.624	75.91	
42507.4791666667	74.6557142857143	68.48	
42483.8333333333	74.663	77.22	
42444.5104166667	74.6646153846154	67.98	
42445.5104166667	74.666	67.17	
42520.4270833333	74.666	67.78	
42522.34375	74.666	68.43	
42506.5625	74.7392	67.19	
42514.3541666667	74.7437931034483	69.04	
42502.3645833333	74.756	69.06	
42521.3645833333	74.756	69.42	
42485.4375	74.7645161290323	69.11	
42508.6666666667	74.789	67.66	
42524.4479166667	74.8142857142857	69.22	
42464.5208333333	74.816	66.06	
42499.3958333333	74.816	69.79	
42452.53125	74.8497297297297	59.67	
42510.84375	74.864	59.99	
42468.53125	74.876	68.68	
42486.40625	74.876	65.31	
42500.3645833333	74.876	69.22	
42508.65625	74.876	68.29	
42529.3020833333	74.888	68.08	
42490.9166666667	74.894	75.93	
42482.8125	74.972	74.94	
42447.4895833333	74.9765517241379	67.64	
42479.4791666667	75.02	67.66	
42513.3958333333	75.02	69.84	
42513.40625	75.02	68.11	
42521.375	75.02	69.21	
42531.3125	75.02	65.54	
42452.5520833333	75.062	58.97	
42465.5104166667	75.062	65.56	
42471.6354166667	75.062	69.66	
42494.5104166667	75.062	68.75	
42527.34375	75.062	71.12	
42530.3020833333	75.062	67.42	
42514.3645833333	75.0696551724138	69.09	
42510.5520833333	75.0863157894737	67.81	
42523.4895833333	75.0971428571429	68.16	
42497.8541666667	75.113	78.09	
42479.4895833333	75.12	67.81	
42480.6666666667	75.125	68.21	
42486.4166666667	75.125	69.99	
42446.53125	75.128	68.42	
42478.7083333333	75.1325	66.24	
42445.5208333333	75.161	67.04	
42520.4375	75.161	69.17	
42522.3541666667	75.161	68.63	
42475.8020833333	75.194	73.21	
42506.5729166667	75.2	69.34	
42468.5416666667	75.251	68.49	
42495.4166666667	75.251	68.67	
42490.90625	75.284	75.98	
42488.4270833333	75.3114285714286	66.47	
42480.6770833333	75.35	69.34	
42486.4270833333	75.35	67.07	
42447.5	75.377	67.88	
42513.4166666667	75.377	67.94	
42478.6145833333	75.392	69.54	
42482.4479166667	75.392	69.19	
42487.4895833333	75.392	64.23	
42502.375	75.44	69.1	
42466.5520833333	75.458	57.89	
42467.46875	75.458	64.97	
42496.4270833333	75.458	68.58	
42501.4270833333	75.458	69.11	
42503.3854166667	75.458	68.91	
42500.375	75.4762068965517	70.69	
42478.7291666667	75.48	69.92	
42460.4166666667	75.482	67.72	
42481.6458333333	75.482	66.05	
42507.4895833333	75.52	68.61	
42496.8541666667	75.527	75.79	
42464.53125	75.536	65.56	
42499.40625	75.536	66.24	
42485.4479166667	75.541052631579	68.51	
42483.8229166667	75.548	77.29	
42531.3229166667	75.56	67.21	
42480.6875	75.575	69.41	
42486.4375	75.575	65.2	
42510.8333333333	75.584	60.38	
42443.4583333333	75.608	67.16	
42445.53125	75.656	67.08	
42520.4479166667	75.656	69.57	
42522.3645833333	75.656	68.26	
42475.7916666667	75.689	73.09	
42528.3125	75.734	65.77	
42468.5520833333	75.746	68.58	
42495.4270833333	75.746	68.26	
42444.5208333333	75.7723076923077	68.08	
42452.7291666667	75.779	67.69	
42490.8958333333	75.779	76.01	
42478.71875	75.78	68.91	
42480.6979166667	75.8	69.22	
42486.4479166667	75.8	65.01	
42452.5625	75.827	59.67	
42465.5208333333	75.827	66.89	
42471.6458333333	75.827	69.67	
42494.5208333333	75.827	68.59	
42527.3541666667	75.827	69.34	
42530.3125	75.827	65.14	
42510.5625	75.8678947368421	65.81	
42497.84375	75.878	78.16	
42521.3854166667	75.9046808510638	69.63	
42478.625	75.92	69.95	
42478.6354166667	75.92	69.36	
42478.6458333333	75.92	66.63	
42478.65625	75.92	64.93	
42478.6666666667	75.92	67.12	
42478.6770833333	75.92	69.36	
42478.6875	75.92	69.92	
42478.6979166667	75.92	67.44	
42485.4583333333	75.92	67.66	
42506.6145833333	75.92	66	
42506.6666666667	75.92	68.18	
42506.6770833333	75.92	68.46	
42506.6875	75.92	69.99	
42506.6979166667	75.92	69.46	
42506.7083333333	75.92	66.82	
42506.71875	75.92	65.22	
42506.7291666667	75.92	68.74	
42510.5729166667	75.92	65.31	
42514.375	75.92	68.99	
42522.6666666667	75.92	66.67	
42522.6770833333	75.92	65.62	
42522.6875	75.92	68.74	
42522.6979166667	75.92	70.07	
42524.4583333333	75.92	68.69	
42446.5416666667	76.046	68.56	
42452.6666666667	76.046	65.97	
42464.5416666667	76.046	65.96	
42480.7083333333	76.046	68.67	
42479.5	76.0503448275862	64.68	
42520.4583333333	76.0503448275862	68.72	
42452.65625	76.064	68.71	
42471.6979166667	76.064	69.64	
42519.9895833333	76.064	76.55	
42506.625	76.1	69.09	
42447.5104166667	76.142	67.87	
42513.4270833333	76.142	69.56	
42529.3125	76.148	65.81	
42445.5416666667	76.172	66.97	
42482.4583333333	76.172	69.31	
42486.4583333333	76.172	67.86	
42487.5	76.172	62.41	
42475.78125	76.208	72.89	
42510.8229166667	76.208	60.85	
42482.8020833333	76.232	74.91	
42468.5625	76.241	68.74	
42495.4375	76.241	67.37	
42523.5729166667	76.2656	69.46	
42452.71875	76.274	67.32	
42490.8854166667	76.274	76.04	
42499.4166666667	76.277	64.78	
42510.5833333333	76.277	64.44	
42522.375	76.277	67.49	
42522.7083333333	76.277	68.36	
42523.5833333333	76.277	69.73	
42531.3333333333	76.277	69.63	
42506.5833333333	76.298	70.24	
42446.5520833333	76.316	68.51	
42452.6770833333	76.316	67.86	
42464.5520833333	76.316	66.27	
42480.71875	76.316	66.86	
42507.5	76.3178947368421	68.67	
42479.5104166667	76.3296551724138	62.54	
42520.46875	76.3296551724138	67.29	
42452.6458333333	76.334	69.59	
42471.6875	76.334	69.55	
42519.9791666667	76.334	76.6	
42506.6041666667	76.3442857142857	67.39	
42502.3854166667	76.3888372093023	69.21	
42506.65625	76.4	69.29	
42488.4375	76.4042857142857	68.92	
42471.7083333333	76.4413793103448	68.94	
42500.3854166667	76.4537931034483	68.39	
42460.4270833333	76.472	68.7	
42481.65625	76.472	62.85	
42506.6354166667	76.4857142857143	69.99	
42466.5625	76.493	65.67	
42467.4791666667	76.493	65.77	
42496.4375	76.493	68.72	
42501.4375	76.493	69.11	
42503.3958333333	76.493	69.87	
42524.46875	76.531320754717	67.15	
42483.8125	76.538	77.31	
42496.84375	76.562	75.75	
42446.5625	76.586	68.89	
42452.6875	76.586	69.56	
42464.5625	76.586	66.05	
42480.7291666667	76.586	68.75	
42444.53125	76.5885714285714	68.51	
42452.5729166667	76.592	66.35	
42465.53125	76.592	66.69	
42471.65625	76.592	69.11	
42494.53125	76.592	68.92	
42527.3645833333	76.592	66.86	
42530.3229166667	76.592	68.31	
42452.6354166667	76.604	67.39	
42471.6770833333	76.604	66.63	
42519.96875	76.604	76.62	
42479.5208333333	76.6089655172414	61.57	
42520.4791666667	76.6089655172414	67.77	
42497.8333333333	76.643	78.23	
42522.65625	76.6538461538462	68.65	
42445.5520833333	76.712	67.54	
42482.46875	76.712	69.42	
42486.46875	76.712	69.96	
42487.5104166667	76.712	62.86	
42468.5729166667	76.736	68.79	
42495.4479166667	76.736	67.04	
42475.7708333333	76.748	72.53	
42510.8125	76.748	61.54	
42471.7291666667	76.7507692307692	65.88	
42516.3958333333	76.7685714285714	68.7	
42452.7083333333	76.769	69.1	
42490.875	76.769	76.08	
42446.5729166667	76.856	68.61	
42452.6979166667	76.856	69.63	
42464.5729166667	76.856	66.23	
42523.5	76.865	67.63	
42443.46875	76.868	67.25	
42506.6458333333	76.8714285714286	69.94	
42452.625	76.874	67.52	
42471.6666666667	76.874	67.12	
42519.9583333333	76.874	76.7	
42479.53125	76.888275862069	61.82	
42520.4895833333	76.888275862069	69.41	
42516.46875	76.9030769230769	68.24	
42447.5208333333	76.907	67.94	
42513.4375	76.907	70.18	
42523.5625	76.9136	68.99	
42506.59375	76.9228571428571	68.75	
42446.6666666667	77	69.17	
42446.6770833333	77	68.99	
42446.6875	77	68.99	
42446.6979166667	77	69.15	
42446.7083333333	77	69.19	
42446.71875	77	69.29	
42446.7291666667	77	69.43	
42452.5833333333	77	66.84	
42452.59375	77	68.72	
42452.6041666667	77	69.31	
42452.6145833333	77	69.62	
42468.5833333333	77	68.97	
42468.59375	77	68.48	
42468.6041666667	77	68.47	
42479.5416666667	77	60.51	
42489.3020833333	77	69.11	
42489.3125	77	66.91	
42489.3229166667	77	65.96	
42489.3333333333	77	65.42	
42489.34375	77	69.71	
42489.3541666667	77	66.82	
42489.3645833333	77	64.77	
42516.4479166667	77	68.49	
42523.5104166667	77	67.5	
42523.5208333333	77	68.81	
42523.53125	77	69.29	
42499.4270833333	77.042	64.06	
42510.59375	77.042	62.69	
42522.3854166667	77.042	68.81	
42522.71875	77.042	67.37	
42523.59375	77.042	69.95	
42531.34375	77.042	70.03	
42514.3854166667	77.099	69.04	
42521.3958333333	77.1110638297872	69.52	
42446.5833333333	77.126	68.69	
42481.6666666667	77.126	60.56	
42524.4791666667	77.142641509434	66.38	
42446.65625	77.144	69.27	
42485.46875	77.144	66.97	
42502.53125	77.144	69.29	
42507.5104166667	77.1705263157895	68.89	
42464.5833333333	77.231	65.26	
42489.375	77.231	63.15	
42445.5625	77.252	67.87	
42482.4791666667	77.252	69.44	
42486.4791666667	77.252	69.9	
42487.5208333333	77.252	62.16	
42519.9479166667	77.264	76.76	
42528.3229166667	77.264	67.57	
42475.7604166667	77.288	71.62	
42510.8020833333	77.288	61.91	
42520.5	77.309375	69.06	
42444.5416666667	77.357	68.21	
42465.5416666667	77.357	67.12	
42494.5416666667	77.357	69.33	
42495.4583333333	77.357	67.46	
