Date	AHU23SupplyAirTemp	OptimalSupplyAirTemp	OptimalSupplyAirTempEx3	OptimalSupplyAirTempEx3RoomTemps	OptimalSupplyAirTempEx2RoomTemps	
42681	59.01	64.9000000000001	64.9000000000001	64.5000000000002	64.4000000000002
42681.0104166667	58.57	63.6000000000002	63.8000000000002	63.6000000000002	63.6000000000002
42681.0208333333	58.47	64.9000000000001	64.9000000000001	63.6000000000002	63.6000000000002
42681.03125	59.33	64.9000000000001	67.1	66.1000000000001	66.0000000000001
42681.0416666667	59.37	64.9000000000001	67.2	66.1000000000001	66.1000000000001
42681.0520833333	59.49	64.9000000000001	67.5	66.1000000000001	66.1000000000001
42681.0625	58.47	64.9000000000001	67.5	66.1000000000001	66.1000000000001
42681.0729166667	58.19	64.9000000000001	67.4	65.3000000000001	65.3000000000001
42681.0833333333	59.23	64.9000000000001	67.3	64.5000000000002	64.4000000000002
42681.09375	59.36	64.9000000000001	67.3	64.5000000000002	64.4000000000002
42681.1041666667	59.43	64.9000000000001	67.4	64.5000000000002	64.4000000000002
42681.1145833333	59.21	64.9000000000001	67.3	65.3000000000001	65.3000000000001
42681.125	58.19	64.9000000000001	66.9	64.5000000000002	64.4000000000002
42681.1354166667	59.02	64.9000000000001	66.9	64.7000000000002	64.4000000000002
42681.1458333333	59.38	64.9000000000001	66.9	64.6000000000002	64.4000000000002
42681.15625	59.47	64.9000000000001	67.2	65.3000000000001	65.3000000000001
42681.1666666667	59.41	64.9000000000001	67.2	65.3000000000001	65.3000000000001
42681.1770833333	58.26	67.1	67.1	65.7000000000001	65.7000000000001
42681.1875	58.46	64.9000000000001	66.9	66.1000000000001	66.0000000000001
42681.1979166667	59.25	67.1	67.1	66.1000000000001	66.0000000000001
42681.2083333333	59.33	64.9000000000001	67.2	66.1000000000001	66.1000000000001
42681.21875	59.41	64.9000000000001	67.3	66.1000000000001	66.1000000000001
42681.2291666667	59.02	64.9000000000001	67.3	66.1000000000001	66.1000000000001
42681.2395833333	58.23	64.9000000000001	67.1	65.7000000000001	65.7000000000001
42681.25	59.21	64.9000000000001	66.9	65.9000000000001	65.8000000000001
42681.2604166667	59.83	64.9000000000001	66.9	64.9000000000001	64.9000000000001
42681.2708333333	58.46	64.9000000000001	66.9	65.3000000000001	65.3000000000001
42681.28125	58.04	64.9000000000001	67.3	65.3000000000001	65.3000000000001
42681.2916666667	60.06	64.9000000000001	67.3	65.3000000000001	65.3000000000001
42681.3020833333	58.73	64.9000000000001	67.3	65.3000000000001	65.3000000000001
42681.3125	57.61	64.9000000000001	66.9	66.1000000000001	66.1000000000001
42681.3229166667	60.55	64.9000000000001	66.9	66.5000000000001	66.5000000000001
42681.3333333333	57.64	64.9000000000001	66.9	66.7	66.2000000000001
42681.34375	59.52	64.9000000000001	66.7	66.6000000000001	66.0000000000001
42681.3541666667	60.39	64.9000000000001	64.9000000000001	65.7000000000001	65.7000000000001
42681.3645833333	57.94	64.9000000000001	64.9000000000001	65.7000000000001	65.7000000000001
42681.375	59.41	64.9000000000001	64.9000000000001	66.2000000000001	66.2000000000001
42681.3854166667	59.99	64.9000000000001	64.9000000000001	65.8000000000001	65.8000000000001
42681.3958333333	58.48	64.9000000000001	66.6000000000001	64.8000000000002	64.8000000000002
42681.40625	58.31	64.9000000000001	66.4000000000001	65.6000000000001	65.6000000000001
42681.4166666667	59.73	64.9000000000001	64.9000000000001	64.6000000000002	64.6000000000002
42681.4270833333	59.95	67.2	67.2	64.6000000000002	64.6000000000002
42681.4375	58.78	67.7	67.7	64.4000000000002	63.8000000000002
42681.4479166667	58.65	67.3	67.3	64.2000000000002	64.2000000000002
42681.4583333333	58.54	66.9	66.9	63.8000000000002	63.8000000000002
42681.46875	59.71	64.9000000000001	66.9	63.8000000000002	63.8000000000002
42681.4791666667	59.99	64.9000000000001	66.9	63.8000000000002	63.8000000000002
42681.4895833333	58.91	64.9000000000001	66.9	63.8000000000002	63.8000000000002
42681.5	58.81	64.9000000000001	66.6000000000001	63.8000000000002	63.8000000000002
42681.5104166667	58.57	66.9	66.9	63.8000000000002	63.8000000000002
42681.5208333333	58.4	67.5	67.5	65.2000000000001	65.2000000000001
42681.53125	59.15	67.5	67.5	65.2000000000001	65.2000000000001
42681.5416666667	59.36	66.9	66.9	64.4000000000002	64.4000000000002
42681.5520833333	59.68	66.9	66.9	63.8000000000002	63.8000000000002
42681.5625	58.99	66.9	66.9	64.6000000000002	64.6000000000002
42681.5729166667	58.37	66.9	66.9	64.6000000000002	64.6000000000002
42681.5833333333	59.13	64.9000000000001	64.9000000000001	63.0000000000002	62.9000000000002
42681.59375	59.36	64.0000000000002	64.1000000000002	63.9000000000002	63.8000000000002
42681.6041666667	59.35	64.9000000000001	64.9000000000001	63.9000000000002	63.9000000000002
42681.6145833333	59.24	67.1	67.1	64.9000000000001	64.8000000000002
42681.625	nan	64.9000000000001	64.9000000000001	nan	nan
42681.6354166667	nan	64.9000000000001	64.9000000000001	nan	nan
42681.6458333333	nan	64.9000000000001	64.9000000000001	nan	nan
42681.65625	nan	64.9000000000001	64.9000000000001	nan	nan
42681.6666666667	nan	64.9000000000001	64.9000000000001	nan	nan
42681.6770833333	nan	64.1000000000002	64.1000000000002	nan	nan
42681.6875	nan	64.3000000000002	64.4000000000002	nan	nan
42681.6979166667	nan	64.3000000000002	64.4000000000002	nan	nan
42681.7083333333	nan	64.9000000000001	65.7000000000001	nan	nan
42681.71875	nan	66.7	66.7	nan	nan
42681.7291666667	nan	67.3	67.3	nan	nan
