Date,OADryBulbTemperatureNOAA_F,ZoneLoadforFPVAV25_BTU_hr,ZoneLoadPredictionforFPVAV25_BTU_hr
1/2/2016 12:00:00 AM,44.06,nan,1944
1/2/2016 1:00:00 AM,44.06,-648,1620
1/2/2016 2:00:00 AM,44.165,1296,1620
1/2/2016 3:00:00 AM,44.855,1620,1620
1/2/2016 4:00:00 AM,44.165,972,1620
1/2/2016 5:00:00 AM,44.96,1134,1620
1/2/2016 6:00:00 AM,44.96,1134,1620
1/2/2016 7:00:00 AM,44.855,1134,1620
1/2/2016 8:00:00 AM,44.291,972,1539
1/2/2016 9:00:00 AM,46.04,1134,1782
1/2/2016 10:00:00 AM,46.271,972,1782
1/2/2016 11:00:00 AM,48.02,972,1701
1/2/2016 12:00:00 PM,48.125,648,1701
1/2/2016 1:00:00 PM,48.92,1134,1701
1/2/2016 2:00:00 PM,48.92,1134,1296
1/2/2016 3:00:00 PM,48.815,1134,1620
1/2/2016 4:00:00 PM,48.02,1134,1620
1/2/2016 5:00:00 PM,47.894,1134,1620
1/2/2016 6:00:00 PM,46.835,1134,1620
1/2/2016 7:00:00 PM,46.04,1134,1620
1/2/2016 8:00:00 PM,45.914,1134,1539
1/2/2016 9:00:00 PM,44.855,972,1458
1/2/2016 10:00:00 PM,44.06,810,1539
1/2/2016 11:00:00 PM,44.06,1134,1539
1/3/2016 12:00:00 AM,44.06,nan,1539
1/3/2016 1:00:00 AM,44.06,1134,1539
1/3/2016 2:00:00 AM,44.06,1134,1539
1/3/2016 3:00:00 AM,44.06,1134,1539
1/3/2016 4:00:00 AM,43.934,1134,1620
1/3/2016 5:00:00 AM,42.98,1134,1539
1/3/2016 6:00:00 AM,43.106,1134,1458
1/3/2016 7:00:00 AM,44.06,1134,1458
1/3/2016 8:00:00 AM,44.291,1134,1458
1/3/2016 9:00:00 AM,46.502,1134,2106
1/3/2016 10:00:00 AM,50.231,1134,1944
1/3/2016 11:00:00 AM,52.442,1134,1944
1/3/2016 12:00:00 PM,56.171,1134,1782
1/3/2016 1:00:00 PM,58.046,972,1701
1/3/2016 2:00:00 PM,59.126,1296,1620
1/3/2016 3:00:00 PM,60.08,972,1620
1/3/2016 4:00:00 PM,59.828,1458,1620
1/3/2016 5:00:00 PM,57.353,1296,1944
1/3/2016 6:00:00 PM,52.703,972,1944
1/3/2016 7:00:00 PM,49.874,1296,1944
1/3/2016 8:00:00 PM,48.584,972,1944
1/3/2016 9:00:00 PM,45.809,1134,2025
1/3/2016 10:00:00 PM,44.291,1134,1944
1/3/2016 11:00:00 PM,45.683,1134,1782
1/4/2016 12:00:00 AM,42.518,nan,1782
1/4/2016 1:00:00 AM,38.894,1134,1620
1/4/2016 2:00:00 AM,38.171,1134,1620
1/4/2016 3:00:00 AM,39.689,1458,1620
1/4/2016 4:00:00 AM,37.94,1458,1620
1/4/2016 5:00:00 AM,37.478,1134,1620
1/4/2016 6:00:00 AM,34.106,1134,1620
1/4/2016 7:00:00 AM,35.06,1458,1620
1/4/2016 8:00:00 AM,35.627,1296,1620
1/4/2016 9:00:00 AM,40.634,1620,1701
1/4/2016 10:00:00 AM,46.502,1620,1782
1/4/2016 11:00:00 AM,50.231,1620,2106
1/4/2016 12:00:00 PM,52.337,1620,2106
1/4/2016 1:00:00 PM,55.271,1458,2106
1/4/2016 2:00:00 PM,57.125,1782,2106
1/4/2016 3:00:00 PM,57.92,1620,2106
1/4/2016 4:00:00 PM,57.689,1944,2106
1/4/2016 5:00:00 PM,55.478,1620,2106
1/4/2016 6:00:00 PM,51.623,1944,1944
1/4/2016 7:00:00 PM,48.815,1620,1944
1/4/2016 8:00:00 PM,47.789,1944,1782
1/4/2016 9:00:00 PM,45.914,1296,1458
1/4/2016 10:00:00 PM,44.96,1296,1620
1/4/2016 11:00:00 PM,44.729,1620,1782
1/5/2016 12:00:00 AM,42.749,nan,1296
1/5/2016 1:00:00 AM,40.874,nan,1296
1/5/2016 2:00:00 AM,39.815,1458,1377
1/5/2016 3:00:00 AM,38.894,1296,1377
1/5/2016 4:00:00 AM,37.835,1458,1296
1/5/2016 5:00:00 AM,36.914,1458,1458
1/5/2016 6:00:00 AM,35.96,1458,1296
1/5/2016 7:00:00 AM,35.96,1458,1134
1/5/2016 8:00:00 AM,35.96,1296,1296
1/5/2016 9:00:00 AM,36.191,1944,1458
1/5/2016 10:00:00 AM,38.528,1944,1134
1/5/2016 11:00:00 AM,43.211,1782,1539
1/5/2016 12:00:00 PM,45.317,1944,1620
1/5/2016 1:00:00 PM,48.377,1620,1620
1/5/2016 2:00:00 PM,51.416,1944,1620
1/5/2016 3:00:00 PM,54.086,2106,1539
1/5/2016 4:00:00 PM,54.809,2268,1539
1/5/2016 5:00:00 PM,52.703,2106,1539
1/5/2016 6:00:00 PM,49.874,1944,1620
1/5/2016 7:00:00 PM,48.689,1944,1620
1/5/2016 8:00:00 PM,47.066,1782,1620
1/5/2016 9:00:00 PM,47.894,1944,1620
1/5/2016 10:00:00 PM,46.835,1782,1539
1/5/2016 11:00:00 PM,46.04,1620,1458
1/6/2016 12:00:00 AM,46.04,nan,1458
1/6/2016 1:00:00 AM,46.04,1620,1458
1/6/2016 2:00:00 AM,46.04,1944,1458
1/6/2016 3:00:00 AM,46.04,1620,1458
1/6/2016 4:00:00 AM,45.914,1620,1458
1/6/2016 5:00:00 AM,44.96,1620,1458
1/6/2016 6:00:00 AM,44.96,1620,1458
1/6/2016 7:00:00 AM,44.06,1620,1458
1/6/2016 8:00:00 AM,44.165,1944,1458
1/6/2016 9:00:00 AM,45.086,1944,1458
1/6/2016 10:00:00 AM,46.376,2430,1539
1/6/2016 11:00:00 AM,49.277,1944,1620
1/6/2016 12:00:00 PM,51.98,1620,1620
1/6/2016 1:00:00 PM,54.191,2106,1620
1/6/2016 2:00:00 PM,56.066,2106,1701
1/6/2016 3:00:00 PM,57.125,2106,1944
1/6/2016 4:00:00 PM,57.92,2106,1944
1/6/2016 5:00:00 PM,57.92,2106,1944
1/6/2016 6:00:00 PM,57.92,2430,1944
1/6/2016 7:00:00 PM,57.92,2268,1944
1/6/2016 8:00:00 PM,57.02,2106,1944
1/6/2016 9:00:00 PM,55.94,1944,2025
1/6/2016 10:00:00 PM,55.94,1944,1944
1/6/2016 11:00:00 PM,55.94,1944,1944
1/7/2016 12:00:00 AM,56.1118181818182,nan,1944
1/7/2016 1:00:00 AM,57.02,2268,1782
1/7/2016 2:00:00 AM,57.02,1944,1782
1/7/2016 3:00:00 AM,57.02,1944,1782
1/7/2016 4:00:00 AM,57.02,1944,1782
1/7/2016 5:00:00 AM,57.02,1944,1782
1/7/2016 6:00:00 AM,55.94,1944,1782
1/7/2016 7:00:00 AM,55.8725,1944,1863
1/7/2016 8:00:00 AM,55.6575862068966,1944,1944
1/7/2016 9:00:00 AM,53.96,2430,1701
1/7/2016 10:00:00 AM,55.04,2430,1863
1/7/2016 11:00:00 AM,57.02,2430,1944
1/7/2016 12:00:00 PM,57.02,2268,1944
1/7/2016 1:00:00 PM,57.02,2106,1944
1/7/2016 2:00:00 PM,57.125,2268,1944
1/7/2016 3:00:00 PM,58.088,2430,1944
1/7/2016 4:00:00 PM,59.231,2430,1944
1/7/2016 5:00:00 PM,60.518,2430,1944
