Date,OADryBulbTemperatureNOAA_F,ZoneLoadforFPVAV215_BTU_hr,ZoneLoadPredictionforFPVAV215_BTU_hr
1/2/2016 12:00:00 AM,44.06,13986,13230
1/2/2016 1:00:00 AM,44.06,-56322,-11718
1/2/2016 2:00:00 AM,44.165,-55566,-39690
1/2/2016 3:00:00 AM,44.855,-52164,-39690
1/2/2016 4:00:00 AM,44.165,-51786,-53487
1/2/2016 5:00:00 AM,44.96,-51408,-53298
1/2/2016 6:00:00 AM,44.96,-53298,-53298
1/2/2016 7:00:00 AM,44.855,-53298,-53487
1/2/2016 8:00:00 AM,44.291,-52542,-53865
1/2/2016 9:00:00 AM,46.04,12096,-54999
1/2/2016 10:00:00 AM,46.271,14364,-54999
1/2/2016 11:00:00 AM,48.02,13608,-51786
1/2/2016 12:00:00 PM,48.125,14742,-51786
1/2/2016 1:00:00 PM,48.92,14742,-51786
1/2/2016 2:00:00 PM,48.92,13608,-50274
1/2/2016 3:00:00 PM,48.815,14742,16632
1/2/2016 4:00:00 PM,48.02,14742,15687
1/2/2016 5:00:00 PM,47.894,13230,14742
1/2/2016 6:00:00 PM,46.835,14364,14742
1/2/2016 7:00:00 PM,46.04,14742,14364
1/2/2016 8:00:00 PM,45.914,14364,13797
1/2/2016 9:00:00 PM,44.855,13230,12852
1/2/2016 10:00:00 PM,44.06,11718,-38178
1/2/2016 11:00:00 PM,44.06,14364,-39690
1/3/2016 12:00:00 AM,44.06,13608,-41769
1/3/2016 1:00:00 AM,44.06,13986,-43848
1/3/2016 2:00:00 AM,44.06,13230,-45171
1/3/2016 3:00:00 AM,44.06,13230,-45927
1/3/2016 4:00:00 AM,43.934,13986,-46494
1/3/2016 5:00:00 AM,42.98,13230,-46494
1/3/2016 6:00:00 AM,43.106,13986,-48762
1/3/2016 7:00:00 AM,44.06,13230,-50652
1/3/2016 8:00:00 AM,44.291,13230,-51786
1/3/2016 9:00:00 AM,46.502,14364,15498
1/3/2016 10:00:00 AM,50.231,14742,13986
1/3/2016 11:00:00 AM,52.442,15120,13986
1/3/2016 12:00:00 PM,56.171,15120,13986
1/3/2016 1:00:00 PM,58.046,16632,-12852
1/3/2016 2:00:00 PM,59.126,15120,-44226
1/3/2016 3:00:00 PM,60.08,15120,-35532
1/3/2016 4:00:00 PM,59.828,14742,-35910
1/3/2016 5:00:00 PM,57.353,13986,14742
1/3/2016 6:00:00 PM,52.703,15120,13986
1/3/2016 7:00:00 PM,49.874,14742,13986
1/3/2016 8:00:00 PM,48.584,13986,12474
1/3/2016 9:00:00 PM,45.809,12852,-42714
1/3/2016 10:00:00 PM,44.291,8694,-45360
1/3/2016 11:00:00 PM,45.683,13986,-43092
1/4/2016 12:00:00 AM,42.518,7182,-48951
1/4/2016 1:00:00 AM,38.894,-46494,-51408
1/4/2016 2:00:00 AM,38.171,10584,-51786
1/4/2016 3:00:00 AM,39.689,11718,-51786
1/4/2016 4:00:00 AM,37.94,-30618,-54054
1/4/2016 5:00:00 AM,37.478,-30618,-54810
1/4/2016 6:00:00 AM,34.106,10584,-54810
1/4/2016 7:00:00 AM,35.06,13986,-56700
1/4/2016 8:00:00 AM,35.627,12852,-57267
1/4/2016 9:00:00 AM,40.634,13986,-55188
1/4/2016 10:00:00 AM,46.502,14364,-51030
1/4/2016 11:00:00 AM,50.231,16254,-47439
1/4/2016 12:00:00 PM,52.337,16632,-47439
1/4/2016 1:00:00 PM,55.271,16632,-13986
1/4/2016 2:00:00 PM,57.125,15120,15498
1/4/2016 3:00:00 PM,57.92,15120,16254
1/4/2016 4:00:00 PM,57.689,15498,15498
1/4/2016 5:00:00 PM,55.478,15120,15498
1/4/2016 6:00:00 PM,51.623,15498,15120
1/4/2016 7:00:00 PM,48.815,14742,14742
1/4/2016 8:00:00 PM,47.789,14364,14742
1/4/2016 9:00:00 PM,45.914,15498,-17766
1/4/2016 10:00:00 PM,44.96,13986,-18900
1/4/2016 11:00:00 PM,44.729,12852,-20412
1/5/2016 12:00:00 AM,42.749,-48384,-57834
1/5/2016 1:00:00 AM,40.874,-51786,-58212
1/5/2016 2:00:00 AM,39.815,-53298,-58212
1/5/2016 3:00:00 AM,38.894,-55188,-58212
1/5/2016 4:00:00 AM,37.835,-53298,-58212
1/5/2016 5:00:00 AM,36.914,-56322,-57456
1/5/2016 6:00:00 AM,35.96,-58212,-57456
1/5/2016 7:00:00 AM,35.96,-58590,-57456
1/5/2016 8:00:00 AM,35.96,-57834,-57078
1/5/2016 9:00:00 AM,36.191,-56322,-56700
1/5/2016 10:00:00 AM,38.528,-56322,-55566
1/5/2016 11:00:00 AM,43.211,-50274,3591
1/5/2016 12:00:00 PM,45.317,-756,15498
1/5/2016 1:00:00 PM,48.377,15498,15498
1/5/2016 2:00:00 PM,51.416,15876,15498
1/5/2016 3:00:00 PM,54.086,16254,15498
1/5/2016 4:00:00 PM,54.809,15120,15498
1/5/2016 5:00:00 PM,52.703,15498,15498
1/5/2016 6:00:00 PM,49.874,16254,14742
1/5/2016 7:00:00 PM,48.689,15120,13230
1/5/2016 8:00:00 PM,47.066,14364,13230
1/5/2016 9:00:00 PM,47.894,13986,7938
1/5/2016 10:00:00 PM,46.835,13230,-48762
1/5/2016 11:00:00 PM,46.04,12852,-49896
1/6/2016 12:00:00 AM,46.04,-49140,-51030
1/6/2016 1:00:00 AM,46.04,-51408,-51219
1/6/2016 2:00:00 AM,46.04,-51786,-51408
1/6/2016 3:00:00 AM,46.04,-53298,-51786
1/6/2016 4:00:00 AM,45.914,-53298,-52542
1/6/2016 5:00:00 AM,44.96,-50274,-52542
1/6/2016 6:00:00 AM,44.96,-49896,-52542
1/6/2016 7:00:00 AM,44.06,-52542,-52731
