Date,OADryBulbTemperatureNOAA_F,ZoneLoadforFPVAV16_BTU_hr,ZoneLoadPredictionforFPVAV16_BTU_hr
1/19/2016 8:00:00 AM,47.528,-30844.8,-1209.6
1/19/2016 9:00:00 AM,52.673,6652.8,-1209.6
1/19/2016 10:00:00 AM,58.403,4536,-1209.6
1/19/2016 11:00:00 AM,62.522,6048,-1209.6
1/19/2016 12:00:00 PM,66.125,5443.2,-1209.6
1/19/2016 1:00:00 PM,66.92,10281.6,-1360.8
1/19/2016 2:00:00 PM,67.046,7560,-1209.6
1/19/2016 3:00:00 PM,68,5443.2,-1209.6
1/19/2016 4:00:00 PM,67.769,5140.8,-1209.6
1/19/2016 5:00:00 PM,65.789,5443.2,-1209.6
1/20/2016 8:00:00 AM,43.106,6350.4,-604.8
1/20/2016 9:00:00 AM,44.291,6955.2,0
1/20/2016 10:00:00 AM,46.04,9072,-604.8
1/20/2016 11:00:00 AM,47.423,9374.4,-604.8
1/20/2016 12:00:00 PM,51.3841379310345,9676.8,-907.2
1/20/2016 1:00:00 PM,54.191,8164.8,-1209.6
1/20/2016 2:00:00 PM,56.171,6955.2,-1512
1/20/2016 3:00:00 PM,57.92,6652.8,-1814.4
1/20/2016 4:00:00 PM,58.235,3931.2,-2116.8
1/20/2016 5:00:00 PM,57.689,4536,-1512
1/21/2016 8:00:00 AM,63.1890909090909,6048,-907.2
1/21/2016 9:00:00 AM,63.8662068965517,6652.8,-1512
1/21/2016 10:00:00 AM,62.06,7560,-1512
1/21/2016 11:00:00 AM,62.96,10886.4,-1512
1/21/2016 12:00:00 PM,64.2981132075472,14212.8,-1663.2
1/21/2016 1:00:00 PM,57.02,16027.2,-1209.6
1/21/2016 2:00:00 PM,57.02,14212.8,-1209.6
1/21/2016 3:00:00 PM,55.604,6652.8,-1209.6
1/21/2016 4:00:00 PM,52.64,9374.4,-1209.6
1/21/2016 5:00:00 PM,50.723,8769.6,-907.2
1/22/2016 8:00:00 AM,39.125,5140.8,302.4
1/22/2016 9:00:00 AM,40.277,6350.4,151.2
1/22/2016 10:00:00 AM,43.211,8164.8,0
1/22/2016 11:00:00 AM,45.317,6350.4,-302.4
1/22/2016 12:00:00 PM,48.125,5745.6,-302.4
1/22/2016 1:00:00 PM,49.046,6048,-302.4
1/22/2016 2:00:00 PM,50.126,5443.2,-302.4
1/25/2016 8:00:00 AM,56.654,2721.6,3628.8
1/25/2016 9:00:00 AM,62.522,3931.2,nan
1/25/2016 10:00:00 AM,66.44,4233.6,nan
1/25/2016 11:00:00 AM,69.1668965517241,3628.8,nan
1/25/2016 12:00:00 PM,69.185,6350.4,nan
1/25/2016 1:00:00 PM,70.337,13910.4,nan
1/25/2016 2:00:00 PM,73.145,5140.8,nan
1/25/2016 3:00:00 PM,73.94,5140.8,nan
1/25/2016 4:00:00 PM,73.835,5140.8,nan
1/25/2016 5:00:00 PM,72.578,4233.6,nan
1/26/2016 8:00:00 AM,49.046,5140.8,-907.2
1/26/2016 9:00:00 AM,50.231,6652.8,-1209.6
1/26/2016 10:00:00 AM,52.211,8164.8,-1209.6
1/26/2016 11:00:00 AM,54.086,8164.8,-1209.6
1/26/2016 12:00:00 PM,55.04,6955.2,-1209.6
1/26/2016 1:00:00 PM,55.04,7257.6,-1209.6
1/26/2016 2:00:00 PM,55.04,7560,-1360.8
1/26/2016 3:00:00 PM,54.809,6955.2,-1360.8
1/26/2016 4:00:00 PM,52.934,8164.8,-1209.6
1/26/2016 5:00:00 PM,51.875,8467.2,-1209.6
1/27/2016 7:00:00 AM,39.02,-1209.6,-1209.6
1/27/2016 8:00:00 AM,39.377,6048,-1209.6
1/27/2016 9:00:00 AM,42.416,6350.4,0
1/27/2016 10:00:00 AM,45.422,8769.6,0
1/27/2016 11:00:00 AM,49.277,8769.6,0
1/27/2016 12:00:00 PM,52.337,8769.6,-756
1/27/2016 1:00:00 PM,55.271,7862.4,-1209.6
1/27/2016 2:00:00 PM,57.125,6652.8,-1512
1/27/2016 3:00:00 PM,57.815,6955.2,-2116.8
