Date,OADryBulbTemperatureNOAA_F,ZoneLoadforFPVAV110_BTU_hr,ZoneLoadPredictionforFPVAV110_BTU_hr
1/4/2016 6:00:00 AM,34.106,-5184,-6048
1/4/2016 7:00:00 AM,35.06,-23760,-6048
1/4/2016 8:00:00 AM,35.627,-24192,-6048
1/4/2016 9:00:00 AM,40.634,-22896,-1296
1/4/2016 10:00:00 AM,46.502,-15552,-432
1/4/2016 11:00:00 AM,50.231,-864,2160
1/4/2016 12:00:00 PM,52.337,0,2160
1/4/2016 1:00:00 PM,55.271,0,3888
1/4/2016 2:00:00 PM,57.125,0,3888
1/4/2016 3:00:00 PM,57.92,0,1728
1/4/2016 4:00:00 PM,57.689,864,-2160
1/4/2016 5:00:00 PM,55.478,864,-2160
1/4/2016 6:00:00 PM,51.623,-432,-2160
1/5/2016 6:00:00 AM,35.96,0,-5400
1/5/2016 7:00:00 AM,35.96,-2160,-5616
1/5/2016 8:00:00 AM,35.96,-1296,-14904
1/5/2016 9:00:00 AM,36.191,-864,-24192
1/5/2016 10:00:00 AM,38.528,-432,-24192
1/5/2016 11:00:00 AM,43.211,0,-14040
1/5/2016 12:00:00 PM,45.317,0,-1728
1/5/2016 1:00:00 PM,48.377,-432,-1296
1/5/2016 2:00:00 PM,51.416,0,-864
1/5/2016 3:00:00 PM,54.086,0,-1080
1/5/2016 4:00:00 PM,54.809,432,-1296
1/5/2016 5:00:00 PM,52.703,432,-1080
1/5/2016 6:00:00 PM,49.874,0,-1296
1/6/2016 6:00:00 AM,44.96,-432,-3888
1/6/2016 7:00:00 AM,44.06,-1296,-3888
1/6/2016 8:00:00 AM,44.165,-1296,-3888
1/6/2016 9:00:00 AM,45.086,-1296,-5184
1/6/2016 10:00:00 AM,46.376,864,-5184
1/6/2016 11:00:00 AM,49.277,-432,-1296
1/6/2016 12:00:00 PM,51.98,-864,432
1/6/2016 1:00:00 PM,54.191,-432,432
1/6/2016 2:00:00 PM,56.066,0,432
1/6/2016 3:00:00 PM,57.125,-432,5184
1/6/2016 4:00:00 PM,57.92,432,432
1/6/2016 5:00:00 PM,57.92,-432,-216
1/6/2016 6:00:00 PM,57.92,-432,432
1/7/2016 7:00:00 AM,55.8725,-864,432
1/7/2016 8:00:00 AM,55.6575862068966,432,1296
1/7/2016 9:00:00 AM,53.96,864,1296
1/7/2016 10:00:00 AM,55.04,864,1296
1/7/2016 11:00:00 AM,57.02,0,1296
1/7/2016 12:00:00 PM,57.02,0,1728
1/7/2016 1:00:00 PM,57.02,0,2160
1/7/2016 2:00:00 PM,57.125,-432,2160
1/7/2016 3:00:00 PM,58.088,-432,2160
1/7/2016 4:00:00 PM,59.231,-864,4320
1/7/2016 5:00:00 PM,60.518,0,2160
1/7/2016 6:00:00 PM,56.789,0,1296
1/8/2016 6:00:00 AM,48.125,-1728,-4320
1/8/2016 7:00:00 AM,48.8331034482759,-1296,-4320
1/8/2016 8:00:00 AM,48.5333333333333,0,-4104
1/8/2016 9:00:00 AM,50.231,-864,1296
1/8/2016 10:00:00 AM,52.75,432,2592
1/8/2016 11:00:00 AM,55.04,-432,1944
1/8/2016 12:00:00 PM,56.066,-432,2160
1/8/2016 1:00:00 PM,57.3905882352941,-432,2160
1/8/2016 2:00:00 PM,59.168,1728,2808
1/8/2016 3:00:00 PM,60.3663636363636,-864,1728
1/8/2016 4:00:00 PM,59.21,-864,2808
1/8/2016 5:00:00 PM,60.08,-864,2808
1/8/2016 6:00:00 PM,59,-432,2808
1/11/2016 6:00:00 AM,33.08,-5616,-6048
1/11/2016 7:00:00 AM,33.185,-20736,-6048
1/11/2016 8:00:00 AM,34.211,-9504,-6048
1/11/2016 9:00:00 AM,36.674,-1296,-6048
1/11/2016 10:00:00 AM,42.542,-432,-1296
1/11/2016 11:00:00 AM,46.502,0,-864
1/11/2016 12:00:00 PM,50.231,-432,-864
1/11/2016 1:00:00 PM,51.98,-864,0
1/11/2016 2:00:00 PM,52.106,432,0
1/11/2016 3:00:00 PM,53.165,432,0
1/11/2016 4:00:00 PM,53.855,864,0
1/11/2016 5:00:00 PM,52.703,1728,-432
1/11/2016 6:00:00 PM,49.538,432,-864
1/12/2016 6:00:00 AM,34.934,-432,-1728
1/12/2016 7:00:00 AM,34.106,-1296,-1944
1/12/2016 8:00:00 AM,35.753,-1296,-2160
1/12/2016 9:00:00 AM,41.924,432,-5184
1/12/2016 10:00:00 AM,49.403,864,216
1/12/2016 11:00:00 AM,53.396,1296,864
1/12/2016 12:00:00 PM,56.528,1728,216
1/12/2016 1:00:00 PM,61.106,864,1728
1/12/2016 2:00:00 PM,62.06,1728,1728
1/12/2016 3:00:00 PM,62.06,864,1728
1/12/2016 4:00:00 PM,62.165,1728,nan
1/12/2016 5:00:00 PM,62.372,1296,-1296
1/12/2016 6:00:00 PM,56.996,1728,432
1/13/2016 6:00:00 AM,39.02,-2160,nan
1/13/2016 7:00:00 AM,39.02,-432,nan
1/13/2016 8:00:00 AM,39.713,0,-1296
1/13/2016 9:00:00 AM,45.674,1728,-1296
1/13/2016 10:00:00 AM,51.416,3456,-432
1/13/2016 11:00:00 AM,54.548,1296,-432
1/13/2016 12:00:00 PM,59.357,1728,2808
1/13/2016 1:00:00 PM,62.165,864,5184
1/13/2016 2:00:00 PM,62.96,3456,5184
1/13/2016 3:00:00 PM,62.96,864,-2160
1/13/2016 4:00:00 PM,62.855,3456,-864
1/13/2016 5:00:00 PM,61.472,864,-1296
1/13/2016 6:00:00 PM,56.663,3456,-432
1/14/2016 6:00:00 AM,50,-1728,864
1/14/2016 7:00:00 AM,50.126,0,864
1/14/2016 8:00:00 AM,51.311,1296,864
1/14/2016 9:00:00 AM,53.396,1728,0
1/14/2016 10:00:00 AM,56.423,432,864
1/14/2016 11:00:00 AM,60.311,864,648
1/14/2016 12:00:00 PM,62.6144,864,1512
1/14/2016 1:00:00 PM,65.1690909090909,3456,1728
1/14/2016 2:00:00 PM,68,1296,2592
1/14/2016 3:00:00 PM,67.874,864,2592
1/14/2016 4:00:00 PM,66.689,1296,-216
1/14/2016 5:00:00 PM,64.604,1296,0
1/14/2016 6:00:00 PM,61.577,0,-432
1/15/2016 6:00:00 AM,53.624,-432,-1728
1/15/2016 7:00:00 AM,51.08,2160,-1512
1/15/2016 8:00:00 AM,51.416,864,-648
1/15/2016 9:00:00 AM,54.191,3456,-432
1/15/2016 10:00:00 AM,56.171,4320,864
1/15/2016 11:00:00 AM,58.277,1728,1728
1/15/2016 12:00:00 PM,61.442,1728,864
1/15/2016 1:00:00 PM,65.066,3888,864
1/15/2016 2:00:00 PM,66.02,4320,2160
1/15/2016 3:00:00 PM,66.251,4320,3024
1/15/2016 4:00:00 PM,67.769,1728,1080
1/15/2016 5:00:00 PM,65.558,1728,nan
1/15/2016 6:00:00 PM,61.115,1728,-864
1/19/2016 6:00:00 AM,44.96,-864,432
1/19/2016 7:00:00 AM,45.191,432,0
1/19/2016 8:00:00 AM,47.528,1296,0
1/19/2016 9:00:00 AM,52.673,3456,864
1/19/2016 10:00:00 AM,58.403,3456,1728
1/19/2016 11:00:00 AM,62.522,4752,864
1/19/2016 12:00:00 PM,66.125,3024,1728
1/19/2016 1:00:00 PM,66.92,3456,1512
1/19/2016 2:00:00 PM,67.046,4320,1296
1/19/2016 3:00:00 PM,68,3024,-648
1/19/2016 4:00:00 PM,67.769,4320,-2160
1/19/2016 5:00:00 PM,65.789,1728,1296
1/19/2016 6:00:00 PM,63.578,864,1512
1/20/2016 6:00:00 AM,45.914,-864,-432
1/20/2016 7:00:00 AM,44.6975,-864,-432
1/20/2016 8:00:00 AM,43.106,432,-1296
1/20/2016 9:00:00 AM,44.291,1728,-1296
1/20/2016 10:00:00 AM,46.04,3456,-1296
1/20/2016 11:00:00 AM,47.423,1728,-864
1/20/2016 12:00:00 PM,51.3841379310345,6048,-216
1/20/2016 1:00:00 PM,54.191,3456,0
1/20/2016 2:00:00 PM,56.171,3888,432
1/20/2016 3:00:00 PM,57.92,-3024,432
1/20/2016 4:00:00 PM,58.235,3024,432
1/20/2016 5:00:00 PM,57.689,0,-432
1/20/2016 6:00:00 PM,55.94,0,-432
1/21/2016 7:00:00 AM,62.06,1296,1296
1/21/2016 8:00:00 AM,63.1890909090909,2592,864
1/21/2016 9:00:00 AM,63.8662068965517,3456,864
1/21/2016 10:00:00 AM,62.06,1728,864
1/21/2016 11:00:00 AM,62.96,3456,864
1/21/2016 12:00:00 PM,64.2981132075472,3456,1080
1/21/2016 1:00:00 PM,57.02,4320,432
1/21/2016 2:00:00 PM,57.02,0,0
1/21/2016 3:00:00 PM,55.604,4320,0
1/21/2016 4:00:00 PM,52.64,864,0
1/21/2016 5:00:00 PM,50.723,0,-648
1/21/2016 6:00:00 PM,47.558,864,-2160
1/22/2016 6:00:00 AM,38.066,-4752,nan
1/22/2016 7:00:00 AM,39.02,-2160,nan
