Date,OADryBulbTemperatureNOAA_F,ZoneLoadforFPB06_BTU_hr,ZoneLoadPredictionforFPB06_BTU_hr
12/8/2015 3:00:00 AM,47.663,273.726216,273.726216
12/8/2015 4:00:00 AM,45.422,273.726216,273.726216
12/8/2015 6:00:00 AM,48.02,273.726216,273.726216
12/8/2015 7:00:00 AM,48.125,273.726216,273.726216
12/8/2015 8:00:00 AM,49.403,273.726216,273.726216
12/9/2015 6:00:00 AM,46.709,273.726216,273.726216
12/9/2015 7:00:00 AM,45.317,273.726216,273.726216
12/9/2015 8:00:00 AM,48.4762068965517,273.726216,273.726216
12/9/2015 9:00:00 AM,52.211,273.726216,273.726216
12/9/2015 10:00:00 AM,54.674,273.726216,273.726216
12/9/2015 11:00:00 AM,60.311,273.726216,273.726216
12/9/2015 6:00:00 PM,59.828,273.726216,273.726216
12/9/2015 7:00:00 PM,57.92,273.726216,273.726216
12/9/2015 8:00:00 PM,57.584,273.726216,273.726216
12/9/2015 9:00:00 PM,54.914,273.726216,273.726216
12/9/2015 10:00:00 PM,53.729,273.726216,273.726216
12/10/2015 7:00:00 AM,52.211,273.726216,273.726216
12/10/2015 8:00:00 AM,54.422,273.726216,273.726216
12/10/2015 9:00:00 AM,58.739,273.726216,273.726216
12/10/2015 8:00:00 PM,60.749,273.726216,273.726216
12/10/2015 9:00:00 PM,58.538,273.726216,273.726216
12/10/2015 10:00:00 PM,55.04,273.726216,273.726216
12/11/2015 5:00:00 AM,48.815,273.726216,273.726216
12/11/2015 6:00:00 AM,47.894,273.726216,273.726216
12/11/2015 7:00:00 AM,47.423,273.726216,273.726216
12/11/2015 8:00:00 AM,51.416,273.726216,273.726216
12/11/2015 9:00:00 AM,54.422,273.726216,273.726216
12/11/2015 10:00:00 AM,58.508,273.726216,273.726216
12/13/2015 4:00:00 AM,53.855,273.726216,273.726216
12/13/2015 6:00:00 AM,53.06,273.726216,273.726216
12/13/2015 7:00:00 AM,53.1251724137931,273.726216,273.726216
12/13/2015 8:00:00 AM,53.06,273.726216,273.726216
12/13/2015 9:00:00 AM,53.06,273.726216,273.726216
12/13/2015 10:00:00 AM,53.165,273.726216,273.726216
12/13/2015 11:00:00 AM,53.96,273.726216,273.726216
12/13/2015 12:00:00 PM,54.086,273.726216,273.726216
12/13/2015 1:00:00 PM,55.145,273.726216,273.726216
12/13/2015 2:00:00 PM,55.94,273.726216,273.726216
12/13/2015 3:00:00 PM,55.94,273.726216,273.726216
12/13/2015 4:00:00 PM,55.835,273.726216,273.726216
12/13/2015 5:00:00 PM,55.145,273.726216,273.726216
12/13/2015 6:00:00 PM,55.835,273.726216,273.726216
12/13/2015 7:00:00 PM,55.04,273.726216,273.726216
12/13/2015 8:00:00 PM,55.145,273.726216,273.726216
12/13/2015 9:00:00 PM,55.835,273.726216,273.726216
12/13/2015 10:00:00 PM,55.04,273.726216,273.726216
12/13/2015 11:00:00 PM,54.914,273.726216,273.726216
12/14/2015 5:00:00 AM,48.92,273.726216,273.726216
12/14/2015 6:00:00 AM,48.815,273.726216,273.726216
12/14/2015 7:00:00 AM,48.02,273.726216,273.726216
12/14/2015 8:00:00 AM,48.251,273.726216,273.726216
12/14/2015 9:00:00 AM,50.693,273.726216,273.726216
12/14/2015 10:00:00 AM,56.297,273.726216,273.726216
12/14/2015 11:00:00 AM,59.462,273.726216,273.726216
12/14/2015 12:00:00 PM,63.191,273.726216,273.726216
12/14/2015 1:00:00 PM,65.171,273.726216,273.726216
12/14/2015 2:00:00 PM,67.277,273.726216,273.726216
12/14/2015 4:00:00 PM,68.597,273.726216,273.726216
12/14/2015 5:00:00 PM,64.478,273.726216,273.726216
12/14/2015 6:00:00 PM,60.875,273.726216,273.726216
12/14/2015 7:00:00 PM,60.311,273.726216,273.726216
12/14/2015 8:00:00 PM,61.934,273.726216,273.726216
12/14/2015 9:00:00 PM,60.875,273.726216,273.726216
12/14/2015 10:00:00 PM,59.828,273.726216,273.726216
12/14/2015 11:00:00 PM,57.689,273.726216,273.726216
12/15/2015 12:00:00 AM,55.835,273.726216,273.726216
12/15/2015 1:00:00 AM,54.914,273.726216,273.726216
12/15/2015 2:00:00 AM,53.855,273.726216,273.726216
12/15/2015 3:00:00 AM,52.829,273.726216,273.726216
12/15/2015 4:00:00 AM,51.08,273.726216,273.726216
12/15/2015 5:00:00 AM,51.311,273.726216,273.726216
12/15/2015 6:00:00 AM,52.934,273.726216,273.726216
12/15/2015 7:00:00 AM,52.106,273.726216,273.726216
12/15/2015 8:00:00 AM,53.3473684210526,273.726216,273.726216
12/15/2015 9:00:00 AM,56.2172,273.726216,273.726216
12/15/2015 10:00:00 AM,57.92,273.726216,273.726216
12/15/2015 11:00:00 AM,59,273.726216,273.726216
12/15/2015 12:00:00 PM,64.271,273.726216,273.726216
12/15/2015 1:00:00 PM,67.56,273.726216,273.726216
12/15/2015 2:00:00 PM,68.126,273.726216,273.726216
12/15/2015 3:00:00 PM,68.828,273.726216,273.726216
12/15/2015 4:00:00 PM,66.584,273.726216,273.726216
12/15/2015 5:00:00 PM,63.914,273.726216,273.726216
12/15/2015 6:00:00 PM,62.855,273.726216,273.726216
12/15/2015 7:00:00 PM,61.829,273.726216,273.726216
12/15/2015 8:00:00 PM,60.08,273.726216,273.726216
12/15/2015 9:00:00 PM,59.723,273.726216,273.726216
12/15/2015 10:00:00 PM,57.02,273.726216,273.726216
12/15/2015 11:00:00 PM,56.789,273.726216,273.726216
12/16/2015 12:00:00 AM,55.502,273.726216,273.726216
12/16/2015 1:00:00 AM,58.874,273.726216,273.726216
12/16/2015 2:00:00 AM,57.689,273.726216,273.726216
12/16/2015 3:00:00 AM,55.835,273.726216,273.726216
12/16/2015 4:00:00 AM,54.809,273.726216,273.726216
12/16/2015 5:00:00 AM,52.829,273.726216,273.726216
12/16/2015 6:00:00 AM,50.723,273.726216,273.726216
12/16/2015 7:00:00 AM,47.894,273.726216,273.726216
12/16/2015 8:00:00 AM,46.835,273.726216,273.726216
12/16/2015 9:00:00 AM,46.145,273.726216,273.726216
12/16/2015 10:00:00 AM,47.297,273.726216,273.726216
12/16/2015 11:00:00 AM,50.126,273.726216,273.726216
12/16/2015 12:00:00 PM,51.185,273.726216,273.726216
12/16/2015 1:00:00 PM,52.211,273.726216,273.726216
12/16/2015 2:00:00 PM,54.086,273.726216,273.726216
12/16/2015 3:00:00 PM,55.04,273.726216,273.726216
12/16/2015 4:00:00 PM,54.914,273.726216,273.726216
12/16/2015 5:00:00 PM,53.624,273.726216,273.726216
12/16/2015 6:00:00 PM,50.597,273.726216,273.726216
12/16/2015 7:00:00 PM,46.94,273.726216,273.726216
12/16/2015 8:00:00 PM,46.835,273.726216,273.726216
12/16/2015 9:00:00 PM,45.809,273.726216,273.726216
12/16/2015 10:00:00 PM,43.829,273.726216,273.726216
12/16/2015 11:00:00 PM,41.828,273.726216,273.726216
12/17/2015 12:00:00 AM,40.046,273.726216,273.726216
12/17/2015 1:00:00 AM,40.874,273.726216,273.726216
12/17/2015 2:00:00 AM,39.584,273.726216,273.726216
12/17/2015 3:00:00 AM,37.145,273.726216,273.726216
12/17/2015 4:00:00 AM,37.94,273.726216,273.726216
12/17/2015 5:00:00 AM,37.604,273.726216,273.726216
12/17/2015 6:00:00 AM,35.291,273.726216,273.726216
12/17/2015 7:00:00 AM,37.04,273.726216,273.726216
12/17/2015 8:00:00 AM,37.502,273.726216,273.726216
12/17/2015 9:00:00 AM,41.588,273.726216,273.726216
12/17/2015 10:00:00 AM,46.628,273.726216,273.726216
12/17/2015 11:00:00 AM,51.311,273.726216,273.726216
12/17/2015 12:00:00 PM,53.396,273.726216,273.726216
12/17/2015 1:00:00 PM,56.066,273.726216,273.726216
12/17/2015 2:00:00 PM,57.251,273.726216,273.726216
12/17/2015 3:00:00 PM,59,273.726216,273.726216
12/17/2015 4:00:00 PM,59,273.726216,273.726216
12/17/2015 5:00:00 PM,58.874,273.726216,273.726216
12/17/2015 6:00:00 PM,57.584,273.726216,273.726216
12/17/2015 7:00:00 PM,54.578,273.726216,273.726216
12/17/2015 8:00:00 PM,50.492,273.726216,273.726216
12/17/2015 9:00:00 PM,45.809,273.726216,273.726216
12/17/2015 10:00:00 PM,43.934,273.726216,273.726216
12/17/2015 11:00:00 PM,42.749,273.726216,273.726216
12/18/2015 12:00:00 AM,40.769,273.726216,273.726216
12/18/2015 1:00:00 AM,38.789,273.726216,273.726216
12/18/2015 2:00:00 AM,37.04,273.726216,273.726216
12/18/2015 3:00:00 AM,36.809,273.726216,273.726216
12/18/2015 4:00:00 AM,34.934,273.726216,273.726216
12/18/2015 9:00:00 AM,36.317,273.726216,273.726216
12/18/2015 10:00:00 AM,39.377,273.726216,273.726216
12/18/2015 11:00:00 AM,42.311,273.726216,273.726216
12/18/2015 12:00:00 PM,44.396,273.726216,273.726216
12/18/2015 1:00:00 PM,47.171,273.726216,273.726216
12/18/2015 2:00:00 PM,49.172,273.726216,273.726216
12/18/2015 3:00:00 PM,51.08,273.726216,273.726216
12/18/2015 4:00:00 PM,51.08,273.726216,273.726216
12/18/2015 5:00:00 PM,50.828,273.726216,273.726216
12/18/2015 6:00:00 PM,48.689,273.726216,273.726216
12/18/2015 7:00:00 PM,46.835,273.726216,273.726216
12/18/2015 8:00:00 PM,45.914,273.726216,273.726216
12/18/2015 9:00:00 PM,44.729,273.726216,273.726216
12/18/2015 10:00:00 PM,43.106,273.726216,273.726216
12/18/2015 11:00:00 PM,43.703,273.726216,273.726216
12/19/2015 12:00:00 AM,40.874,273.726216,273.726216
12/19/2015 1:00:00 AM,39.92,273.726216,273.726216
12/19/2015 2:00:00 AM,39.815,273.726216,273.726216
12/19/2015 3:00:00 AM,39.251,273.726216,273.726216
12/19/2015 4:00:00 AM,41.126,273.726216,273.726216
12/19/2015 5:00:00 AM,41.954,273.726216,273.726216
12/19/2015 6:00:00 AM,41,273.726216,273.726216
12/19/2015 7:00:00 AM,41,273.726216,273.726216
12/19/2015 8:00:00 AM,41.357,273.726216,273.726216
12/19/2015 9:00:00 AM,44.753,273.726216,273.726216
12/19/2015 10:00:00 AM,50.462,273.726216,273.726216
12/19/2015 11:00:00 AM,54.317,273.726216,273.726216
12/19/2015 12:00:00 PM,57.377,273.726216,273.726216
12/19/2015 1:00:00 PM,60.185,273.726216,273.726216
12/19/2015 2:00:00 PM,61.106,273.726216,273.726216
12/19/2015 4:00:00 PM,61.829,273.726216,273.726216
