Date,OADryBulbTemperatureNOAA_F,ZoneLoadforFPVAV214_BTU_hr,ZoneLoadPredictionforFPVAV214_BTU_hr
1/2/2016 12:00:00 AM,44.06,3213,4131
1/2/2016 1:00:00 AM,44.06,-6885,4131
1/2/2016 2:00:00 AM,44.165,-6655.5,3901.5
1/2/2016 3:00:00 AM,44.855,-5967,3901.5
1/2/2016 4:00:00 AM,44.165,-5278.5,4016.25
1/2/2016 5:00:00 AM,44.96,-5049,3901.5
1/2/2016 6:00:00 AM,44.96,-5049,3901.5
1/2/2016 7:00:00 AM,44.855,-4819.5,3901.5
1/2/2016 8:00:00 AM,44.291,-4590,3901.5
1/2/2016 9:00:00 AM,46.04,2065.5,4016.25
1/2/2016 10:00:00 AM,46.271,2295,4016.25
1/2/2016 11:00:00 AM,48.02,-2295,3442.5
1/2/2016 12:00:00 PM,48.125,-3901.5,3442.5
1/2/2016 1:00:00 PM,48.92,2754,3442.5
1/2/2016 2:00:00 PM,48.92,2754,2983.5
1/2/2016 3:00:00 PM,48.815,2524.5,4131
1/2/2016 4:00:00 PM,48.02,-3672,4131
1/2/2016 5:00:00 PM,47.894,-3442.5,4131
1/2/2016 6:00:00 PM,46.835,2983.5,3901.5
1/2/2016 7:00:00 PM,46.04,3213,3901.5
1/2/2016 8:00:00 PM,45.914,2754,3557.25
1/2/2016 9:00:00 PM,44.855,-3213,3213
1/2/2016 10:00:00 PM,44.06,-3672,2065.5
1/2/2016 11:00:00 PM,44.06,3213,3213
1/3/2016 12:00:00 AM,44.06,3901.5,3557.25
1/3/2016 1:00:00 AM,44.06,2754,3557.25
1/3/2016 2:00:00 AM,44.06,-3672,3213
1/3/2016 3:00:00 AM,44.06,3901.5,3213
1/3/2016 4:00:00 AM,43.934,3213,3213
1/3/2016 5:00:00 AM,42.98,2983.5,3901.5
1/3/2016 6:00:00 AM,43.106,2754,-918
1/3/2016 7:00:00 AM,44.06,-3442.5,-1606.5
1/3/2016 8:00:00 AM,44.291,4131,-1606.5
1/3/2016 9:00:00 AM,46.502,3213,4475.25
1/3/2016 10:00:00 AM,50.231,3213,4131
1/3/2016 11:00:00 AM,52.442,2524.5,4131
1/3/2016 12:00:00 PM,56.171,-688.5,4131
1/3/2016 1:00:00 PM,58.046,-229.5,3901.5
1/3/2016 2:00:00 PM,59.126,1377,3213
1/3/2016 3:00:00 PM,60.08,3213,3213
1/3/2016 4:00:00 PM,59.828,3213,3213
1/3/2016 5:00:00 PM,57.353,3213,4131
1/3/2016 6:00:00 PM,52.703,3672,4131
1/3/2016 7:00:00 PM,49.874,3901.5,4131
1/3/2016 8:00:00 PM,48.584,1377,4131
1/3/2016 9:00:00 PM,45.809,918,4131
1/3/2016 10:00:00 PM,44.291,918,4131
1/3/2016 11:00:00 PM,45.683,918,3901.5
1/4/2016 12:00:00 AM,42.518,1377,3786.75
1/4/2016 1:00:00 AM,38.894,459,3672
